Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
2;B68D;Multiple Sklerose und zerebellare Ataxie, ein Belegungstag oder ohne äußerst schwere CC, Alter > 15 Jahre, ohne komplexe Diagnose;82;6.0122;4.9926;9;0.1098;7;0.0854
2;B69A;Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse mit neurologischer Komplexbehandlung des akuten Schlaganfalls, mehr als 72 Stunden;0;0.00;0;0;0.00;0;0.00
2;B69B;Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse mit neurologischer Komplexbehandlung des akuten Schlaganfalls, bis 72 Stunden, mit äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;B69C;Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse mit neurol. Komplexbehandlung des akuten Schlaganfalls, bis 72 Std., ohne äuß. schw. CC oder mit anderer neurol. Komplexbeh. des akuten Schlaganfalls oder mit äuß. schw. CC;0;0.00;0;0;0.00;0;0.00
2;B69D;Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, ohne äußerst schwere CC;176;4.5739;3.5352;53;0.3011;11;0.0625
2;B70A;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls, mehr als 72 Stunden oder IntK > 392 / 368 / - Punkte, mit komplizierender Diagnose oder IntK > 392 / 368 / - Punkte;0;0.00;0;0;0.00;0;0.00
2;B70B;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls, mehr als 72 Stunden, ohne komplizierende Diagnose oder mit komplexem zerebrovaskulären Vasospasmus;0;0.00;0;0;0.00;0;0.00
2;B70C;Apoplexie ohne komplexen zerebrovask. Vasospasmus, mit neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std., mit komplizierender Diagnose oder systemischer Thrombolyse oder mit anderer neurol. Komplexbeh. des akuten Schlaganfalls, mehr als 72 Std.;0;0.00;0;0;0.00;0;0.00
2;B70D;Apoplexie ohne komplexen zerebrovask. Vasospasmus, ohne komplizierende Diagnose oder systemische Thrombolyse, mit neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std. oder mit anderer neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std.;0;0.00;0;0;0.00;0;0.00
2;B70E;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurol. Komplexbeh. des akuten Schlaganfalls, mehr als 72 Stunden, ohne komplexen zerebrovask. Vasospasmus, mit komplizierender Diagnose oder systemischer Thrombolyse;6;8.50;4.1352;0;0.00;0;0.00
2;B70F;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, ohne komplexen zerebrovaskulären Vasospasmus, ohne komplizierende Diagnose, ohne systemische Thrombolyse;161;8.5714;4.4409;12;0.0745;7;0.0435
2;B70G;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls oder mit anderer neurologischer Komplexbehandlung des akuten Schlaganfalls, verstorben < 4 Tage nach Aufnahme;0;0.00;0;0;0.00;0;0.00
2;B70H;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, verstorben < 4 Tage nach Aufnahme;5;2.60;0.5477;0;0.00;0;0.00
2;B70I;Apoplexie, ein Belegungstag;47;1.00;0.00;0;0.00;0;0.00
2;B71A;Erkrankungen an Hirnnerven und peripheren Nerven mit komplexer Diagnose oder Komplexbehandlung der Hand, mehr als ein Belegungstag, mit äußerst schweren CC oder bei Para- / Tetraplegie mit äußerst schweren oder schweren CC;0;0.00;0;0;0.00;0;0.00
2;B71B;Erkrankungen an Hirnnerven und peripheren Nerven mit komplexer Diagnose, mit schweren CC oder bei Para- / Tetraplegie oder mit Komplexbehandlung der Hand oder ohne komplexe Diagnose, mit äußerst schweren oder schweren CC, bei Para- / Tetraplegie;3;3.6667;2.0817;2;0.6667;0;0.00
2;B71C;Erkrankungen an Hirnnerven u. periph. Nerven ohne Komplexb. d. Hand od. m. kompl. Diagnose, ohne schw. CC od. außer b. Para- / Tetraplegie od. ohne kompl. Diagn., m. äuß. schw. od. schw. CC, auß. b. Para- / Tetrapl. od. ohne schw. CC, b. Para- / Tetrapl.;7;7.00;5.1316;1;0.1429;0;0.00
2;B71D;Erkrankungen an Hirnnerven und peripheren Nerven ohne komplexe Diagnose, ohne Komplexbehandlung der Hand, ohne äußerst schwere oder schwere CC, außer bei Para- / Tetraplegie;631;6.9509;3.9002;31;0.0491;106;0.168
2;B72A;Infektion des Nervensystems außer Virusmeningitis, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;B72B;Infektion des Nervensystems außer Virusmeningitis, mehr als ein Belegungstag;8;16.75;14.7624;0;0.00;2;0.25
2;B73Z;Virusmeningitis oder Infektion des Nervensystems, Alter > 15 Jahre oder ein Belegungstag;6;2.00;2.4495;5;0.8333;0;0.00
2;B74Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen des Nervensystems;0;0.00;0;0;0.00;0;0.00
2;B75Z;Fieberkrämpfe;29;2.2759;1.7504;14;0.4828;2;0.069
2;B76A;Anfälle, mehr als ein Belegungstag, mit komplexer Diagnostik und Therapie;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B76B;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schweren CC, Alter < 3 Jahre oder mit komplexer Diagnose oder mit äußerst schweren CC oder ohne äußerst schwere oder schwere CC, mit EEG, mit komplexer Diagnose;0;0.00;0;0;0.00;0;0.00
2;B76C;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit äuß. schweren CC, ohne kompl. Diagnose oder mit schweren CC, Alter > 2 Jahre oder ohne schwere CC, mit EEG oder best. Diagnose, ohne kompl. Diagnose, mit angeb. Fehlbildung;6;11.00;7.0711;1;0.1667;1;0.1667
2;B76D;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, mit EEG oder bestimmter Diagnose, ohne komplexe Diagnose, ohne angeborene Fehlbildung, Alter < 1 Jahr;0;0.00;0;0;0.00;0;0.00
2;B76E;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schw. CC, Alter > 2 Jahre, ohne kompl. Diagn. oder ohne äuß. schw. oder schwere CC, mit EEG oder best. Diagnose, ohne kompl. Diagn., ohne angeb. Fehlbild., Alter > 0 Jahre;15;7.60;3.501;0;0.00;1;0.0667
2;B76F;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, ohne bestimmte Diagnose, Alter < 6 Jahre oder mit komplexer Diagnose;13;3.8462;2.8823;3;0.2308;0;0.00
2;B76G;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, ohne bestimmte Diagnose, Alter > 5 Jahre, ohne komplexe Diagnose;90;4.1333;3.4485;29;0.3222;8;0.0889
2;B77Z;Kopfschmerzen;130;2.50;2.5887;67;0.5154;6;0.0462
2;B78A;Intrakranielle Verletzung, Alter < 1 Jahr oder mit komplizierender Diagnose;8;5.875;4.9407;1;0.125;0;0.00
2;B78B;Intrakranielle Verletzung, Alter > 0 Jahre, ohne komplizierende Diagnose;22;5.2727;5.11;8;0.3636;1;0.0455
2;B79Z;Schädelfrakturen, Somnolenz, Sopor;58;3.2241;3.2066;25;0.431;4;0.069
2;B80Z;Andere Kopfverletzungen;396;1.6389;1.0924;230;0.5808;10;0.0253
2;B81A;Andere Erkrankungen des Nervensystems mit komplexer Diagnose;0;0.00;0;0;0.00;0;0.00
2;B81B;Andere Erkrankungen des Nervensystems ohne komplexe Diagnose;179;5.0168;3.7499;34;0.1899;5;0.0279
2;B82Z;Andere Erkrankungen an peripheren Nerven;35;2.2286;2.0876;21;0.60;1;0.0286
2;B84Z;Vaskuläre Myelopathien;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B85A;Degenerative Krankheiten des Nervensystems mit hochkomplexer Diagnose oder mit äußerst schweren oder schweren CC, mehr als ein Belegungstag, mit komplexer Diagnose;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B85B;Degenerative Krankheiten des Nervensystems mit äußerst schweren oder schweren CC, mehr als ein Belegungstag, ohne komplexe Diagnose, ohne hochkomplexe Diagnose;5;9.00;4.062;0;0.00;0;0.00
2;B85C;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC oder ein Belegungstag, mit komplexer Diagnose oder zerebrale Lähmungen;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B85D;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC oder ein Belegungstag, ohne komplexe Diagnose;46;4.7174;4.515;10;0.2174;3;0.0652
2;B86Z;Rückenmarkkompression, nicht näher bezeichnet und Krankheit des Rückenmarkes, nicht näher bezeichnet;0;0.00;0;0;0.00;0;0.00
2;C01A;Komplexe Eingriffe bei penetrierenden Augenverletzungen;9;4.7778;3.3082;1;0.1111;0;0.00
2;C01B;Andere Eingriffe bei penetrierenden Augenverletzungen oder Amnionmembrantransplantation oder Biopsien an kraniellen Gefäßen;136;3.4485;3.8583;51;0.375;5;0.0368
2;C02A;Enukleationen und Eingriffe an der Orbita bei bösartiger Neubildung oder Strahlentherapie bei bösartiger Neubildung;7;3.8571;3.8048;1;0.1429;0;0.00
2;C02B;Enukleationen und Eingriffe an der Orbita außer bei bösartiger Neubildung;68;3.0588;2.0434;13;0.1912;1;0.0147
2;C03A;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bei bösartiger Neubildung des Auges, mit best. Eingriff an der Retina oder Entfernung des Augapfels mit gleichzeitiger Einführung eines Implantates;664;3.1642;1.7137;66;0.0994;16;0.0241
2;C03B;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bei bösartiger Neubildung des Auges, ohne bestimmten Eingriff an der Retina;1988;2.7082;1.3658;324;0.163;43;0.0216
2;C03C;Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), außer bei bösartiger Neubildung des Auges, mit bestimmtem Eingriff an der Retina;2151;2.6653;1.6525;496;0.2306;88;0.0409
2;C03D;Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), außer bei bösartiger Neubildung des Auges, ohne bestimmten Eingriff an der Retina;4486;2.6592;1.4159;896;0.1997;145;0.0323
2;C04A;Hornhauttransplantation mit extrakapsulärer Extraktion der Linse (ECCE), Amnionmembrantransplantation oder Alter < 16 Jahre;108;4.8981;3.1562;1;0.0093;5;0.0463
2;C04B;Hornhauttransplantation ohne extrakapsuläre Extraktion der Linse (ECCE), ohne Amnionmembrantransplantation, Alter > 15 Jahre;741;4.9744;2.7618;12;0.0162;44;0.0594
2;C05Z;Dakryozystorhinostomie;340;1.6941;0.8276;161;0.4735;2;0.0059
2;C06Z;Komplexe Eingriffe bei Glaukom;1904;3.886;2.2717;150;0.0788;112;0.0588
2;C07A;Andere Eingriffe bei Glaukom mit extrakapsulärer Extraktion der Linse (ECCE);979;1.6834;0.9709;490;0.5005;9;0.0092
2;C07B;Andere Eingriffe bei Glaukom ohne extrakapsuläre Extraktion der Linse (ECCE);1078;2.3442;1.7337;363;0.3367;93;0.0863
2;C08A;Beidseitige extrakapsuläre Extraktion der Linse (ECCE) oder extrakapsuläre Extraktion der Linse bei angeborener Fehlbildung der Linse;946;3.2653;1.9169;245;0.259;8;0.0085
2;C08B;Extrakapsuläre Extraktion der Linse (ECCE) ohne angeborene Fehlbildung der Linse;18321;1.3272;0.6593;14048;0.7668;112;0.0061
2;C10A;Eingriffe an den Augenmuskeln mit erhöhtem Aufwand;43;1.7442;1.2927;27;0.6279;1;0.0233
2;C10B;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter < 6 Jahre;83;1.5181;0.6507;47;0.5663;0;0.00
2;C10C;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter > 5 Jahre;568;1.4102;0.679;392;0.6901;5;0.0088
2;C12Z;Andere Rekonstruktionen der Augenlider;508;2.5433;1.5191;128;0.252;2;0.0039
2;C13Z;Eingriffe an Tränendrüse und Tränenwegen;45;1.6444;1.2276;31;0.6889;0;0.00
2;C14Z;Andere Eingriffe am Auge;704;1.7983;1.6515;471;0.669;11;0.0156
2;C15Z;Andere Eingriffe an der Retina;840;2.3524;1.8254;335;0.3988;132;0.1571
2;C16Z;Aufwendige Eingriffe am Auge, Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;C20A;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter < 16 Jahre oder beidseitige Eingriffe an Augen und Tränenwegen;49;1.4694;0.8191;32;0.6531;0;0.00
2;C20B;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter > 15 Jahre, ohne beidseitige Eingriffe an Augen und Tränenwegen;3303;1.4729;1.0149;2296;0.6951;53;0.016
2;C60Z;Akute und schwere Augeninfektionen;258;5.6434;3.7464;19;0.0736;12;0.0465
2;C61Z;Neuro-ophthalmologische und vaskuläre Erkrankungen des Auges;304;4.0526;2.2524;50;0.1645;4;0.0132
2;C62Z;Hyphäma und konservativ behandelte Augenverletzungen;110;2.7364;2.2895;36;0.3273;8;0.0727
2;C63Z;Andere Erkrankungen des Auges;455;2.3824;2.4276;279;0.6132;21;0.0462
2;C64Z;Glaukom, Katarakt und Erkrankungen des Augenlides;1570;1.3688;0.8371;1160;0.7389;41;0.0261
2;C65Z;Bösartige Neubildungen des Auges;9;3.4444;4.3044;5;0.5556;1;0.1111
2;C66Z;Augenerkrankungen bei Diabetes mellitus;83;4.6627;3.0853;9;0.1084;7;0.0843
2;D01A;Kochleaimplantation, bilateral;0;0.00;0;0;0.00;0;0.00
2;D01B;Kochleaimplantation, unilateral;14;2.9286;0.73;1;0.0714;0;0.00
2;D02A;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals mit komplexem Eingriff oder mit Kombinationseingriff mit äußerst schweren CC;10;13.10;5.6263;1;0.10;0;0.00
2;D02B;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals ohne komplexen Eingriff, ohne Kombinationseingriff mit äußerst schweren CC;18;5.2778;3.4608;8;0.4444;0;0.00
2;D03A;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter < 1 Jahr;33;3.0606;2.1642;12;0.3636;1;0.0303
2;D03B;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter > 0 Jahre;86;3.2209;2.1661;26;0.3023;2;0.0233
2;D04Z;Bignathe Osteotomie und komplexe Eingriffe am Kiefer oder Rekonstruktion der Trachea oder plastische Rekonstruktion der Ohrmuschel mit mikrovaskulärem Lappen;758;4.5369;1.7104;4;0.0053;2;0.0026
2;D05A;Komplexe Parotidektomie;196;3.0969;1.5544;27;0.1378;2;0.0102
2;D05B;Komplexe Eingriffe an den Speicheldrüsen außer komplexe Parotidektomien;618;2.699;1.1765;86;0.1392;2;0.0032
2;D06A;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter < 6 Jahre;113;1.5664;0.9809;75;0.6637;0;0.00
2;D06B;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 5 Jahre und Alter < 16 Jahre oder Alter > 15 Jahre, mit komplexer Prozedur oder komplexer Diagnose;1650;2.7848;1.5926;307;0.1861;43;0.0261
2;D06C;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 15 Jahre, ohne komplexe Prozedur, ohne komplexe Diagnose;27204;2.5558;1.1903;5136;0.1888;461;0.0169
2;D08A;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung mit äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;D08B;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung ohne äußerst schwere CC;90;2.3778;2.1546;45;0.50;2;0.0222
2;D09Z;Tonsillektomie bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals mit äußerst schweren CC;62;3.7419;3.1464;16;0.2581;2;0.0323
2;D12A;Andere aufwendige Eingriffe an Ohr, Nase, Mund und Hals;129;2.9922;1.8435;32;0.2481;0;0.00
2;D12B;Andere Eingriffe an Ohr, Nase, Mund und Hals;2464;2.8064;1.668;663;0.2691;22;0.0089
2;D13A;Kleine Eingriffe an Nase, Ohr und Mund mit komplizierender Diagnose;45;2.3556;2.1549;27;0.60;2;0.0444
2;D13B;Kleine Eingriffe an Nase, Ohr und Mund ohne komplizierende Diagnose;2980;1.3195;1.0648;2551;0.856;57;0.0191
2;D15A;Tracheostomie mit äußerst schweren CC oder Implantation einer Kiefergelenkendoprothese;6;10.1667;4.3089;1;0.1667;0;0.00
2;D15B;Tracheostomie ohne äußerst schwere CC;30;10.5667;6.7552;5;0.1667;1;0.0333
2;D16Z;Materialentfernung an Kiefer und Gesicht;526;2.0551;0.9044;171;0.3251;1;0.0019
2;D19Z;Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag, mehr als 10 Bestrahlungen;32;18.00;16.4533;14;0.4375;4;0.125
2;D20Z;Andere Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, mehr als ein Belegungstag;54;5.5741;4.4873;0;0.00;5;0.0926
2;D22A;Eingriffe an Mundhöhle und Mund mit Mundboden- oder Vestibulumplastik;66;2.6667;1.4178;17;0.2576;0;0.00
2;D22B;Eingriffe an Mundhöhle und Mund außer bei bösartiger Neubildung ohne Mundboden- oder Vestibulumplastik;771;1.8405;1.4943;471;0.6109;17;0.022
2;D23Z;Implantation eines aktiven mechanischen Hörimplantates;13;4.8462;3.5788;0;0.00;0;0.00
2;D24A;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals mit äußerst schweren CC oder mit Kombinationseingriff ohne äußerst schwere CC;10;13.40;6.9793;2;0.20;0;0.00
2;D24B;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals ohne äußerst schwere CC, ohne Kombinationseingriff;93;7.2796;5.1296;6;0.0645;4;0.043
2;D25A;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung mit äußerst schweren CC oder Strahlentherapie mit operativem Eingriff;12;14.6667;12.8511;2;0.1667;1;0.0833
2;D25B;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung ohne äußerst schwere CC;89;5.5618;7.9672;11;0.1236;3;0.0337
2;D25C;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung mit äußerst schweren CC;4;6.00;6.6833;3;0.75;0;0.00
2;D25D;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung ohne äußerst schwere CC;443;3.2122;2.1463;108;0.2438;4;0.009
2;D28Z;Monognathe Osteotomie und komplexe Eingriffe an Kopf und Hals oder andere Eingriffe an Kopf und Hals bei bösartiger Neubildung oder Rekonstruktion mit Gesichtsepithesen;1400;3.2486;1.7189;175;0.125;24;0.0171
2;D29Z;Operationen am Kiefer und andere Eingriffe an Kopf und Hals außer bei bösartiger Neubildung;283;2.8375;2.0058;84;0.2968;6;0.0212
2;D30A;Tonsillektomie außer bei bösart. Neubildung oder versch. Eingr. an Ohr, Nase, Mund u. Hals ohne äuß. schw. CC, mit aufw. Eingr. od. Eingr. an Mundhöhle u. Mund außer bei bösart. Neub. oh. Mundboden- od. Vestib.plastik, Alter < 3 J. od. mit kompl. Diagn.;3781;2.2528;1.3583;1380;0.365;35;0.0093
2;D30B;Tonsillektomie außer bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals ohne äußerst schwere CC, ohne aufwendigen Eingriff, ohne komplexe Diagnose;28008;3.40;1.7628;5207;0.1859;276;0.0099
2;D33Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses;3;47.00;56.9298;0;0.00;1;0.3333
2;D35Z;Eingriffe an Nase und Nasennebenhöhlen bei bösartiger Neubildung;35;2.5429;2.3307;11;0.3143;1;0.0286
2;D36Z;Sehr komplexe Eingriffe an den Nasennebenhöhlen;595;2.5378;1.5912;193;0.3244;4;0.0067
2;D37A;Sehr komplexe Eingriffe an der Nase, Alter < 16 Jahre oder bei Gaumenspalte oder Spaltnase oder Septorhinoplastik mit Rippenknorpeltransplantation;34;2.9412;1.4552;8;0.2353;0;0.00
2;D37B;Sehr komplexe Eingriffe an der Nase, Alter > 15 Jahre, außer bei Gaumenspalte oder Spaltnase, ohne Septorhinoplastik mit Rippenknorpeltransplantation;2848;2.644;1.138;398;0.1397;43;0.0151
2;D38Z;Mäßig komplexe Eingriffe an der Nase oder an den Nasennebenhöhlen;25105;2.3693;1.1727;6863;0.2734;311;0.0124
2;D39Z;Andere Eingriffe an der Nase;425;1.7082;1.0346;246;0.5788;4;0.0094
2;D40Z;Zahnextraktion und -wiederherstellung;950;1.5221;1.2098;693;0.7295;28;0.0295
2;D60A;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, mit starrer Endoskopie;0;0.00;0;0;0.00;0;0.00
2;D60B;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, ohne starre Endoskopie;28;7.75;6.1862;7;0.25;3;0.1071
2;D60C;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, ein Belegungstag oder ohne äußerst schwere oder schwere CC;207;2.5507;2.774;124;0.599;11;0.0531
2;D61A;Komplexe Gleichgewichtsstörung, Hörverlust oder Tinnitus;1666;5.3541;2.4779;62;0.0372;44;0.0264
2;D61B;Gleichgewichtsstörungen (Schwindel) außer komplexe Gleichgewichtsstörungen, Hörverlust, Tinnitus;927;4.1327;2.8286;181;0.1953;67;0.0723
2;D62Z;Blutung aus Nase und Rachen oder Otitis media oder Infektionen der oberen Atemwege, Alter > 2 Jahre;2407;3.0137;1.7816;466;0.1936;168;0.0698
2;D63Z;Otitis media oder Infektionen der oberen Atemwege, Alter < 3 Jahre;86;3.1163;1.745;20;0.2326;3;0.0349
2;D64Z;Laryngotracheitis, Laryngospasmus und Epiglottitis;136;2.8162;1.7136;32;0.2353;10;0.0735
2;D65Z;Verletzung und Deformität der Nase;186;1.6022;1.3687;134;0.7204;3;0.0161
2;D66Z;Andere Krankheiten an Ohr, Nase, Mund und Hals;713;3.0575;2.0902;209;0.2931;21;0.0295
2;D67Z;Erkrankungen von Zähnen und Mundhöhle;559;2.5152;2.3038;279;0.4991;16;0.0286
2;E01A;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax mit komplizierender Konstellation, hochkomplexem Eingriff oder komplizierender Diagnose;0;0.00;0;0;0.00;0;0.00
2;E01B;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax ohne komplizierende Konstellation, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose;0;0.00;0;0;0.00;0;0.00
2;E02A;Andere OR-Prozeduren an den Atmungsorganen, Alter < 10 Jahre;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;E02B;Andere OR-Prozeduren an den Atmungsorganen, mit aufwendigem Eingriff oder schwerste CC, Alter > 9 Jahre;16;5.9375;9.1758;11;0.6875;1;0.0625
2;E02C;Andere OR-Prozeduren an den Atmungsorganen ohne aufwendigen Eingriff, ohne schwerste CC, Alter > 9 Jahre, mehr als ein Belegungstag;167;5.1976;3.0876;0;0.00;0;0.00
2;E02D;Andere OR-Prozeduren an den Atmungsorganen ohne aufwendigen Eingriff, ohne schwerste CC, Alter > 9 Jahre, ein Belegungstag;130;1.00;0.00;0;0.00;0;0.00
2;E03Z;Brachytherapie oder Therapie mit offenen Nukliden bei Krankheiten und Störungen der Atmungsorgane, mehr als ein Belegungstag;0;0.00;0;0;0.00;0;0.00
2;E05A;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, mit bestimmten Eingriffen bei Brustkorbdeformität oder mit äußerst schweren CC;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;E05B;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, ohne bestimmte Eingriffe bei Brustkorbdeformität, ohne äußerst schwere CC, bei bösartiger Neubildung;0;0.00;0;0;0.00;0;0.00
2;E05C;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, ohne bestimmte Eingriffe bei Brustkorbdeformität, ohne äußerst schwere CC, außer bei bösartiger Neubildung;6;4.50;2.3452;2;0.3333;0;0.00
2;E06A;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum mit äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;E06B;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter < 16 Jahre, mit offen chirurg. Pleurolyse od. mit best. atypischen Lungenresektionen od. mit best. Brustkorbkorrektur;0;0.00;0;0;0.00;0;0.00
2;E06C;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum ohne äußerst schwere CC, Alter > 15 Jahre, ohne offen chirurg. Pleurolyse, ohne best. atypische Lungenresektionen, ohne best. Brustkorbkorrektur;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;E07Z;Eingriffe bei Schlafapnoesyndrom;892;2.7209;1.4384;168;0.1883;2;0.0022
2;E08A;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane mit operativem Eingriff oder Beatmung > 24 Stunden;0;0.00;0;0;0.00;0;0.00
2;E08B;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, mehr als 9 Bestrahlungen;56;25.9107;12.869;0;0.00;8;0.1429
2;E08C;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, weniger als 10 Bestrahlungen;82;8.9512;6.0714;5;0.061;5;0.061
2;E36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwendiges Implantat bei Krankheiten und Störungen der Atmungsorgane;2;20.00;12.7279;0;0.00;0;0.00
2;E37Z;Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen der Atmungsorgane;0;0.00;0;0;0.00;0;0.00
2;E40A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Std., mehr als 2 Belegungstage, mit kompl. Prozedur oder int. Komplexbehandlung > 196 / 368 / - P. oder komplizierender Diagnose oder Alter < 16 J., mit äuß. schw. CC oder ARDS;0;0.00;0;0;0.00;0;0.00
