Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
3;3;A44;Bartonellose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A46;Erysipel [Wundrose];706;7.221;4.3332;0;1;1;1;5;8;9;17;19;30;29;45;56;67;64;65;108;93;56;32;0;0.0014;0.0014;0.0014;0.0071;0.0113;0.0127;0.0241;0.0269;0.0425;0.0411;0.0637;0.0793;0.0949;0.0907;0.0921;0.153;0.1317;0.0793;0.0453
3;3;A48;Sonstige bakterielle Krankheiten, anderenorts nicht klassifiziert;4;9.75;2.3629;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.25;0.25;0;0.25;0;0.25;0;0.00;0;0.00
3;3;A49;Bakterielle Infektion nicht näher bezeichneter Lokalisation;106;6.9434;4.8596;0;4;1;1;1;1;1;4;0;2;2;4;10;10;10;12;15;15;7;6;0;0.0377;0.0094;0.0094;0.0094;0.0094;0.0094;0.0377;0;0.0189;0.0189;0.0377;0.0943;0.0943;0.0943;0.1132;0.1415;0.1415;0.066;0.0566
3;3;A50;Syphilis connata;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A51;Frühsyphilis;5;2.60;2.51;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.20;0.20;0.20;0;0.00;0.20;0;0.20;0;0.00;0;0.00;0;0.00;0.00
3;3;A52;Spätsyphilis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;A53;Sonstige und nicht näher bezeichnete Syphilis;2;1.50;0.7071;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;1.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A54;Gonokokkeninfektion;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;A55;Lymphogranuloma inguinale (venereum) durch Chlamydien;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A56;Sonstige durch Geschlechtsverkehr übertragene Chlamydienkrankheiten;3;1.6667;1.1547;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.3333;0.3333;0;0.00;0;0.00;0.3333;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A57;Ulcus molle (venereum);0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A58;Granuloma venereum (inguinale);3;1.00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.00;0;0.00;0;0.00;0.3333;0;0.00;0;0.00;0;0.00;0.3333;0;0.3333;0;0.00;0;0.00
3;3;A59;Trichomoniasis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;A60;Infektionen des Anogenitalbereiches durch Herpesviren [Herpes simplex];28;3.8214;2.4351;0;0;0;0;11;5;3;0;3;0;2;2;0;0;0;2;0;0;0;0;0;0.00;0;0.00;0.3929;0.1786;0.1071;0;0.1071;0;0.0714;0.0714;0;0.00;0;0.0714;0;0.00;0;0.00
3;3;A63;Sonstige vorwiegend durch Geschlechtsverkehr übertragene Krankheiten, anderenorts nicht klassifiziert;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A64;Durch Geschlechtsverkehr übertragene Krankheiten, nicht näher bezeichnet;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A65;Nichtvenerische Syphilis;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A66;Frambösie;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A67;Pinta [Carate];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A68;Rückfallfieber;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A69;Sonstige Spirochäteninfektionen;36;6.2778;4.5957;0;0;3;3;3;1;2;3;1;1;4;1;4;0;2;1;5;2;0;0;0;0.00;0.0833;0.0833;0.0833;0.0278;0.0556;0.0833;0.0278;0.0278;0.1111;0.0278;0.1111;0;0.0556;0.0278;0.1389;0.0556;0;0.00
3;3;A70;Infektionen durch Chlamydia psittaci;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A71;Trachom;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A74;Sonstige Krankheiten durch Chlamydien;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;A75;Fleckfieber;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A77;Zeckenbissfieber [Rickettsiosen, durch Zecken übertragen];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A78;Q-Fieber;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A79;Sonstige Rickettsiosen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A80;Akute Poliomyelitis [Spinale Kinderlähmung];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A81;Atypische Virusinfektionen des Zentralnervensystems;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A82;Tollwut [Rabies];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A83;Virusenzephalitis, durch Moskitos [Stechmücken] übertragen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A84;Virusenzephalitis, durch Zecken übertragen;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A85;Sonstige Virusenzephalitis, anderenorts nicht klassifiziert;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A86;Virusenzephalitis, nicht näher bezeichnet;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A87;Virusmeningitis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;A88;Sonstige Virusinfektionen des Zentralnervensystems, anderenorts nicht klassifiziert;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A89;Virusinfektion des Zentralnervensystems, nicht näher bezeichnet;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A92;Sonstige durch Moskitos [Stechmücken] übertragene Viruskrankheiten;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A93;Sonstige durch Arthropoden übertragene Viruskrankheiten, anderenorts nicht klassifiziert;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A94;Durch Arthropoden übertragene Viruskrankheit, nicht näher bezeichnet;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A95;Gelbfieber;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A96;Hämorrhagisches Fieber durch Arenaviren;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A97;Dengue;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A98;Sonstige hämorrhagische Viruskrankheiten, anderenorts nicht klassifiziert;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;A99;Nicht näher bezeichnete hämorrhagische Viruskrankheit;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B00;Infektionen durch Herpesviren [Herpes simplex];47;6.1702;4.2545;2;3;2;1;5;2;1;3;3;0;4;2;3;2;1;4;2;3;4;0;0.0426;0.0638;0.0426;0.0213;0.1064;0.0426;0.0213;0.0638;0.0638;0;0.0851;0.0426;0.0638;0.0426;0.0213;0.0851;0.0426;0.0638;0.0851;0.00
3;3;B01;Varizellen [Windpocken];3;6.3333;6.8069;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0.3333;0;0.00;0;0.00;0;0.00;0.6667;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B02;Zoster [Herpes zoster];246;6.2724;2.9862;0;0;0;1;0;0;1;5;8;6;8;11;17;16;29;34;45;31;28;6;0;0.00;0;0.0041;0;0.00;0.0041;0.0203;0.0325;0.0244;0.0325;0.0447;0.0691;0.065;0.1179;0.1382;0.1829;0.126;0.1138;0.0244
3;3;B03;Pocken;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B04;Affenpocken;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B05;Masern;2;5.50;3.5355;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.50;0;0.00;0;0.00;0.50;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
3;3;B06;Röteln [Rubeola] [Rubella];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B07;Viruswarzen;26;2.00;1.5492;0;0;1;0;5;0;0;1;1;2;2;1;0;2;3;3;4;0;1;0;0;0.00;0.0385;0;0.1923;0;0.00;0.0385;0.0385;0.0769;0.0769;0.0385;0;0.0769;0.1154;0.1154;0.1538;0;0.0385;0.00
3;3;B08;Sonstige Virusinfektionen, die durch Haut- und Schleimhautläsionen gekennzeichnet sind, anderenorts nicht klassifiziert;9;2.7778;1.4814;3;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0.3333;0.3333;0;0.00;0;0.1111;0;0.00;0;0.00;0;0.1111;0;0.00;0.1111;0;0.00;0;0.00;0.00
3;3;B09;Nicht näher bezeichnete Virusinfektion, die durch Haut- und Schleimhautläsionen gekennzeichnet ist;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B15;Akute Virushepatitis A;2;10.50;0.7071;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.00
3;3;B16;Akute Virushepatitis B;3;6.3333;4.7258;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.3333;0.3333;0;0.3333;0;0.00;0;0.00;0;0.00;0.00
3;3;B17;Sonstige akute Virushepatitis;4;5.50;5.1962;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.25;0;0.50;0.25;0;0.00;0;0.00;0.00
3;3;B18;Chronische Virushepatitis;20;1.75;2.3141;0;0;0;0;0;1;0;1;3;1;3;4;1;2;1;0;3;0;0;0;0;0.00;0;0.00;0;0.05;0;0.05;0.15;0.05;0.15;0.20;0.05;0.10;0.05;0;0.15;0;0.00;0.00
3;3;B19;Nicht näher bezeichnete Virushepatitis;3;3.00;3.4641;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.3333;0;0.00;0;0.00;0.3333;0;0.00;0.3333;0;0.00
3;3;B20;Infektiöse und parasitäre Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B21;Bösartige Neubildungen infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B22;Sonstige näher bezeichnete Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B23;Sonstige Krankheitszustände infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B24;Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B25;Zytomegalie;10;12.40;7.1523;0;0;0;0;1;0;0;3;0;0;3;0;1;0;0;0;1;1;0;0;0;0.00;0;0.00;0.10;0;0.00;0.30;0;0.00;0.30;0;0.10;0;0.00;0;0.10;0.10;0;0.00
3;3;B26;Mumps;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B27;Infektiöse Mononukleose;170;4.30;1.9056;0;3;4;10;94;33;17;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0.0176;0.0235;0.0588;0.5529;0.1941;0.10;0.0294;0.0176;0.0059;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B30;Viruskonjunktivitis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B33;Sonstige Viruskrankheiten, anderenorts nicht klassifiziert;3;4.3333;4.9329;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;0;0.3333;0;0.00;0;0.00;0;0.00;0;0.00;0.6667;0;0.00;0;0.00;0;0.00;0.00
3;3;B34;Viruskrankheit nicht näher bezeichneter Lokalisation;43;3.4651;2.6309;6;9;4;1;5;2;3;2;2;1;1;3;1;0;0;2;0;0;1;0;0.1395;0.2093;0.093;0.0233;0.1163;0.0465;0.0698;0.0465;0.0465;0.0233;0.0233;0.0698;0.0233;0;0.00;0.0465;0;0.00;0.0233;0.00
3;3;B35;Dermatophytose [Tinea];4;4.75;1.50;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0.00;0;0.00;0;0.00;0;0.25;0;0.00;0;0.25;0.25;0;0.00;0;0.25;0;0.00;0.00
3;3;B36;Sonstige oberflächliche Mykosen;3;8.6667;2.8868;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;0;0.00;0;0.3333;0;0.00;0;0.00;0;0.00;0.3333;0;0.00;0;0.3333;0;0.00;0.00
3;3;B37;Kandidose;70;5.50;4.4583;0;0;0;1;0;3;2;0;2;2;1;3;4;4;6;12;14;8;8;0;0;0.00;0;0.0143;0;0.0429;0.0286;0;0.0286;0.0286;0.0143;0.0429;0.0571;0.0571;0.0857;0.1714;0.20;0.1143;0.1143;0.00
3;3;B38;Kokzidioidomykose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B39;Histoplasmose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B40;Blastomykose;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B41;Parakokzidioidomykose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B42;Sporotrichose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B43;Chromomykose und chromomykotischer Abszess;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B44;Aspergillose;20;4.00;3.6274;0;0;0;0;1;0;0;0;0;2;2;6;1;1;3;1;1;2;0;0;0;0.00;0;0.00;0.05;0;0.00;0;0.00;0.10;0.10;0.30;0.05;0.05;0.15;0.05;0.05;0.10;0;0.00
3;3;B45;Kryptokokkose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B46;Zygomykose;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B47;Myzetom;2;3.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0.50;0;0.00;0;0.50;0;0.00;0;0.00;0.00
3;3;B48;Sonstige Mykosen, anderenorts nicht klassifiziert;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B49;Nicht näher bezeichnete Mykose;2;6.00;1.4142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.50;0;0.00;0.50;0.00
3;3;B50;Malaria tropica durch Plasmodium falciparum;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B51;Malaria tertiana durch Plasmodium vivax;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B52;Malaria quartana durch Plasmodium malariae;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
3;3;B53;Sonstige parasitologisch bestätigte Malaria;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00;0;0.00
