Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;H22;Affektionen der Iris und des Ziliarkörpers bei anderenorts klassifizierten Krankheiten;0;0
3;H25;Cataracta senilis;5;3074
3;H26;Sonstige Kataraktformen;6;400
3;H27;Sonstige Affektionen der Linse;5;32
3;H28;Katarakt und sonstige Affektionen der Linse bei anderenorts klassifizierten Krankheiten;0;0
3;H30;Chorioretinitis;4;4
3;H31;Sonstige Affektionen der Aderhaut;-999;-999
3;H32;Chorioretinale Affektionen bei anderenorts klassifizierten Krankheiten;0;0
3;H33;Netzhautablösung und Netzhautriss;5;31
3;H34;Netzhautgefäßverschluss;2;60
3;H35;Sonstige Affektionen der Netzhaut;12;2439
3;H36;Affektionen der Netzhaut bei anderenorts klassifizierten Krankheiten;0;0
3;H40;Glaukom;7;37
3;H42;Glaukom bei anderenorts klassifizierten Krankheiten;0;0
3;H43;Affektionen des Glaskörpers;3;7
3;H44;Affektionen des Augapfels;7;13
3;H45;Affektionen des Glaskörpers und des Augapfels bei anderenorts klassifizierten Krankheiten;0;0
3;H46;Neuritis nervi optici;20;128
3;H47;Sonstige Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn;22;35
3;H48;Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn bei anderenorts klassifizierten Krankheiten;0;0
3;H49;Strabismus paralyticus;28;65
3;H50;Sonstiger Strabismus;22;82
3;H51;Sonstige Störungen der Blickbewegungen;11;18
3;H52;Akkommodationsstörungen und Refraktionsfehler;12;27
3;H53;Sehstörungen;41;201
3;H54;Blindheit und Sehbeeinträchtigung;11;15
3;H55;Nystagmus und sonstige abnorme Augenbewegungen;16;47
3;H57;Sonstige Affektionen des Auges und der Augenanhangsgebilde;25;37
3;H58;Sonstige Affektionen des Auges und der Augenanhangsgebilde bei anderenorts klassifizierten Krankheiten;0;0
3;H59;Affektionen des Auges und der Augenanhangsgebilde nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;0;0
3;H60;Otitis externa;3;8
3;H61;Sonstige Krankheiten des äußeren Ohres;14;70
3;H62;Krankheiten des äußeren Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H65;Nichteitrige Otitis media;15;137
3;H66;Eitrige und nicht näher bezeichnete Otitis media;12;72
3;H67;Otitis media bei anderenorts klassifizierten Krankheiten;0;0
3;H68;Entzündung und Verschluss der Tuba auditiva;2;4
3;H69;Sonstige Krankheiten der Tuba auditiva;6;11
3;H70;Mastoiditis und verwandte Zustände;5;6
3;H71;Cholesteatom des Mittelohres;7;17
3;H72;Trommelfellperforation;3;5
3;H73;Sonstige Krankheiten des Trommelfells;2;2
3;H74;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes;3;6
3;H75;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes bei anderenorts klassifizierten Krankheiten;0;0
3;H80;Otosklerose;2;4
3;H81;Störungen der Vestibularfunktion;78;1087
3;H82;Schwindelsyndrome bei anderenorts klassifizierten Krankheiten;0;0
3;H83;Sonstige Krankheiten des Innenohres;9;61
3;H90;Hörverlust durch Schallleitungs- oder Schallempfindungsstörung;28;3106
3;H91;Sonstiger Hörverlust;29;1982
3;H92;Otalgie und Ohrenfluss;3;3
3;H93;Sonstige Krankheiten des Ohres, anderenorts nicht klassifiziert;20;1974
3;H94;Sonstige Krankheiten des Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H95;Krankheiten des Ohres und des Warzenfortsatzes nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;2;2
3;I00;Rheumatisches Fieber ohne Angabe einer Herzbeteiligung;0;0
3;I01;Rheumatisches Fieber mit Herzbeteiligung;0;0
3;I02;Rheumatische Chorea;0;0
3;I05;Rheumatische Mitralklappenkrankheiten;2;4
3;I06;Rheumatische Aortenklappenkrankheiten;0;0
3;I07;Rheumatische Trikuspidalklappenkrankheiten;3;6
3;I08;Krankheiten mehrerer Herzklappen;5;10
3;I09;Sonstige rheumatische Herzkrankheiten;-999;-999
3;I10;Essentielle (primäre) Hypertonie;99;613
3;I11;Hypertensive Herzkrankheit;37;77
3;I12;Hypertensive Nierenkrankheit;6;7
3;I13;Hypertensive Herz- und Nierenkrankheit;5;9
3;I15;Sekundäre Hypertonie;7;19
3;I20;Angina pectoris;24;237
3;I21;Akuter Myokardinfarkt;74;212
3;I22;Rezidivierender Myokardinfarkt;-999;-999
3;I23;Bestimmte akute Komplikationen nach akutem Myokardinfarkt;0;0
3;I24;Sonstige akute ischämische Herzkrankheit;5;11
3;I25;Chronische ischämische Herzkrankheit;79;829
3;I26;Lungenembolie;52;104
3;I27;Sonstige pulmonale Herzkrankheiten;11;20
3;I28;Sonstige Krankheiten der Lungengefäße;3;5
3;I30;Akute Perikarditis;5;7
3;I31;Sonstige Krankheiten des Perikards;9;19
3;I32;Perikarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I33;Akute und subakute Endokarditis;7;7
3;I34;Nichtrheumatische Mitralklappenkrankheiten;23;189
3;I35;Nichtrheumatische Aortenklappenkrankheiten;58;287
3;I36;Nichtrheumatische Trikuspidalklappenkrankheiten;3;23
3;I37;Pulmonalklappenkrankheiten;2;6
3;I38;Endokarditis, Herzklappe nicht näher bezeichnet;6;6
3;I39;Endokarditis und Herzklappenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I40;Akute Myokarditis;4;10
3;I41;Myokarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I42;Kardiomyopathie;31;251
3;I43;Kardiomyopathie bei anderenorts klassifizierten Krankheiten;0;0
3;I44;Atrioventrikulärer Block und Linksschenkelblock;18;31
3;I45;Sonstige kardiale Erregungsleitungsstörungen;11;19
3;I46;Herzstillstand;4;4
3;I47;Paroxysmale Tachykardie;21;87
3;I48;Vorhofflimmern und Vorhofflattern;61;683
3;I49;Sonstige kardiale Arrhythmien;52;158
3;I50;Herzinsuffizienz;130;1672
3;I51;Komplikationen einer Herzkrankheit und ungenau beschriebene Herzkrankheit;22;80
3;I52;Sonstige Herzkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I60;Subarachnoidalblutung;18;35
3;I61;Intrazerebrale Blutung;64;158
3;I62;Sonstige nichttraumatische intrakranielle Blutung;38;51
3;I63;Hirninfarkt;142;1905
3;I64;Schlaganfall, nicht als Blutung oder Infarkt bezeichnet;39;163
3;I65;Verschluss und Stenose präzerebraler Arterien ohne resultierenden Hirninfarkt;35;390
3;I66;Verschluss und Stenose zerebraler Arterien ohne resultierenden Hirninfarkt;11;37
3;I67;Sonstige zerebrovaskuläre Krankheiten;84;418
3;I68;Zerebrovaskuläre Störungen bei anderenorts klassifizierten Krankheiten;0;0
3;I69;Folgen einer zerebrovaskulären Krankheit;30;202
3;I70;Atherosklerose;102;634
3;I71;Aortenaneurysma und -dissektion;24;103
3;I72;Sonstiges Aneurysma und sonstige Dissektion;25;61
3;I73;Sonstige periphere Gefäßkrankheiten;31;448
3;I74;Arterielle Embolie und Thrombose;9;11
3;I77;Sonstige Krankheiten der Arterien und Arteriolen;32;105
3;I78;Krankheiten der Kapillaren;19;349
3;I79;Krankheiten der Arterien, Arteriolen und Kapillaren bei anderenorts klassifizierten Krankheiten;0;0
3;I80;Thrombose, Phlebitis und Thrombophlebitis;27;105
3;I81;Pfortaderthrombose;8;15
3;I82;Sonstige venöse Embolie und Thrombose;9;26
3;I83;Varizen der unteren Extremitäten;40;540
3;I85;Ösophagusvarizen;11;36
3;I86;Varizen sonstiger Lokalisationen;3;5
3;I87;Sonstige Venenkrankheiten;31;317
3;I88;Unspezifische Lymphadenitis;20;39
3;I89;Sonstige nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten;27;45
3;I95;Hypotonie;43;144
3;I97;Kreislaufkomplikationen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;3;4
3;I98;Sonstige Störungen des Kreislaufsystems bei anderenorts klassifizierten Krankheiten;0;0
3;I99;Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;6;6
3;J00;Akute Rhinopharyngitis [Erkältungsschnupfen];3;6
3;J01;Akute Sinusitis;8;15
3;J02;Akute Pharyngitis;5;5
3;J03;Akute Tonsillitis;7;9
3;J04;Akute Laryngitis und Tracheitis;4;6
3;J05;Akute obstruktive Laryngitis [Krupp] und Epiglottitis;3;5
3;J06;Akute Infektionen an mehreren oder nicht näher bezeichneten Lokalisationen der oberen Atemwege;20;85
3;J09;Grippe durch zoonotische oder pandemische nachgewiesene Influenzaviren;0;0
3;J10;Grippe durch saisonale nachgewiesene Influenzaviren;4;5
3;J11;Grippe, Viren nicht nachgewiesen;2;16
3;J12;Viruspneumonie, anderenorts nicht klassifiziert;2;2
3;J13;Pneumonie durch Streptococcus pneumoniae;2;2
3;J14;Pneumonie durch Haemophilus influenzae;0;0
3;J15;Pneumonie durch Bakterien, anderenorts nicht klassifiziert;18;28
3;J16;Pneumonie durch sonstige Infektionserreger, anderenorts nicht klassifiziert;4;5
3;J17;Pneumonie bei anderenorts klassifizierten Krankheiten;0;0
3;J18;Pneumonie, Erreger nicht näher bezeichnet;73;259
3;J20;Akute Bronchitis;37;135
3;J21;Akute Bronchiolitis;4;5
3;J22;Akute Infektion der unteren Atemwege, nicht näher bezeichnet;9;51
3;J30;Vasomotorische und allergische Rhinopathie;16;193
3;J31;Chronische Rhinitis, Rhinopharyngitis und Pharyngitis;7;11
3;J32;Chronische Sinusitis;14;25
3;J33;Nasenpolyp;7;13
3;J34;Sonstige Krankheiten der Nase und der Nasennebenhöhlen;9;66
3;J35;Chronische Krankheiten der Gaumenmandeln und der Rachenmandel;15;329
3;J36;Peritonsillarabszess;2;5
3;J37;Chronische Laryngitis und Laryngotracheitis;2;2
3;J38;Krankheiten der Stimmlippen und des Kehlkopfes, anderenorts nicht klassifiziert;20;134
3;J39;Sonstige Krankheiten der oberen Atemwege;9;12
3;J40;Bronchitis, nicht als akut oder chronisch bezeichnet;22;39
3;J41;Einfache und schleimig-eitrige chronische Bronchitis;12;14
3;J42;Nicht näher bezeichnete chronische Bronchitis;9;27
3;J43;Emphysem;4;4
3;J44;Sonstige chronische obstruktive Lungenkrankheit;123;476
3;J45;Asthma bronchiale;34;2413
3;J46;Status asthmaticus;-999;-999
3;J47;Bronchiektasen;7;12
3;J60;Kohlenbergarbeiter-Pneumokoniose;0;0
3;J61;Pneumokoniose durch Asbest und sonstige anorganische Fasern;-999;-999
3;J62;Pneumokoniose durch Quarzstaub;0;0
3;J63;Pneumokoniose durch sonstige anorganische Stäube;-999;-999
3;J64;Nicht näher bezeichnete Pneumokoniose;0;0
3;J65;Pneumokoniose in Verbindung mit Tuberkulose;0;0
3;J66;Krankheit der Atemwege durch spezifischen organischen Staub;-999;-999
3;J67;Allergische Alveolitis durch organischen Staub;7;15
3;J68;Krankheiten der Atmungsorgane durch Einatmen von chemischen Substanzen, Gasen, Rauch und Dämpfen;-999;-999
3;J69;Pneumonie durch feste und flüssige Substanzen;6;6
3;J70;Krankheiten der Atmungsorgane durch sonstige exogene Substanzen;-999;-999
3;J80;Atemnotsyndrom des Erwachsenen [ARDS];-999;-999
3;J81;Lungenödem;0;0
3;J82;Eosinophiles Lungeninfiltrat, anderenorts nicht klassifiziert;2;3
3;J84;Sonstige interstitielle Lungenkrankheiten;25;137
3;J85;Abszess der Lunge und des Mediastinums;2;4
3;J86;Pyothorax;11;12
3;J90;Pleuraerguss, anderenorts nicht klassifiziert;16;44
3;J91;Pleuraerguss bei anderenorts klassifizierten Krankheiten;0;0
3;J92;Pleuraplaques;-999;-999
3;J93;Pneumothorax;5;5
3;J94;Sonstige Krankheitszustände der Pleura;9;12
3;J95;Krankheiten der Atemwege nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;7;131
3;J96;Respiratorische Insuffizienz, anderenorts nicht klassifiziert;40;664
3;J98;Sonstige Krankheiten der Atemwege;22;60
3;J99;Krankheiten der Atemwege bei anderenorts klassifizierten Krankheiten;0;0
3;K00;Störungen der Zahnentwicklung und des Zahndurchbruchs;4;12
3;K01;Retinierte und impaktierte Zähne;3;48
3;K02;Zahnkaries;7;248
3;K03;Sonstige Krankheiten der Zahnhartsubstanzen;-999;-999
3;K04;Krankheiten der Pulpa und des periapikalen Gewebes;4;18
3;K05;Gingivitis und Krankheiten des Parodonts;4;6
3;K06;Sonstige Krankheiten der Gingiva und des zahnlosen Alveolarkammes;2;2
3;K07;Dentofaziale Anomalien [einschließlich fehlerhafter Okklusion];14;125
3;K08;Sonstige Krankheiten der Zähne und des Zahnhalteapparates;5;30
3;K09;Zysten der Mundregion, anderenorts nicht klassifiziert;4;9
3;K10;Sonstige Krankheiten der Kiefer;11;87
3;K11;Krankheiten der Speicheldrüsen;15;467
3;K12;Stomatitis und verwandte Krankheiten;13;26
3;K13;Sonstige Krankheiten der Lippe und der Mundschleimhaut;18;58
3;K14;Krankheiten der Zunge;8;11
3;K20;Ösophagitis;32;208
3;K21;Gastroösophageale Refluxkrankheit;60;721
3;K22;Sonstige Krankheiten des Ösophagus;41;660
3;K23;Krankheiten des Ösophagus bei anderenorts klassifizierten Krankheiten;0;0
3;K25;Ulcus ventriculi;34;56
3;K26;Ulcus duodeni;20;32
3;K27;Ulcus pepticum, Lokalisation nicht näher bezeichnet;-999;-999
3;K28;Ulcus pepticum jejuni;2;2
3;K29;Gastritis und Duodenitis;76;855
3;K30;Funktionelle Dyspepsie;11;33
3;K31;Sonstige Krankheiten des Magens und des Duodenums;30;100
3;K35;Akute Appendizitis;6;8
3;K36;Sonstige Appendizitis;0;0
3;K37;Nicht näher bezeichnete Appendizitis;-999;-999
3;K38;Sonstige Krankheiten der Appendix;0;0
3;K40;Hernia inguinalis;12;24
3;K41;Hernia femoralis;3;4
3;K42;Hernia umbilicalis;4;5
3;K43;Hernia ventralis;10;13
3;K44;Hernia diaphragmatica;21;51
3;K45;Sonstige abdominale Hernien;0;0
3;K46;Nicht näher bezeichnete abdominale Hernie;2;4
3;K50;Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn];73;3132
3;K51;Colitis ulcerosa;59;1008
3;K52;Sonstige nichtinfektiöse Gastroenteritis und Kolitis;58;415
3;K55;Gefäßkrankheiten des Darmes;12;15
3;K56;Paralytischer Ileus und intestinale Obstruktion ohne Hernie;41;86
3;K57;Divertikulose des Darmes;46;79
3;K58;Reizdarmsyndrom;24;368
3;K59;Sonstige funktionelle Darmstörungen;55;1628
3;K60;Fissur und Fistel in der Anal- und Rektalregion;21;32
3;K61;Abszess in der Anal- und Rektalregion;7;11
3;K62;Sonstige Krankheiten des Anus und des Rektums;50;160
3;K63;Sonstige Krankheiten des Darmes;31;63
3;K64;Hämorrhoiden und Perianalvenenthrombose;15;21
3;K65;Peritonitis;3;4
3;K66;Sonstige Krankheiten des Peritoneums;8;15
3;K67;Krankheiten des Peritoneums bei anderenorts klassifizierten Infektionskrankheiten;0;0
3;K70;Alkoholische Leberkrankheit;22;106
3;K71;Toxische Leberkrankheit;17;30
3;K72;Leberversagen, anderenorts nicht klassifiziert;5;5
3;K73;Chronische Hepatitis, anderenorts nicht klassifiziert;5;7
3;K74;Fibrose und Zirrhose der Leber;32;227
3;K75;Sonstige entzündliche Leberkrankheiten;27;120
3;K76;Sonstige Krankheiten der Leber;30;133
3;K77;Leberkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;K80;Cholelithiasis;38;127
3;K81;Cholezystitis;12;15
3;K82;Sonstige Krankheiten der Gallenblase;7;8
3;K83;Sonstige Krankheiten der Gallenwege;36;125
3;K85;Akute Pankreatitis;24;50
3;K86;Sonstige Krankheiten des Pankreas;30;261
3;K87;Krankheiten der Gallenblase, der Gallenwege und des Pankreas bei anderenorts klassifizierten Krankheiten;0;0
3;K90;Intestinale Malabsorption;47;1291
3;K91;Krankheiten des Verdauungssystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;25;176
3;K92;Sonstige Krankheiten des Verdauungssystems;37;87
3;K93;Krankheiten sonstiger Verdauungsorgane bei anderenorts klassifizierten Krankheiten;0;0
3;L00;Staphylococcal scalded skin syndrome [SSS-Syndrom];0;0
3;L01;Impetigo;11;20
3;L02;Hautabszess, Furunkel und Karbunkel;25;73
3;L03;Phlegmone;20;29
3;L04;Akute Lymphadenitis;18;28
3;L05;Pilonidalzyste;15;26
3;L08;Sonstige lokale Infektionen der Haut und der Unterhaut;18;37
3;L10;Pemphiguskrankheiten;20;65
3;L11;Sonstige akantholytische Dermatosen;13;31
3;L12;Pemphigoidkrankheiten;27;182
3;L13;Sonstige bullöse Dermatosen;10;23
3;L14;Bullöse Dermatosen bei anderenorts klassifizierten Krankheiten;0;0
3;L20;Atopisches [endogenes] Ekzem;57;2389
3;L21;Seborrhoisches Ekzem;21;105
3;L22;Windeldermatitis;2;2
3;L23;Allergische Kontaktdermatitis;25;114
3;L24;Toxische Kontaktdermatitis;11;26
3;L25;Nicht näher bezeichnete Kontaktdermatitis;9;25
3;L26;Exfoliative Dermatitis;0;0
3;L27;Dermatitis durch oral, enteral oder parenteral aufgenommene Substanzen;29;70
3;L28;Lichen simplex chronicus und Prurigo;36;589
3;L29;Pruritus;22;122
3;L30;Sonstige Dermatitis;48;2789
3;L40;Psoriasis;70;5062
3;L41;Parapsoriasis;32;182
3;L42;Pityriasis rosea;5;6
3;L43;Lichen ruber planus;35;502
3;L44;Sonstige papulosquamöse Hautkrankheiten;23;72
3;L45;Papulosquamöse Hautkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;L50;Urtikaria;37;637
3;L51;Erythema exsudativum multiforme;9;27
3;L52;Erythema nodosum;17;31
3;L53;Sonstige erythematöse Krankheiten;21;41
3;L54;Erythem bei anderenorts klassifizierten Krankheiten;0;0
3;L55;Dermatitis solaris acuta;3;3
3;L56;Sonstige akute Hautveränderungen durch Ultraviolettstrahlen;20;107
3;L57;Hautveränderungen durch chronische Exposition gegenüber nichtionisierender Strahlung;27;1752
3;L58;Radiodermatitis;4;5
3;L59;Sonstige Krankheiten der Haut und der Unterhaut durch Strahleneinwirkung;4;6
3;L60;Krankheiten der Nägel;22;211
3;L62;Krankheiten der Nägel bei anderenorts klassifizierten Krankheiten;0;0
3;L63;Alopecia areata;15;86
3;L64;Alopecia androgenetica;-999;-999
3;L65;Sonstiger Haarausfall ohne Narbenbildung;10;17
3;L66;Narbige Alopezie [Haarausfall mit Narbenbildung];25;67
3;L67;Anomalien der Haarfarbe und des Haarschaftes;0;0
3;L68;Hypertrichose;13;40
3;L70;Akne;16;33
3;L71;Rosazea;15;72
3;L72;Follikuläre Zysten der Haut und der Unterhaut;26;372
3;L73;Sonstige Krankheiten der Haarfollikel;27;222
3;L74;Krankheiten der ekkrinen Schweißdrüsen;4;8
3;L75;Krankheiten der apokrinen Schweißdrüsen;4;6
3;L80;Vitiligo;4;13
3;L81;Sonstige Störungen der Hautpigmentierung;24;61
3;L82;Seborrhoische Keratose;16;45
3;L83;Acanthosis nigricans;3;4
3;L84;Hühneraugen und Horn- (Haut-) Schwielen;6;10
3;L85;Sonstige Epidermisverdickung;22;62
3;L86;Keratom bei anderenorts klassifizierten Krankheiten;0;0
3;L87;Störungen der transepidermalen Elimination;11;25
3;L88;Pyoderma gangraenosum;20;205
3;L89;Dekubitalgeschwür und Druckzone;12;44
3;L90;Atrophische Hautkrankheiten;40;166
3;L91;Hypertrophe Hautkrankheiten;23;148
3;L92;Granulomatöse Krankheiten der Haut und der Unterhaut;38;228
3;L93;Lupus erythematodes;36;238
3;L94;Sonstige lokalisierte Krankheiten des Bindegewebes;37;333
3;L95;Anderenorts nicht klassifizierte Vaskulitis, die auf die Haut begrenzt ist;20;53
3;L97;Ulcus cruris, anderenorts nicht klassifiziert;33;1127
3;L98;Sonstige Krankheiten der Haut und der Unterhaut, anderenorts nicht klassifiziert;39;400
3;L99;Sonstige Krankheiten der Haut und der Unterhaut bei anderenorts klassifizierten Krankheiten;0;0
3;M00;Eitrige Arthritis;15;19
3;M01;Direkte Gelenkinfektionen bei anderenorts klassifizierten infektiösen und parasitären Krankheiten;0;0
3;M02;Reaktive Arthritiden;23;56
3;M03;Postinfektiöse und reaktive Arthritiden bei anderenorts klassifizierten Krankheiten;0;0
3;M05;Seropositive chronische Polyarthritis;46;1241
3;M06;Sonstige chronische Polyarthritis;91;1442
3;M07;Arthritis psoriatica und Arthritiden bei gastrointestinalen Grundkrankheiten;0;0
3;M08;Juvenile Arthritis;45;793
3;M09;Juvenile Arthritis bei anderenorts klassifizierten Krankheiten;0;0
3;M10;Gicht;28;74
3;M11;Sonstige Kristall-Arthropathien;8;14
3;M12;Sonstige näher bezeichnete Arthropathien;14;16
3;M13;Sonstige Arthritis;51;275
3;M14;Arthropathien bei sonstigen anderenorts klassifizierten Krankheiten;0;0
3;M15;Polyarthrose;89;706
3;M16;Koxarthrose [Arthrose des Hüftgelenkes];130;549
3;M17;Gonarthrose [Arthrose des Kniegelenkes];133;754
3;M18;Rhizarthrose [Arthrose des Daumensattelgelenkes];11;65
3;M19;Sonstige Arthrose;91;255
3;M20;Erworbene Deformitäten der Finger und Zehen;4;4
3;M21;Sonstige erworbene Deformitäten der Extremitäten;23;57
3;M22;Krankheiten der Patella;7;7
3;M23;Binnenschädigung des Kniegelenkes [internal derangement];11;12
3;M24;Sonstige näher bezeichnete Gelenkschädigungen;22;32
3;M25;Sonstige Gelenkkrankheiten, anderenorts nicht klassifiziert;128;1138
3;M30;Panarteriitis nodosa und verwandte Zustände;26;108
3;M31;Sonstige nekrotisierende Vaskulopathien;61;491
3;M32;Systemischer Lupus erythematodes;49;502
3;M33;Dermatomyositis-Polymyositis;46;180
3;M34;Systemische Sklerose;48;864
3;M35;Sonstige Krankheiten mit Systembeteiligung des Bindegewebes;84;1005
3;M36;Systemkrankheiten des Bindegewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M40;Kyphose und Lordose;4;33
3;M41;Skoliose;27;167
3;M42;Osteochondrose der Wirbelsäule;61;228
3;M43;Sonstige Deformitäten der Wirbelsäule und des Rückens;45;418
3;M45;Spondylitis ankylosans;45;831
3;M46;Sonstige entzündliche Spondylopathien;53;282
3;M47;Spondylose;132;908
3;M48;Sonstige Spondylopathien;160;1715
3;M49;Spondylopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M50;Zervikale Bandscheibenschäden;35;192
3;M51;Sonstige Bandscheibenschäden;117;722
3;M53;Sonstige Krankheiten der Wirbelsäule und des Rückens, anderenorts nicht klassifiziert;90;1046
3;M54;Rückenschmerzen;209;5589
3;M60;Myositis;31;76
3;M61;Kalzifikation und Ossifikation von Muskeln;5;5
3;M62;Sonstige Muskelkrankheiten;71;367
3;M63;Muskelkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;M65;Synovitis und Tenosynovitis;19;50
3;M66;Spontanruptur der Synovialis und von Sehnen;5;5
3;M67;Sonstige Krankheiten der Synovialis und der Sehnen;17;33
3;M68;Krankheiten der Synovialis und der Sehnen bei anderenorts klassifizierten Krankheiten;0;0
3;M70;Krankheiten des Weichteilgewebes im Zusammenhang mit Beanspruchung, Überbeanspruchung und Druck;12;17
3;M71;Sonstige Bursopathien;7;7
3;M72;Fibromatosen;25;73
3;M73;Krankheiten des Weichteilgewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M75;Schulterläsionen;55;262
3;M76;Enthesopathien der unteren Extremität mit Ausnahme des Fußes;17;30
3;M77;Sonstige Enthesopathien;29;96
3;M79;Sonstige Krankheiten des Weichteilgewebes, anderenorts nicht klassifiziert;133;2794
3;M80;Osteoporose mit pathologischer Fraktur;100;387
3;M81;Osteoporose ohne pathologische Fraktur;65;269
3;M82;Osteoporose bei anderenorts klassifizierten Krankheiten;0;0
3;M83;Osteomalazie im Erwachsenenalter;4;6
3;M84;Veränderungen der Knochenkontinuität;28;62
3;M85;Sonstige Veränderungen der Knochendichte und -struktur;20;35
3;M86;Osteomyelitis;43;138
3;M87;Knochennekrose;32;50
3;M88;Osteodystrophia deformans [Paget-Krankheit];5;12
3;M89;Sonstige Knochenkrankheiten;54;811
3;M90;Osteopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M91;Juvenile Osteochondrose der Hüfte und des Beckens;5;8
3;M92;Sonstige juvenile Osteochondrosen;4;4
3;M93;Sonstige Osteochondropathien;10;22
3;M94;Sonstige Knorpelkrankheiten;9;12
3;M95;Sonstige erworbene Deformitäten des Muskel-Skelett-Systems und des Bindegewebes;7;9
3;M96;Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;53;517
3;M99;Biomechanische Funktionsstörungen, anderenorts nicht klassifiziert;12;24
3;N00;Akutes nephritisches Syndrom;2;2
3;N01;Rapid-progressives nephritisches Syndrom;4;6
3;N02;Rezidivierende und persistierende Hämaturie;8;13
3;N03;Chronisches nephritisches Syndrom;7;8
3;N04;Nephrotisches Syndrom;25;106
3;N05;Nicht näher bezeichnetes nephritisches Syndrom;11;16
3;N06;Isolierte Proteinurie mit Angabe morphologischer Veränderungen;2;2
3;N07;Hereditäre Nephropathie, anderenorts nicht klassifiziert;-999;-999
3;N08;Glomeruläre Krankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N10;Akute tubulointerstitielle Nephritis;18;33
3;N11;Chronische tubulointerstitielle Nephritis;2;2
3;N12;Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet;14;39
3;N13;Obstruktive Uropathie und Refluxuropathie;51;1031
3;N14;Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände;2;2
3;N15;Sonstige tubulointerstitielle Nierenkrankheiten;4;4
3;N16;Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N17;Akutes Nierenversagen;31;66
3;N18;Chronische Nierenkrankheit;130;6335
3;N19;Nicht näher bezeichnete Niereninsuffizienz;15;23
3;N20;Nieren- und Ureterstein;17;259
3;N21;Stein in den unteren Harnwegen;3;3
3;N22;Harnstein bei anderenorts klassifizierten Krankheiten;0;0
3;N23;Nicht näher bezeichnete Nierenkolik;-999;-999
3;N25;Krankheiten infolge Schädigung der tubulären Nierenfunktion;6;15
3;N26;Schrumpfniere, nicht näher bezeichnet;3;5
3;N27;Kleine Niere unbekannter Ursache;5;8
3;N28;Sonstige Krankheiten der Niere und des Ureters, anderenorts nicht klassifiziert;32;285
3;N29;Sonstige Krankheiten der Niere und des Ureters bei anderenorts klassifizierten Krankheiten;0;0
3;N30;Zystitis;16;307
3;N31;Neuromuskuläre Dysfunktion der Harnblase, anderenorts nicht klassifiziert;26;2317
3;N32;Sonstige Krankheiten der Harnblase;15;77
3;N33;Krankheiten der Harnblase bei anderenorts klassifizierten Krankheiten;0;0
3;N34;Urethritis und urethrales Syndrom;5;6
3;N35;Harnröhrenstriktur;6;25
3;N36;Sonstige Krankheiten der Harnröhre;2;4
3;N37;Krankheiten der Harnröhre bei anderenorts klassifizierten Krankheiten;0;0
3;N39;Sonstige Krankheiten des Harnsystems;66;1045
3;N40;Prostatahyperplasie;10;62
3;N41;Entzündliche Krankheiten der Prostata;6;13
3;N42;Sonstige Krankheiten der Prostata;0;0
3;N43;Hydrozele und Spermatozele;6;10
3;N44;Hodentorsion und Hydatidentorsion;4;4
3;N45;Orchitis und Epididymitis;5;7
3;N46;Sterilität beim Mann;-999;-999
3;N47;Vorhauthypertrophie, Phimose und Paraphimose;20;28
3;N48;Sonstige Krankheiten des Penis;23;103
3;N49;Entzündliche Krankheiten der männlichen Genitalorgane, anderenorts nicht klassifiziert;3;3
3;N50;Sonstige Krankheiten der männlichen Genitalorgane;11;17
3;N51;Krankheiten der männlichen Genitalorgane bei anderenorts klassifizierten Krankheiten;0;0
