Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-541;Laparotomie und Eröffnung des Retroperitoneums;81967;1066;76,8921;0,4178;0,5912;0,7124;0,8018;0,8704
1;5-542;Exzision und Destruktion von erkranktem Gewebe der Bauchwand;8648;973;8,888;0,3588;0,5296;0,6493;0,7453;0,8225
1;5-543;Exzision und Destruktion von peritonealem Gewebe;36550;1006;36,332;0,4127;0,5912;0,7145;0,8056;0,8748
1;5-545;Verschluss von Bauchwand und Peritoneum;16596;1003;16,5464;0,3784;0,5554;0,6823;0,7755;0,849
1;5-546;Plastische Rekonstruktion von Bauchwand und Peritoneum;10594;893;11,8634;0,4799;0,6557;0,7616;0,8359;0,8913
1;5-547;Resektion von Gewebe in der Bauchregion ohne sichere Organzuordnung;4546;700;6,4943;0,4732;0,6395;0,7479;0,822;0,8773
1;5-549;Andere Bauchoperationen;25661;1009;25,4321;0,4396;0,6042;0,7225;0,8061;0,8697
1;5-550;Perkutan-transrenale Nephrotomie, Nephrostomie, Steinentfernung, Pyeloplastik und ureterorenoskopische Steinentfernung;42761;524;81,605;0,355;0,5592;0,713;0,8341;0,9207
1;5-551;Offen chirurgische Nephrotomie, Nephrostomie, Pyelotomie und Pyelostomie;966;304;3,1776;0,3344;0,5041;0,6242;0,7205;0,7919
1;5-552;Exzision und Destruktion von (erkranktem) Gewebe der Niere;4281;421;10,1686;0,3943;0,5795;0,7064;0,7998;0,8694
1;5-553;Partielle Resektion der Niere;8236;408;20,1863;0,3828;0,5687;0,6946;0,7965;0,8759
1;5-554;Nephrektomie;15595;541;28,8262;0,3663;0,5558;0,6971;0,809;0,8961
1;5-555;Nierentransplantation;2144;43;49,8605;0,25;0,4473;0,5774;0,6875;0,8036
1;5-557;Rekonstruktion der Niere;4014;392;10,2398;0,369;0,5541;0,6863;0,7833;0,853
1;5-559;Andere Operationen an der Niere;1710;345;4,9565;0,4526;0,6088;0,714;0,7924;0,8538
1;5-560;Transurethrale und perkutan-transrenale Erweiterung des Ureters;22943;578;39,6938;0,719;0,8561;0,9135;0,9476;0,9687
1;5-561;Inzision, Resektion und (andere) Erweiterung des Ureterostiums;5269;380;13,8658;0,6208;0,7358;0,8176;0,8793;0,922
1;5-562;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung;60766;445;136,5528;0,2868;0,4718;0,6175;0,7359;0,8317
1;5-563;Exzision und Destruktion von erkranktem Gewebe des Ureters, Ureterresektion und Ureterektomie;3402;471;7,2229;0,3721;0,5532;0,6867;0,7866;0,8618
1;5-564;Kutane Harnableitung durch Ureterokutaneostomie (nicht kontinentes Stoma);1692;326;5,1902;0,3534;0,5355;0,669;0,7719;0,844
1;5-565;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma);5774;384;15,0365;0,3225;0,5095;0,6401;0,7459;0,8298
1;5-566;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma);515;151;3,4106;0,468;0,6117;0,7107;0,7786;0,8408
1;5-567;Interne Harnableitung über den Darm;68;41;1,6585;0,2794;0,4412;0,5588;0,6324;0,7059
1;5-568;Rekonstruktion des Ureters;4556;602;7,5681;0,4789;0,6506;0,7656;0,8409;0,894
1;5-569;Andere Operationen am Ureter;19978;753;26,5312;0,531;0,7186;0,8237;0,8889;0,931
1;5-570;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase;24418;505;48,3525;0,2954;0,4765;0,6288;0,7553;0,8617
1;5-571;Zystotomie [Sectio alta];1079;327;3,2997;0,2845;0,4652;0,5959;0,6932;0,7841
1;5-572;Zystostomie;68295;1208;56,5356;0,4646;0,6857;0,8173;0,8963;0,9395
1;5-573;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase;109484;489;223,8937;0,2698;0,4479;0,5969;0,725;0,8327
1;5-574;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase;1461;491;2,9756;0,3244;0,4942;0,6208;0,7214;0,796
1;5-575;Partielle Harnblasenresektion;2839;590;4,8119;0,4072;0,5946;0,7179;0,8003;0,8605
1;5-576;Zystektomie;8026;409;19,6235;0,3048;0,4814;0,6209;0,7305;0,8216
1;5-577;Ersatz der Harnblase;2134;322;6,6273;0,3299;0,5023;0,6354;0,7338;0,8144
1;5-578;Andere plastische Rekonstruktion der Harnblase;6278;864;7,2662;0,3839;0,5564;0,6774;0,7701;0,8436
1;5-579;Andere Operationen an der Harnblase;15060;587;25,6559;0,4687;0,6513;0,777;0,8648;0,9253
1;5-580;Offen chirurgische Urethrotomie und Urethrostomie;370;165;2,2424;0,3838;0,5135;0,6135;0,70;0,7784
1;5-581;Plastische Meatotomie der Urethra;5068;418;12,1244;0,4144;0,5807;0,69;0,7818;0,8516
1;5-582;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra;4786;505;9,4772;0,336;0,5096;0,6458;0,756;0,8422
1;5-583;Urethrektomie als selbständiger Eingriff;205;127;1,6142;0,2341;0,40;0,5268;0,6293;0,6927
1;5-584;Rekonstruktion der Urethra;3580;372;9,6237;0,5883;0,7179;0,8087;0,8715;0,914
1;5-585;Transurethrale Inzision von (erkranktem) Gewebe der Urethra;29400;467;62,955;0,3042;0,4866;0,6296;0,7442;0,8366
1;5-589;Andere Operationen an Urethra und periurethralem Gewebe;2477;458;5,4083;0,587;0,7077;0,7856;0,8442;0,8862
1;5-590;Inzision und Exzision von retroperitonealem Gewebe;15381;955;16,1058;0,5249;0,6753;0,776;0,8453;0,8975
1;5-591;Inzision und Exzision von perivesikalem Gewebe;884;343;2,5773;0,4785;0,6075;0,6855;0,7624;0,8066
1;5-592;Raffung des urethrovesikalen Überganges;210;25;8,40;0,6905;0,80;0,8905;0,9238;0,9429
1;5-593;Transvaginale Suspensionsoperation [Zügeloperation];15482;687;22,5357;0,3911;0,5643;0,689;0,7834;0,8549
1;5-594;Suprapubische (urethrovesikale) Zügeloperation [Schlingenoperation];1012;191;5,2984;0,498;0,6779;0,7717;0,834;0,8814
1;5-595;Abdominale retropubische und paraurethrale Suspensionsoperation;2828;365;7,7479;0,5262;0,6955;0,7946;0,8557;0,9017
1;5-596;Andere Harninkontinenzoperationen;2012;328;6,1341;0,4374;0,6228;0,7425;0,8226;0,8762
1;5-597;Eingriffe bei artifiziellem Harnblasensphinkter;1937;237;8,173;0,4517;0,6211;0,7445;0,8291;0,8854
1;5-598;Suspensionsoperation [Zügeloperation] bei Harninkontinenz des Mannes;633;142;4,4577;0,4234;0,6082;0,722;0,7962;0,8483
1;5-599;Andere Operationen am Harntrakt;2135;419;5,0955;0,4679;0,6417;0,7457;0,815;0,8726
1;5-600;Inzision der Prostata;464;135;3,437;0,5086;0,6509;0,7435;0,7996;0,8556
1;5-601;Transurethrale Exzision und Destruktion von Prostatagewebe;63726;415;153,5566;0,2442;0,4071;0,546;0,6606;0,7618
1;5-602;Transrektale und perkutane Destruktion von Prostatagewebe;1172;73;16,0548;0,6374;0,773;0,8404;0,8899;0,9317
1;5-603;Exzision und Destruktion von Prostatagewebe;4202;356;11,8034;0,332;0,5055;0,6402;0,7444;0,8289
1;5-604;Radikale Prostatovesikulektomie;19840;362;54,8066;0,4333;0,5916;0,7072;0,7927;0,8599
1;5-605;Andere Exzision und Destruktion von Prostatagewebe;45;41;1,0976;0,1778;0,2667;0,3556;0,4444;0,5556
1;5-606;Operationen an den Vesiculae seminales;139;102;1,3627;0,2518;0,3957;0,4892;0,5612;0,6331
1;5-607;Inzision und Exzision von periprostatischem Gewebe;374;202;1,8515;0,3503;0,4866;0,5989;0,6765;0,7299
1;5-609;Andere Operationen an der Prostata;5006;377;13,2785;0,3672;0,5352;0,6662;0,7651;0,8412
1;5-610;Inzision an Skrotum und Tunica vaginalis testis;3615;634;5,7019;0,405;0,5986;0,7242;0,816;0,8763
1;5-611;Operation einer Hydrocele testis;9052;792;11,4293;0,3902;0,6116;0,7635;0,86;0,9163
1;5-612;Exzision und Destruktion von erkranktem Skrotumgewebe;2645;583;4,5369;0,3505;0,5422;0,6752;0,7728;0,8465
1;5-613;Plastische Rekonstruktion von Skrotum und Tunica vaginalis testis;528;267;1,9775;0,3277;0,4792;0,5814;0,6837;0,7481
1;5-619;Andere Operationen an Skrotum und Tunica vaginalis testis;319;184;1,7337;0,2978;0,4451;0,558;0,6552;0,7116
1;5-620;Inzision des Hodens;139;91;1,5275;0,3165;0,446;0,5396;0,6043;0,6763
1;5-621;Exzision und Destruktion von erkranktem Gewebe des Hodens;1225;345;3,5507;0,3478;0,5298;0,6669;0,7584;0,8269
1;5-622;Orchidektomie;10595;691;15,3329;0,3395;0,5544;0,7208;0,8429;0,9271
1;5-624;Orchidopexie;12114;483;25,0807;0,4028;0,598;0,7299;0,8244;0,8938
1;5-625;Exploration bei Kryptorchismus;370;119;3,1092;0,3595;0,5324;0,6486;0,7324;0,7973
1;5-626;Operative Verlagerung eines Abdominalhodens;314;82;3,8293;0,3248;0,4904;0,6465;0,7516;0,828
1;5-627;Rekonstruktion des Hodens;145;109;1,3303;0,2276;0,3793;0,4759;0,5517;0,6276
1;5-628;Implantation, Wechsel und Entfernung einer Hodenprothese;935;207;4,5169;0,4396;0,6053;0,7241;0,8043;0,861
1;5-629;Andere Operationen am Hoden;4460;414;10,7729;0,3509;0,557;0,691;0,7926;0,8679
1;5-630;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici;2336;437;5,3455;0,3844;0,5736;0,7072;0,8005;0,8634
1;5-631;Exzision im Bereich der Epididymis;9852;571;17,2539;0,4023;0,6004;0,7365;0,8341;0,9022
1;5-633;Epididymektomie;1135;311;3,6495;0,3198;0,504;0,6308;0,7251;0,8053
1;5-634;Rekonstruktion des Funiculus spermaticus;2012;366;5,4973;0,2992;0,4801;0,6193;0,7261;0,8121
1;5-635;Vasotomie des Ductus deferens;145;32;4,5313;0,6897;0,80;0,8483;0,869;0,8897
1;5-636;Destruktion, Ligatur und Resektion des Ductus deferens;2024;450;4,4978;0,5875;0,7016;0,7752;0,8266;0,871
1;5-637;Rekonstruktion von Ductus deferens und Epididymis;112;86;1,3023;0,2232;0,3661;0,4643;0,5357;0,6161
1;5-639;Andere Operationen an Funiculus spermaticus, Epididymis und Ductus deferens;1280;368;3,4783;0,5344;0,6594;0,7406;0,7984;0,8563
1;5-640;Operationen am Präputium;20753;734;28,2738;0,4376;0,6469;0,7853;0,8836;0,9426
1;5-641;Lokale Exzision und Destruktion von erkranktem Gewebe des Penis;3411;431;7,9142;0,5312;0,6939;0,7921;0,8584;0,9038
1;5-642;Amputation des Penis;1085;288;3,7674;0,3751;0,5198;0,6258;0,7217;0,8018
1;5-643;Plastische Rekonstruktion des Penis;2288;342;6,6901;0,4515;0,6202;0,7347;0,8134;0,8737
1;5-644;Plastische Rekonstruktion bei männlicher Epispadie;91;35;2,60;0,6264;0,6923;0,7363;0,7692;0,8132
1;5-645;Plastische Rekonstruktion bei männlicher Hypospadie;4378;210;20,8476;0,606;0,7682;0,8668;0,9239;0,9534
1;5-646;Operationen zur Geschlechtsumwandlung;1051;26;40,4231;0,6261;0,7412;0,8725;0,9429;0,9667
1;5-649;Andere Operationen am Penis;1842;338;5,4497;0,4946;0,6379;0,7329;0,8073;0,8626
1;5-650;Inzision des Ovars;2446;601;4,0699;0,381;0,5491;0,6672;0,751;0,8258
1;5-651;Lokale Exzision und Destruktion von Ovarialgewebe;51611;930;55,4957;0,3413;0,531;0,6749;0,7876;0,8746
1;5-652;Ovariektomie;5737;805;7,1267;0,3518;0,524;0,6538;0,7547;0,8348
1;5-653;Salpingoovariektomie;44720;856;52,243;0,311;0,4985;0,6465;0,762;0,8573
1;5-656;Plastische Rekonstruktion des Ovars;2668;419;6,3675;0,5022;0,663;0,7612;0,8317;0,8819
1;5-657;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung;44773;810;55,2753;0,3872;0,5726;0,7018;0,8009;0,8757
1;5-658;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung;1807;384;4,7057;0,4538;0,6187;0,7261;0,8041;0,8616
1;5-659;Andere Operationen am Ovar;2166;578;3,7474;0,3615;0,5254;0,6394;0,7322;0,8116
1;5-660;Salpingotomie;2558;558;4,5842;0,3116;0,4836;0,6122;0,7162;0,7998
1;5-661;Salpingektomie;30049;709;42,3822;0,3984;0,5984;0,7332;0,8264;0,8899
1;5-663;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation];9655;597;16,1725;0,3391;0,5359;0,6825;0,7875;0,8671
1;5-665;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina;3528;657;5,3699;0,4053;0,5689;0,6871;0,7735;0,8441
1;5-666;Plastische Rekonstruktion der Tuba uterina;768;244;3,1475;0,4622;0,6172;0,7148;0,7813;0,8411
1;5-667;Insufflation der Tubae uterinae;10866;623;17,4414;0,569;0,7078;0,7918;0,8541;0,9021
1;5-669;Andere Operationen an der Tuba uterina;297;201;1,4776;0,2694;0,4209;0,5253;0,5926;0,6633
1;5-670;Dilatation des Zervikalkanals;4780;461;10,3688;0,691;0,7983;0,8565;0,8981;0,9285
1;5-671;Konisation der Cervix uteri;7190;610;11,7869;0,4819;0,6488;0,7554;0,8306;0,8854
1;5-672;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri;3399;546;6,2253;0,516;0,6452;0,7385;0,8085;0,8626
1;5-673;Amputation der Cervix uteri;196;99;1,9798;0,3878;0,5102;0,6122;0,699;0,75
1;5-674;Rekonstruktion der Cervix uteri in der Gravidität;3540;340;10,4118;0,4932;0,6802;0,7907;0,8616;0,9096
1;5-675;Andere Rekonstruktion der Cervix uteri;665;313;2,1246;0,3474;0,5053;0,6045;0,6977;0,7654
1;5-679;Andere Operationen an der Cervix uteri;1372;333;4,1201;0,4606;0,6261;0,7296;0,8025;0,8557
1;5-680;Inzision des Uterus [Hysterotomie];102;72;1,4167;0,3039;0,4314;0,5098;0,5784;0,6471
1;5-681;Exzision und Destruktion von erkranktem Gewebe des Uterus;42715;746;57,2587;0,418;0,6005;0,725;0,813;0,8819
1;5-682;Subtotale Uterusexstirpation;21347;611;34,9378;0,4192;0,6043;0,7309;0,8225;0,8912
1;5-683;Uterusexstirpation [Hysterektomie];82489;783;105,3499;0,2544;0,4322;0,5751;0,6939;0,7944
1;5-684;Zervixstumpfexstirpation;642;328;1,9573;0,31;0,4611;0,5607;0,6636;0,7445
1;5-685;Radikale Uterusexstirpation;6616;611;10,8282;0,3537;0,5271;0,6518;0,7509;0,8328
1;5-686;Radikale Zervixstumpfexstirpation;114;70;1,6286;0,4298;0,5088;0,5702;0,6316;0,693
1;5-687;Exenteration [Eviszeration] des weiblichen kleinen Beckens;1409;298;4,7282;0,3598;0,5358;0,6622;0,7594;0,8375
1;5-689;Andere Inzision und Exzision des Uterus;181;34;5,3235;0,8232;0,8508;0,8674;0,8895;0,9061
1;5-690;Therapeutische Kürettage [Abrasio uteri];46855;706;66,3669;0,292;0,4638;0,5953;0,7043;0,7936
1;5-691;Entfernung eines intrauterinen Fremdkörpers;4331;651;6,6528;0,3106;0,4759;0,604;0,7102;0,7982
1;5-692;Exzision und Destruktion von erkranktem Gewebe der Parametrien;969;301;3,2193;0,549;0,6625;0,7399;0,8019;0,8452
1;5-693;Plastische Rekonstruktion der Parametrien (bei Lagekorrektur des Uterus);334;103;3,2427;0,503;0,6677;0,7485;0,8084;0,8473
1;5-694;Parazervikale Uterusdenervation;3;3;1,00;0,3333;0,3333;0,3333;0,3333;0,6667
1;5-695;Rekonstruktion des Uterus;2411;426;5,6596;0,5525;0,6902;0,7789;0,8407;0,8864
1;5-699;Andere Operationen an Uterus und Parametrien;321;185;1,7351;0,3801;0,4922;0,5981;0,6542;0,7134
1;5-700;Kuldotomie;678;315;2,1524;0,4071;0,5295;0,6239;0,7153;0,7684
1;5-701;Inzision der Vagina;1452;492;2,9512;0,3354;0,4931;0,6129;0,7142;0,7831
1;5-702;Lokale Exzision und Destruktion von erkranktem Gewebe der Vagina und des Douglasraumes;20505;779;26,3222;0,5013;0,6613;0,7652;0,8422;0,8965
1;5-703;Verschluss und (sub-)totale Exstirpation der Vagina;2072;497;4,169;0,4271;0,5917;0,7008;0,7799;0,8427
1;5-704;Vaginale Kolporrhaphie und Beckenbodenplastik;79558;739;107,6563;0,3392;0,5067;0,6342;0,7356;0,8198
1;5-705;Konstruktion und Rekonstruktion der Vagina;1034;243;4,2551;0,6712;0,766;0,8201;0,8588;0,883
1;5-706;Andere plastische Rekonstruktion der Vagina;3599;697;5,1636;0,3518;0,5251;0,6502;0,7463;0,8241
1;5-707;Plastische Rekonstruktion des kleinen Beckens und des Douglasraumes;6829;506;13,496;0,5056;0,6865;0,7987;0,8698;0,9186
1;5-709;Andere Operationen an Vagina und Douglasraum;622;323;1,9257;0,3167;0,4727;0,5756;0,6785;0,7412
1;5-710;Inzision der Vulva;2272;547;4,1536;0,3385;0,5154;0,6448;0,746;0,82
1;5-711;Operationen an der Bartholin-Drüse (Zyste);3224;632;5,1013;0,3158;0,4833;0,6114;0,7146;0,7975
1;5-712;Andere Exzision und Destruktion von erkranktem Gewebe der Vulva;8397;714;11,7605;0,4126;0,5869;0,7047;0,7916;0,8584
1;5-713;Operationen an der Klitoris;643;163;3,9448;0,6843;0,7698;0,8196;0,8476;0,874
1;5-714;Vulvektomie;2856;533;5,3583;0,3561;0,5277;0,6523;0,7493;0,826
1;5-715;Radikale Vulvektomie;823;301;2,7342;0,3633;0,5249;0,6403;0,7217;0,7971
1;5-716;Konstruktion und Rekonstruktion der Vulva (und des Perineums);3107;518;5,9981;0,542;0,6707;0,7551;0,8214;0,8716
1;5-718;Andere Operationen an der Vulva;450;238;1,8908;0,3333;0,4889;0,5911;0,6822;0,7356
1;5-719;Andere Operationen an den weiblichen Geschlechtsorganen;73;50;1,46;0,3425;0,4521;0,5205;0,589;0,6575
1;5-720;Zangenentbindung;2366;285;8,3018;0,5435;0,697;0,7933;0,8588;0,9049
1;5-724;Drehung des kindlichen Kopfes mit Zange;65;12;5,4167;0,6923;0,7538;0,8462;0,8769;0,9077
1;5-725;Extraktion bei Beckenendlage;182;84;2,1667;0,3736;0,522;0,6154;0,7143;0,7692
1;5-727;Spontane und vaginale operative Entbindung bei Beckenendlage;1681;240;7,0042;0,5419;0,6835;0,7835;0,8537;0,9012
1;5-728;Vakuumentbindung;34666;536;64,6754;0,3344;0,511;0,6412;0,7423;0,8238
1;5-729;Andere instrumentelle Entbindung;17;10;1,70;0,4118;0,5294;0,5882;0,6471;0,7059
1;5-730;Künstliche Fruchtblasensprengung [Amniotomie];52127;505;103,2218;0,4312;0,6327;0,7587;0,8442;0,908
1;5-731;Andere operative Geburtseinleitung;553;21;26,3333;0,8264;0,9602;0,9711;0,9765;0,9819
1;5-732;Innere und kombinierte Wendung ohne und mit Extraktion;117;49;2,3878;0,4786;0,6325;0,7094;0,7521;0,7949
1;5-733;Misslungene vaginale operative Entbindung;449;187;2,4011;0,3385;0,49;0,5924;0,6771;0,7617
1;5-734;Operative Maßnahmen am Feten zur Geburtserleichterung;17;15;1,1333;0,2353;0,2941;0,4118;0,4706;0,5882
1;5-738;Episiotomie und Naht;69097;553;124,9494;0,2723;0,4429;0,5774;0,6895;0,7826
1;5-739;Andere Operationen zur Unterstützung der Geburt;80;21;3,8095;0,6625;0,7625;0,8125;0,8375;0,875
1;5-740;Klassische Sectio caesarea;37324;508;73,4724;0,5048;0,7036;0,8212;0,8923;0,9363
1;5-741;Sectio caesarea, suprazervikal und korporal;7992;312;25,6154;0,8009;0,8978;0,9338;0,9555;0,9695
1;5-742;Sectio caesarea extraperitonealis;71;52;1,3654;0,3099;0,4085;0,493;0,5634;0,6338
1;5-743;Entfernung eines intraperitonealen Embryos;35;31;1,129;0,20;0,2857;0,3714;0,4571;0,5714
1;5-744;Operationen bei Extrauteringravidität;7127;617;11,5511;0,2913;0,4633;0,5914;0,6954;0,7843
1;5-749;Andere Sectio caesarea;176800;577;306,4125;0,3104;0,4978;0,6344;0,7378;0,8208
1;5-750;Intraamniale Injektion zur Beendigung der Schwangerschaft;12;10;1,20;0,1667;0,3333;0,4167;0,50;0,5833
1;5-751;Kürettage zur Beendigung der Schwangerschaft [Abruptio];1082;258;4,1938;0,4501;0,5933;0,6959;0,7745;0,841
1;5-752;Andere Operationen zur Beendigung einer Schwangerschaft;26;18;1,4444;0,3077;0,4615;0,50;0,5769;0,6538
1;5-753;Therapeutische Amniozentese [Amnionpunktion];931;84;11,0833;0,6477;0,7895;0,8668;0,9205;0,9441
1;5-754;Intrauterine Therapie des Feten;983;74;13,2838;0,647;0,8301;0,8901;0,9288;0,9502
1;5-755;Andere intrauterine Operationen am Feten;63;12;5,25;0,5238;0,7302;0,873;0,8889;0,9048
1;5-756;Entfernung zurückgebliebener Plazenta (postpartal);24584;588;41,8095;0,3526;0,5443;0,6752;0,7714;0,8438
1;5-757;Uterusexstirpation, geburtshilflich;298;183;1,6284;0,2517;0,4094;0,5302;0,6309;0,6946
1;5-758;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss];232809;571;407,7215;0,3087;0,4966;0,6308;0,7345;0,8198
1;5-759;Andere geburtshilfliche Operationen;1436;364;3,9451;0,4241;0,5954;0,7047;0,7862;0,8398
1;5-760;Reposition einer lateralen Mittelgesichtsfraktur;5409;260;20,8038;0,4308;0,6974;0,8425;0,9087;0,9484
1;5-761;Reposition einer zentralen Mittelgesichtsfraktur;1301;169;7,6982;0,3536;0,5542;0,7002;0,8048;0,8786
1;5-762;Reposition einer zentrolateralen Mittelgesichtsfraktur;700;135;5,1852;0,4043;0,5771;0,7057;0,7929;0,86
1;5-763;Reposition anderer kombinierter Mittelgesichtsfrakturen (Mehrfachfraktur);704;135;5,2148;0,4219;0,6264;0,75;0,8281;0,8778
1;5-764;Reposition einer Fraktur des Corpus mandibulae und des Processus alveolaris mandibulae;3337;165;20,2242;0,3785;0,6053;0,7785;0,8858;0,9389
1;5-765;Reposition einer Fraktur des Ramus mandibulae und des Processus articularis mandibulae;2556;144;17,75;0,3615;0,5681;0,7195;0,8431;0,9174
1;5-766;Reposition einer Orbitafraktur;6215;249;24,9598;0,4438;0,6666;0,8024;0,8856;0,9377
1;5-767;Reposition einer Stirnhöhlenwandfraktur;549;142;3,8662;0,2787;0,4699;0,623;0,7304;0,8106
1;5-768;Reosteotomien disloziert verheilter Gesichtsschädelfrakturen;75;48;1,5625;0,2267;0,3733;0,48;0,6133;0,68
1;5-769;Andere Operationen bei Gesichtsschädelfrakturen;7193;179;40,1844;0,4383;0,6573;0,8063;0,9137;0,9582
1;5-770;Inzision (Osteotomie), lokale Exzision und Destruktion (von erkranktem Gewebe) eines Gesichtsschädelknochens;13025;218;59,7477;0,5559;0,7988;0,9201;0,9747;0,9864
1;5-771;Partielle und totale Resektion eines Gesichtsschädelknochens;2326;176;13,2159;0,5129;0,6879;0,816;0,8882;0,9351
1;5-772;Partielle und totale Resektion der Mandibula;2660;145;18,3448;0,3662;0,5932;0,7632;0,8695;0,9353
1;5-773;Arthroplastik am Kiefergelenk;524;113;4,6372;0,458;0,6336;0,7309;0,8073;0,8645
1;5-774;Plastische Rekonstruktion und Augmentation der Maxilla;1468;119;12,3361;0,3849;0,5736;0,7153;0,8174;0,8869
1;5-775;Plastische Rekonstruktion und Augmentation der Mandibula;1794;116;15,4655;0,3857;0,5836;0,7369;0,8328;0,9069
1;5-776;Osteotomie zur Verlagerung des Untergesichtes;3681;125;29,448;0,3629;0,5249;0,6607;0,7637;0,8544
1;5-777;Osteotomie zur Verlagerung des Mittelgesichtes;2863;127;22,5433;0,4048;0,5718;0,7003;0,8048;0,8805
1;5-778;Rekonstruktion der Weichteile im Gesicht;5541;500;11,082;0,6167;0,7829;0,8616;0,9081;0,939
1;5-779;Andere Operationen an Kiefergelenk und Gesichtsschädelknochen;8432;236;35,7288;0,5002;0,7403;0,8911;0,961;0,98
1;5-77a;Implantatversorgung für die Rekonstruktion mit Gesichtsepithesen;404;87;4,6437;0,4827;0,6015;0,7054;0,7847;0,8515
1;5-77b;Knochentransplantation und -transposition an Kiefer- und Gesichtsschädelknochen;1846;117;15,7778;0,4502;0,6473;0,7958;0,8868;0,9328
1;5-780;Inzision am Knochen, septisch und aseptisch;67391;1117;60,3321;0,5274;0,6893;0,7885;0,8578;0,9075
1;5-781;Osteotomie und Korrekturosteotomie;28983;1026;28,2485;0,5163;0,6853;0,7846;0,853;0,9039
1;5-782;Exzision und Resektion von erkranktem Knochengewebe;77794;1136;68,4806;0,4863;0,6612;0,7706;0,8454;0,8995
1;5-783;Entnahme eines Knochentransplantates;64109;1068;60,0272;0,4893;0,6796;0,7902;0,8658;0,9178
1;5-784;Knochentransplantation und -transposition;80599;1075;74,9758;0,4824;0,6551;0,7677;0,8453;0,9019
1;5-785;Implantation von alloplastischem Knochenersatz;21338;974;21,9076;0,4873;0,6599;0,7697;0,8482;0,9041
1;5-786;Osteosyntheseverfahren;118618;1115;106,3839;0,4808;0,679;0,7951;0,8686;0,9172
1;5-787;Entfernung von Osteosynthesematerial;173170;1142;151,6375;0,348;0,5151;0,6411;0,7399;0,8189
1;5-788;Operationen an Metatarsale und Phalangen des Fußes;137403;1094;125,5969;0,5236;0,7137;0,816;0,8793;0,9225
1;5-789;Andere Operationen am Knochen;8525;835;10,2096;0,6511;0,7722;0,8416;0,889;0,9232
1;5-790;Geschlossene Reposition einer Fraktur oder Epiphysenlösung mit Osteosynthese;154149;1073;143,6617;0,3036;0,4778;0,6104;0,717;0,8045
1;5-791;Offene Reposition einer einfachen Fraktur im Schaftbereich eines langen Röhrenknochens;17215;1042;16,5211;0,3103;0,4879;0,624;0,7287;0,8098
1;5-792;Offene Reposition einer Mehrfragment-Fraktur im Schaftbereich eines langen Röhrenknochens;28802;1031;27,936;0,3138;0,4897;0,622;0,7283;0,8137
1;5-793;Offene Reposition einer einfachen Fraktur im Gelenkbereich eines langen Röhrenknochens;113917;1091;104,4152;0,2773;0,4495;0,5873;0,6989;0,7897
1;5-794;Offene Reposition einer Mehrfragment-Fraktur im Gelenkbereich eines langen Röhrenknochens;196800;1080;182,2222;0,2914;0,4632;0,5965;0,7064;0,7975
1;5-795;Offene Reposition einer einfachen Fraktur an kleinen Knochen;22255;1060;20,9953;0,3511;0,5276;0,6539;0,751;0,8273
1;5-796;Offene Reposition einer Mehrfragment-Fraktur an kleinen Knochen;31871;1048;30,4113;0,3509;0,529;0,6602;0,7594;0,8357
1;5-797;Offene Reposition einer Fraktur an Talus und Kalkaneus;5769;828;6,9674;0,3954;0,5809;0,6994;0,7861;0,8514
1;5-798;Offene Reposition einer Beckenrand- und Beckenringfraktur;3389;427;7,9368;0,455;0,6447;0,7616;0,8392;0,8941
1;5-799;Offene Reposition einer Azetabulum- und Hüftkopffraktur mit Osteosynthese;2401;375;6,4027;0,4198;0,6089;0,7284;0,8109;0,8692
1;5-79a;Geschlossene Reposition einer Gelenkluxation mit Osteosynthese;8773;925;9,4843;0,4343;0,614;0,7324;0,8157;0,8748
1;5-79b;Offene Reposition einer Gelenkluxation;16541;1038;15,9355;0,4008;0,5803;0,6982;0,7875;0,8538
1;5-79c;Andere Reposition von Fraktur und Luxation;230;81;2,8395;0,5391;0,6696;0,7391;0,787;0,8261
1;5-800;Offen chirurgische Revision eines Gelenkes;163856;1117;146,6929;0,5295;0,6925;0,7908;0,8597;0,9095
1;5-801;Offen chirurgische Operation am Gelenkknorpel und an den Menisken;16722;1004;16,6554;0,5106;0,6676;0,7695;0,8427;0,8964
