Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
3;2;8-903;(Analgo-)Sedierung;40691;0;0;6991;10913;6395;5635;3710;140;118;127;143;213;354;503;637;730;699;1040;1099;758;378;108;0,1718;0,2682;0,1572;0,1385;0,0912;0,0034;0,0029;0,0031;0,0035;0,0052;0,0087;0,0124;0,0157;0,0179;0,0172;0,0256;0,027;0,0186;0,0093;0,0027
3;2;8-910;Epidurale Injektion und Infusion zur Schmerztherapie;267059;0;0;137;237;242;393;4050;16234;35204;41178;22259;10014;11521;14822;16740;17140;15871;22581;21661;10961;4649;1165;0,0005;0,0009;0,0009;0,0015;0,0152;0,0608;0,1318;0,1542;0,0833;0,0375;0,0431;0,0555;0,0627;0,0642;0,0594;0,0846;0,0811;0,041;0,0174;0,0044
3;2;8-911;Subarachnoidale Injektion und Infusion zur Schmerztherapie;12961;0;0;38;0;0;4;131;688;1814;2648;1685;533;351;434;565;677;624;1040;979;523;177;50;0,0029;0;0;0,0003;0,0101;0,0531;0,14;0,2043;0,13;0,0411;0,0271;0,0335;0,0436;0,0522;0,0481;0,0802;0,0755;0,0404;0,0137;0,0039
3;2;8-913;Injektion eines Medikamentes an extrakranielle Hirnnerven zur Schmerztherapie;3883;0;0;2;33;42;19;53;74;65;51;77;89;174;194;190;256;323;585;755;502;288;111;0,0005;0,0085;0,0108;0,0049;0,0136;0,0191;0,0167;0,0131;0,0198;0,0229;0,0448;0,05;0,0489;0,0659;0,0832;0,1507;0,1944;0,1293;0,0742;0,0286
3;2;8-914;Injektion eines Medikamentes an Nervenwurzeln und wirbelsäulennahe Nerven zur Schmerztherapie;115143;0;0;3;8;13;37;261;908;1916;3224;4603;7141;10862;13073;13045;11530;9632;13836;14263;7265;2875;648;0;0,0001;0,0001;0,0003;0,0023;0,0079;0,0166;0,028;0,04;0,062;0,0943;0,1135;0,1133;0,1001;0,0837;0,1202;0,1239;0,0631;0,025;0,0056
3;2;8-915;Injektion und Infusion eines Medikamentes an andere periphere Nerven zur Schmerztherapie;146325;0;0;194;334;545;1185;2319;3232;3648;3589;3715;5656;9659;13871;15982;16786;14226;19563;17890;8743;3835;1353;0,0013;0,0023;0,0037;0,0081;0,0158;0,0221;0,0249;0,0245;0,0254;0,0387;0,066;0,0948;0,1092;0,1147;0,0972;0,1337;0,1223;0,0598;0,0262;0,0092
3;2;8-916;Injektion eines Medikamentes an das sympathische Nervensystem zur Schmerztherapie;3781;0;0;3;2;2;3;18;24;59;66;101;193;324;392;380;353;351;474;505;289;170;72;0,0008;0,0005;0,0005;0,0008;0,0048;0,0063;0,0156;0,0175;0,0267;0,051;0,0857;0,1037;0,1005;0,0934;0,0928;0,1254;0,1336;0,0764;0,045;0,019
3;2;8-917;Injektion eines Medikamentes in Gelenke der Wirbelsäule zur Schmerztherapie;97932;0;0;0;0;1;14;156;643;1226;1909;2822;4711;7743;10259;10676;9885;8946;13651;14340;7255;3042;653;0;0;0;0,0001;0,0016;0,0066;0,0125;0,0195;0,0288;0,0481;0,0791;0,1048;0,109;0,1009;0,0913;0,1394;0,1464;0,0741;0,0311;0,0067
3;2;8-918;Multimodale Schmerztherapie;56373;0;0;0;4;18;204;344;380;672;987;1638;3174;5869;7841;8012;5976;4407;6369;6100;2990;1183;205;0;0,0001;0,0003;0,0036;0,0061;0,0067;0,0119;0,0175;0,0291;0,0563;0,1041;0,1391;0,1421;0,106;0,0782;0,113;0,1082;0,053;0,021;0,0036
3;2;8-919;Komplexe Akutschmerzbehandlung;273065;0;0;199;464;816;1786;4142;5470;7307;7983;7327;9908;16728;23266;27364;29910;27465;38456;35046;18007;8406;3015;0,0007;0,0017;0,003;0,0065;0,0152;0,02;0,0268;0,0292;0,0268;0,0363;0,0613;0,0852;0,1002;0,1095;0,1006;0,1408;0,1283;0,0659;0,0308;0,011
3;2;8-91b;Multimodale schmerztherapeutische Kurzzeitbehandlung;3921;0;0;1;1;1;10;27;46;77;87;121;210;373;445;488;391;326;391;477;264;129;56;0,0003;0,0003;0,0003;0,0026;0,0069;0,0117;0,0196;0,0222;0,0309;0,0536;0,0951;0,1135;0,1245;0,0997;0,0831;0,0997;0,1217;0,0673;0,0329;0,0143
3;2;8-91c;Teilstationäre Multimodale Schmerztherapie;60;0;0;0;0;0;0;0;0;1;3;0;6;2;10;5;4;7;6;7;3;5;1;0;0;0;0;0;0;0,0167;0,05;0;0,1;0,0333;0,1667;0,0833;0,0667;0,1167;0,1;0,1167;0,05;0,0833;0,0167
3;2;8-920;EEG-Monitoring (mindestens 2 Kanäle) für mehr als 24 h;5011;0;0;900;71;55;87;123;104;111;101;112;156;273;348;352;388;336;500;530;298;137;29;0,1796;0,0142;0,011;0,0174;0,0245;0,0208;0,0222;0,0202;0,0224;0,0311;0,0545;0,0694;0,0702;0,0774;0,0671;0,0998;0,1058;0,0595;0,0273;0,0058
3;2;8-921;Monitoring mittels evozierter Potentiale;1513;0;0;16;30;14;13;17;22;29;34;35;74;93;121;152;135;163;208;201;101;47;8;0,0106;0,0198;0,0093;0,0086;0,0112;0,0145;0,0192;0,0225;0,0231;0,0489;0,0615;0,08;0,1005;0,0892;0,1077;0,1375;0,1328;0,0668;0,0311;0,0053
3;2;8-923;Monitoring der hirnvenösen Sauerstoffsättigung;4924;0;0;392;88;39;15;27;22;41;30;60;88;218;319;409;566;556;819;795;361;69;10;0,0796;0,0179;0,0079;0,003;0,0055;0,0045;0,0083;0,0061;0,0122;0,0179;0,0443;0,0648;0,0831;0,1149;0,1129;0,1663;0,1615;0,0733;0,014;0,002
3;2;8-924;Invasives neurologisches Monitoring;8146;0;0;152;102;70;85;204;234;245;211;245;383;680;874;828;838;704;919;813;400;138;21;0,0187;0,0125;0,0086;0,0104;0,025;0,0287;0,0301;0,0259;0,0301;0,047;0,0835;0,1073;0,1016;0,1029;0,0864;0,1128;0,0998;0,0491;0,0169;0,0026
3;2;8-925;Intraoperatives neurophysiologisches Monitoring;22698;0;0;82;263;236;463;606;477;529;655;793;1060;1620;2109;2261;2438;2159;2899;2498;1091;370;89;0,0036;0,0116;0,0104;0,0204;0,0267;0,021;0,0233;0,0289;0,0349;0,0467;0,0714;0,0929;0,0996;0,1074;0,0951;0,1277;0,1101;0,0481;0,0163;0,0039
3;2;8-930;Monitoring von Atmung, Herz und Kreislauf ohne Messung des Pulmonalarteriendruckes und des zentralen Venendruckes;1864759;0;0;128585;49341;23986;26173;39799;32285;31704;33315;35187;47618;77545;104435;121357;140906;142011;215413;248124;184573;126482;55920;0,069;0,0265;0,0129;0,014;0,0213;0,0173;0,017;0,0179;0,0189;0,0255;0,0416;0,056;0,0651;0,0756;0,0762;0,1155;0,1331;0,099;0,0678;0,03
3;2;8-931;Monitoring von Atmung, Herz und Kreislauf mit Messung des zentralen Venendruckes;324610;0;0;2466;1013;536;607;1628;2291;2864;3453;4339;6771;13077;20231;26023;32779;33874;51195;56348;36951;20855;7309;0,0076;0,0031;0,0017;0,0019;0,005;0,0071;0,0088;0,0106;0,0134;0,0209;0,0403;0,0623;0,0802;0,101;0,1044;0,1577;0,1736;0,1138;0,0642;0,0225
3;2;8-932;Monitoring von Atmung, Herz und Kreislauf mit Messung des Pulmonalarteriendruckes;31580;0;0;82;22;6;27;81;156;235;293;412;618;1262;2107;2751;3671;3604;5669;5851;3261;1208;264;0,0026;0,0007;0,0002;0,0009;0,0026;0,0049;0,0074;0,0093;0,013;0,0196;0,04;0,0667;0,0871;0,1162;0,1141;0,1795;0,1853;0,1033;0,0383;0,0084
3;2;8-933;Funkgesteuerte kardiologische Telemetrie;196635;0;0;286;143;115;131;1267;2250;2276;2473;2984;4527;8097;11964;14708;18199;19248;30905;34580;23520;13997;4965;0,0015;0,0007;0,0006;0,0007;0,0064;0,0114;0,0116;0,0126;0,0152;0,023;0,0412;0,0608;0,0748;0,0926;0,0979;0,1572;0,1759;0,1196;0,0712;0,0252
3;2;8-971;Multimodale dermatologische Komplexbehandlung;29060;0;0;167;253;142;163;605;840;980;1033;1042;1348;2026;2667;2749;2600;2104;2964;2998;2167;1510;702;0,0057;0,0087;0,0049;0,0056;0,0208;0,0289;0,0337;0,0355;0,0359;0,0464;0,0697;0,0918;0,0946;0,0895;0,0724;0,102;0,1032;0,0746;0,052;0,0242
3;2;8-972;Komplexbehandlung bei schwerbehandelbarer Epilepsie;6572;0;0;185;441;576;501;584;512;507;439;333;384;482;510;355;248;149;165;117;57;20;7;0,0281;0,0671;0,0876;0,0762;0,0889;0,0779;0,0771;0,0668;0,0507;0,0584;0,0733;0,0776;0,054;0,0377;0,0227;0,0251;0,0178;0,0087;0,003;0,0011
3;2;8-973;Komplexbehandlung bei Spina bifida;23;0;0;11;1;2;2;1;2;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0,4783;0,0435;0,087;0,087;0,0435;0,087;0;0;0,0435;0;0;0;0;0;0;0,0435;0,0435;0,0435;0;0
3;2;8-974;Multimodale Komplexbehandlung bei sonstiger chronischer Erkrankung;2994;0;0;23;148;139;160;160;88;94;84;66;79;116;156;187;230;230;403;408;167;46;10;0,0077;0,0494;0,0464;0,0534;0,0534;0,0294;0,0314;0,0281;0,022;0,0264;0,0387;0,0521;0,0625;0,0768;0,0768;0,1346;0,1363;0,0558;0,0154;0,0033
3;2;8-975;Naturheilkundliche und anthroposophisch-medizinische Komplexbehandlung;9464;0;0;33;21;23;42;94;98;128;191;258;442;892;1244;1228;1111;908;963;837;472;318;161;0,0035;0,0022;0,0024;0,0044;0,0099;0,0104;0,0135;0,0202;0,0273;0,0467;0,0943;0,1314;0,1298;0,1174;0,0959;0,1018;0,0884;0,0499;0,0336;0,017
3;2;8-976;Komplexbehandlung bei Querschnittlähmung;7135;0;0;1;2;1;18;106;205;329;333;418;515;721;801;769;649;546;714;608;284;98;17;0,0001;0,0003;0,0001;0,0025;0,0149;0,0287;0,0461;0,0467;0,0586;0,0722;0,1011;0,1123;0,1078;0,091;0,0765;0,1001;0,0852;0,0398;0,0137;0,0024
3;2;8-977;Multimodal-nichtoperative Komplexbehandlung des Bewegungssystems;13721;0;0;0;0;0;2;35;124;177;293;437;802;1391;1780;1859;1629;1137;1582;1580;657;208;28;0;0;0;0,0001;0,0026;0,009;0,0129;0,0214;0,0318;0,0585;0,1014;0,1297;0,1355;0,1187;0,0829;0,1153;0,1152;0,0479;0,0152;0,002
3;2;8-978;Aufrechterhaltung der Homöostase für die postmortale Organspende;78;0;0;0;1;0;1;2;4;1;4;3;5;11;11;5;7;4;10;5;3;1;0;0;0,0128;0;0,0128;0,0256;0,0513;0,0128;0,0513;0,0385;0,0641;0,141;0,141;0,0641;0,0897;0,0513;0,1282;0,0641;0,0385;0,0128;0
3;2;8-979;Stationäre Behandlung vor Transplantation;255;0;0;12;10;6;9;6;9;10;11;15;13;30;35;40;37;10;2;0;0;0;0;0,0471;0,0392;0,0235;0,0353;0,0235;0,0353;0,0392;0,0431;0,0588;0,051;0,1176;0,1373;0,1569;0,1451;0,0392;0,0078;0;0;0;0
3;2;8-97a;Multimodale intensivmedizinische Überwachung und Behandlung bei zerebrovaskulären Vasospasmen;350;0;0;0;2;1;0;2;3;8;5;14;34;53;66;44;43;17;22;19;9;7;1;0;0,0057;0,0029;0;0,0057;0,0086;0,0229;0,0143;0,04;0,0971;0,1514;0,1886;0,1257;0,1229;0,0486;0,0629;0,0543;0,0257;0,02;0,0029
3;2;8-97b;Multimodale intensivmedizinische Überwachung und Behandlung bei neuromuskulären Erkrankungen;10;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;4;2;0;0;0;0;0;0;0;0,1;0;0;0,1;0;0;0;0;0,1;0;0,1;0,4;0,2;0;0;0
3;2;8-97c;Stationäre Behandlung bei erfolgter Aufnahme auf die Warteliste zur Organtransplantation;1171;0;0;14;10;3;18;22;31;50;70;57;84;148;174;217;178;61;30;4;0;0;0;0,012;0,0085;0,0026;0,0154;0,0188;0,0265;0,0427;0,0598;0,0487;0,0717;0,1264;0,1486;0,1853;0,152;0,0521;0,0256;0,0034;0;0;0
3;2;8-97d;Multimodale Komplexbehandlung bei Morbus Parkinson und atypischem Parkinson-Syndrom;8948;0;0;0;0;0;0;2;1;0;2;9;46;134;236;466;718;1073;2291;2417;1145;381;27;0;0;0;0;0,0002;0,0001;0;0,0002;0,001;0,0051;0,015;0,0264;0,0521;0,0802;0,1199;0,256;0,2701;0,128;0,0426;0,003
3;2;8-97e;Behandlung des Morbus Parkinson in der Spätphase mit Arzneimittelpumpen;792;0;0;0;0;0;0;1;0;0;0;4;4;22;32;45;78;136;210;205;48;7;0;0;0;0;0;0,0013;0;0;0;0,0051;0,0051;0,0278;0,0404;0,0568;0,0985;0,1717;0,2652;0,2588;0,0606;0,0088;0
3;2;8-980;Intensivmedizinische Komplexbehandlung (Basisprozedur);372760;0;0;41;7;10;346;2716;3360;3792;4352;5146;7803;14543;21865;27445;34171;35988;55761;65298;48086;30484;11546;0,0001;0;0;0,0009;0,0073;0,009;0,0102;0,0117;0,0138;0,0209;0,039;0,0587;0,0736;0,0917;0,0965;0,1496;0,1752;0,129;0,0818;0,031
3;2;8-981;Neurologische Komplexbehandlung des akuten Schlaganfalls;211281;0;0;0;1;0;5;149;410;796;1179;1787;3371;6995;10498;13380;17007;18817;31220;39353;31766;23436;11111;0;0;0;0;0,0007;0,0019;0,0038;0,0056;0,0085;0,016;0,0331;0,0497;0,0633;0,0805;0,0891;0,1478;0,1863;0,1503;0,1109;0,0526
3;2;8-982;Palliativmedizinische Komplexbehandlung;46785;0;0;32;41;27;36;72;64;111;170;322;643;1601;2887;3793;5044;5215;7962;8230;5463;3521;1551;0,0007;0,0009;0,0006;0,0008;0,0015;0,0014;0,0024;0,0036;0,0069;0,0137;0,0342;0,0617;0,0811;0,1078;0,1115;0,1702;0,1759;0,1168;0,0753;0,0332
3;2;8-983;Multimodale rheumatologische Komplexbehandlung;12327;0;0;1;4;2;6;37;122;174;217;353;681;1126;1833;1987;1572;1127;1449;1099;405;119;13;0,0001;0,0003;0,0002;0,0005;0,003;0,0099;0,0141;0,0176;0,0286;0,0552;0,0913;0,1487;0,1612;0,1275;0,0914;0,1175;0,0892;0,0329;0,0097;0,0011
3;2;8-984;Multimodale Komplexbehandlung bei Diabetes mellitus;11175;0;0;18;449;1082;2024;866;327;306;313;313;446;719;860;852;815;624;578;395;148;33;7;0,0016;0,0402;0,0968;0,1811;0,0775;0,0293;0,0274;0,028;0,028;0,0399;0,0643;0,077;0,0762;0,0729;0,0558;0,0517;0,0353;0,0132;0,003;0,0006
3;2;8-985;Motivationsbehandlung Abhängigkeitskranker [Qualifizierter Entzug];10339;0;0;0;0;0;0;203;504;788;1030;1111;1210;1696;1595;1090;640;258;130;66;14;3;1;0;0;0;0;0,0196;0,0487;0,0762;0,0996;0,1075;0,117;0,164;0,1543;0,1054;0,0619;0,025;0,0126;0,0064;0,0014;0,0003;0,0001
3;2;8-986;Multimodale kinder- und jugendrheumatologische Komplexbehandlung;1339;0;0;0;115;229;498;471;22;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0,0859;0,171;0,3719;0,3518;0,0164;0,0015;0,0007;0;0;0;0;0,0007;0;0;0;0;0;0;0
3;2;8-987;Komplexbehandlung bei Besiedelung oder Infektion mit multiresistenten Erregern [MRE];123115;0;0;1297;732;285;326;587;930;1148;1161;1211;1889;3441;5272;7002;9676;10771;17609;21846;17663;13512;6757;0,0105;0,0059;0,0023;0,0026;0,0048;0,0076;0,0093;0,0094;0,0098;0,0153;0,0279;0,0428;0,0569;0,0786;0,0875;0,143;0,1774;0,1435;0,1098;0,0549
3;2;8-988;Spezielle Komplexbehandlung der Hand;2687;0;0;0;3;8;16;83;125;136;141;141;169;276;335;317;302;197;228;139;47;14;10;0;0,0011;0,003;0,006;0,0309;0,0465;0,0506;0,0525;0,0525;0,0629;0,1027;0,1247;0,118;0,1124;0,0733;0,0849;0,0517;0,0175;0,0052;0,0037
3;2;8-989;Chirurgische Komplexbehandlung bei schweren Infektionen;1921;0;0;0;1;0;1;14;18;24;29;48;68;94;144;183;265;194;277;329;145;65;22;0;0,0005;0;0,0005;0,0073;0,0094;0,0125;0,0151;0,025;0,0354;0,0489;0,075;0,0953;0,1379;0,101;0,1442;0,1713;0,0755;0,0338;0,0115
3;2;8-98a;Teilstationäre geriatrische Komplexbehandlung;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;11;12;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0667;0,2;0,2444;0,2667;0,1556;0,0667
3;2;8-98b;Andere neurologische Komplexbehandlung des akuten Schlaganfalls;30245;0;0;0;0;0;1;8;23;41;100;150;324;680;1234;1628;2319;2456;4269;5984;5268;3882;1878;0;0;0;0;0,0003;0,0008;0,0014;0,0033;0,005;0,0107;0,0225;0,0408;0,0538;0,0767;0,0812;0,1411;0,1979;0,1742;0,1284;0,0621
3;2;8-98d;Intensivmedizinische Komplexbehandlung im Kindesalter (Basisprozedur);14021;0;0;4943;4696;2448;1895;34;0;1;1;0;0;0;0;0;2;0;0;0;1;0;0;0,3525;0,3349;0,1746;0,1352;0,0024;0;0,0001;0,0001;0;0;0;0;0;0,0001;0;0;0;0,0001;0;0
3;2;8-98e;Spezialisierte stationäre palliativmedizinische Komplexbehandlung;35894;0;0;12;36;38;28;34;42;103;153;300;554;1283;2243;3008;3903;4062;6052;6208;4058;2613;1164;0,0003;0,001;0,0011;0,0008;0,0009;0,0012;0,0029;0,0043;0,0084;0,0154;0,0357;0,0625;0,0838;0,1087;0,1132;0,1686;0,173;0,1131;0,0728;0,0324
3;2;8-98f;Aufwendige intensivmedizinische Komplexbehandlung (Basisprozedur);346616;0;0;0;0;7;387;2988;3994;4533;5008;5659;8528;15504;22965;28281;34357;35095;52545;57845;38949;22330;7641;0;0;0;0,0011;0,0086;0,0115;0,0131;0,0144;0,0163;0,0246;0,0447;0,0663;0,0816;0,0991;0,1013;0,1516;0,1669;0,1124;0,0644;0,022
3;2;8-990;Anwendung eines Navigationssystems;5164;0;0;1;10;12;55;62;61;61;80;120;173;341;526;572;726;676;935;572;144;29;8;0,0002;0,0019;0,0023;0,0107;0,012;0,0118;0,0118;0,0155;0,0232;0,0335;0,066;0,1019;0,1108;0,1406;0,1309;0,1811;0,1108;0,0279;0,0056;0,0015
3;2;9-200;Hochaufwendige Pflege von Erwachsenen;211310;0;0;0;3;2;1;241;579;617;748;940;1741;3395;5455;7109;10327;12656;25126;38935;41350;38197;23888;0;0;0;0;0,0011;0,0027;0,0029;0,0035;0,0044;0,0082;0,0161;0,0258;0,0336;0,0489;0,0599;0,1189;0,1843;0,1957;0,1808;0,113
3;2;9-201;Hochaufwendige Pflege von Kindern und Jugendlichen;2038;0;0;0;16;451;866;646;33;10;3;3;1;0;0;1;0;2;0;0;1;4;1;0;0,0079;0,2213;0,4249;0,317;0,0162;0,0049;0,0015;0,0015;0,0005;0;0;0,0005;0;0,001;0;0;0,0005;0,002;0,0005
3;2;9-202;Hochaufwendige Pflege von Kleinkindern;678;0;0;5;512;152;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0,0074;0,7552;0,2242;0,0088;0,0015;0;0;0;0;0;0;0;0;0;0;0;0,0015;0;0,0015;0
3;2;9-260;Überwachung und Leitung einer normalen Geburt;190057;0;0;288;1;0;37;5045;24822;56899;66435;31076;5299;154;1;0;0;0;0;0;0;0;0;0,0015;0;0;0,0002;0,0265;0,1306;0,2994;0,3496;0,1635;0,0279;0,0008;0;0;0;0;0;0;0;0;0
3;2;9-261;Überwachung und Leitung einer Risikogeburt;131629;0;0;134;0;1;47;3357;15684;37215;45341;24418;5167;251;11;1;1;0;0;0;0;0;1;0,001;0;0;0,0004;0,0255;0,1192;0,2827;0,3445;0,1855;0,0393;0,0019;0,0001;0;0;0;0;0;0;0;0
3;2;9-262;Postnatale Versorgung des Neugeborenen;604659;0;0;603423;2;1;1;30;191;418;356;184;45;5;0;0;0;1;1;0;0;1;0;0,998;0;0;0;0;0,0003;0,0007;0,0006;0,0003;0,0001;0;0;0;0;0;0;0;0;0;0
3;2;9-268;Überwachung und Leitung einer Geburt, n.n.bez.;2725;0;0;2;0;0;0;71;400;841;888;433;87;3;0;0;0;0;0;0;0;0;0;0,0007;0;0;0;0,0261;0,1468;0,3086;0,3259;0,1589;0,0319;0,0011;0;0;0;0;0;0;0;0;0
3;2;9-270;Künstliche Insemination;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99
3;2;9-271;Follikelpunktion und Ovumaspiration, intratubärer Gametentransfer (GIFT);26;0;0;0;0;0;0;2;0;10;9;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0769;0;0,3846;0,3462;0,1538;0,0385;0;0;0;0;0;0;0;0;0;0
3;2;9-272;In-vitro-Fertilisation (IVF) und Embryotransfer;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99;-9,99
3;2;9-278;Andere Behandlung der weiblichen Infertilität;10;0;0;0;0;0;0;1;0;1;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0,1;0,4;0,2;0,1;0,1;0;0;0;0;0;0;0;0;0
3;2;9-280;Stationäre Behandlung vor Entbindung im gleichen Aufenthalt;17058;0;0;2;0;0;7;529;2275;4708;5507;3100;834;90;5;1;0;0;0;0;0;0;0;0,0001;0;0;0,0004;0,031;0,1334;0,276;0,3228;0,1817;0,0489;0,0053;0,0003;0,0001;0;0;0;0;0;0;0
3;2;9-310;Phoniatrische Komplexbehandlung organischer und funktioneller Störungen der Sprache, des Sprechens, der Stimme und des Schluckens;9868;0;0;0;78;452;29;36;68;85;99;113;181;346;482;575;736;814;1262;1602;1401;1032;477;0;0,0079;0,0458;0,0029;0,0036;0,0069;0,0086;0,01;0,0115;0,0183;0,0351;0,0488;0,0583;0,0746;0,0825;0,1279;0,1623;0,142;0,1046;0,0483
3;2;9-311;Integrierte phoniatrisch-psychosomatische Komplexbehandlung von Störungen der Sprache, des Sprechens, der Stimme, des Schluckens und des Hörens;197;0;0;0;2;0;1;3;4;6;6;10;12;21;32;27;21;25;10;8;5;3;1;0;0,0102;0;0,0051;0,0152;0,0203;0,0305;0,0305;0,0508;0,0609;0,1066;0,1624;0,1371;0,1066;0,1269;0,0508;0,0406;0,0254;0,0152;0,0051
3;2;9-312;Integrierte pädaudiologische Komplexbehandlung;912;0;0;49;250;109;58;32;13;21;19;12;35;39;38;46;34;36;41;49;21;10;0;0,0537;0,2741;0,1195;0,0636;0,0351;0,0143;0,023;0,0208;0,0132;0,0384;0,0428;0,0417;0,0504;0,0373;0,0395;0,045;0,0537;0,023;0,011;0
3;2;9-320;Therapie organischer und funktioneller Störungen der Sprache, des Sprechens, der Stimme und des Schluckens;132344;0;0;448;344;258;171;287;551;694;906;1137;1996;3928;5839;7508;9740;10685;18734;24633;20629;15755;8101;0,0034;0,0026;0,0019;0,0013;0,0022;0,0042;0,0052;0,0068;0,0086;0,0151;0,0297;0,0441;0,0567;0,0736;0,0807;0,1416;0,1861;0,1559;0,119;0,0612
3;2;9-401;Psychosoziale Interventionen;353904;0;0;4720;4139;4924;6257;5895;2702;3386;4386;5133;7635;13835;20293;24348;28069;28441;44323;52803;42969;33474;16172;0,0133;0,0117;0,0139;0,0177;0,0167;0,0076;0,0096;0,0124;0,0145;0,0216;0,0391;0,0573;0,0688;0,0793;0,0804;0,1252;0,1492;0,1214;0,0946;0,0457
3;2;9-402;Psychosomatische Therapie;3231;0;0;46;131;88;309;391;95;100;93;87;145;251;332;345;205;204;230;123;37;15;4;0,0142;0,0405;0,0272;0,0956;0,121;0,0294;0,031;0,0288;0,0269;0,0449;0,0777;0,1028;0,1068;0,0634;0,0631;0,0712;0,0381;0,0115;0,0046;0,0012
3;2;9-403;Sozialpädiatrische, neuropädiatrische und pädiatrisch-psychosomatische Therapie;7115;0;0;208;1312;2513;1971;995;59;31;13;6;1;3;0;0;0;0;0;2;1;0;0;0,0292;0,1844;0,3532;0,277;0,1398;0,0083;0,0044;0,0018;0,0008;0,0001;0,0004;0;0;0;0;0;0,0003;0,0001;0;0
3;2;9-404;Neuropsychologische Therapie;8331;0;0;0;4;7;11;69;87;123;121;138;215;370;464;487;568;657;1137;1515;1162;819;377;0;0,0005;0,0008;0,0013;0,0083;0,0104;0,0148;0,0145;0,0166;0,0258;0,0444;0,0557;0,0585;0,0682;0,0789;0,1365;0,1819;0,1395;0,0983;0,0453
3;2;9-410;Einzeltherapie;30125;0;0;20;45;186;435;741;794;957;1101;1249;1722;2862;3474;3523;2867;2407;3015;2641;1257;650;179;0,0007;0,0015;0,0062;0,0144;0,0246;0,0264;0,0318;0,0365;0,0415;0,0572;0,095;0,1153;0,1169;0,0952;0,0799;0,1001;0,0877;0,0417;0,0216;0,0059
3;2;9-411;Gruppentherapie;9633;0;0;7;35;8;18;228;375;437;420;535;715;1168;1405;1228;960;583;639;553;196;99;24;0,0007;0,0036;0,0008;0,0019;0,0237;0,0389;0,0454;0,0436;0,0555;0,0742;0,1212;0,1459;0,1275;0,0997;0,0605;0,0663;0,0574;0,0203;0,0103;0,0025
3;2;9-412;Multimodale psychotherapeutische Komplexbehandlung im Liaisondienst;3307;0;0;6;3;10;48;119;126;147;181;165;215;287;352;368;318;271;328;235;86;33;9;0,0018;0,0009;0,003;0,0145;0,036;0,0381;0,0445;0,0547;0,0499;0,065;0,0868;0,1064;0,1113;0,0962;0,0819;0,0992;0,0711;0,026;0,01;0,0027
3;2;9-500;Patientenschulung;160863;0;0;6570;1334;1764;3411;3968;9518;24063;30023;16324;5480;4351;6006;6870;7443;6801;8983;9252;5286;2623;793;0,0408;0,0083;0,011;0,0212;0,0247;0,0592;0,1496;0,1866;0,1015;0,0341;0,027;0,0373;0,0427;0,0463;0,0423;0,0558;0,0575;0,0329;0,0163;0,0049
3;2;9-510;Einsatz von Gebärdensprachdolmetschern;113;0;0;0;9;1;2;2;6;5;9;5;5;6;14;6;4;9;17;7;2;3;1;0;0,0796;0,0088;0,0177;0,0177;0,0531;0,0442;0,0796;0,0442;0,0442;0,0531;0,1239;0,0531;0,0354;0,0796;0,1504;0,0619;0,0177;0,0265;0,0088
