Type;viersteller;vierstellername;AnzahlA;Anzahl KH;mwNennungenKH;antKHTop10Prozent;antKHTop20Prozent;antKHTop30Prozent;antKHTop40Prozent;antKHTop50Prozent
1;5-547;Resektion von Gewebe in der Bauchregion ohne sichere Organzuordnung;4411;663;6.6531;0.5101;0.672;0.7749;0.8422;0.8887
1;5-549;Andere Bauchoperationen;28754;982;29.2811;0.4007;0.571;0.6971;0.7882;0.8593
1;5-550;Perkutan-transrenale Nephrotomie, Nephrostomie, Steinentfernung, Pyeloplastik und ureterorenoskopische Steinentfernung;51524;525;98.141;0.3534;0.5564;0.7109;0.831;0.9226
1;5-551;Offen chirurgische Nephrotomie, Nephrostomie, Pyelotomie und Pyelostomie;980;294;3.3333;0.3622;0.5357;0.6541;0.7459;0.8133
1;5-552;Exzision und Destruktion von (erkranktem) Gewebe der Niere;3944;411;9.5961;0.3791;0.5652;0.6912;0.7825;0.8562
1;5-553;Partielle Resektion der Niere;9167;408;22.4681;0.3917;0.5806;0.71;0.8054;0.8763
1;5-554;Nephrektomie;14578;510;28.5843;0.359;0.5508;0.6901;0.7998;0.8856
1;5-555;Nierentransplantation;1937;40;48.425;0.2478;0.4011;0.5287;0.6433;0.7424
1;5-557;Rekonstruktion der Niere;3972;383;10.3708;0.3877;0.571;0.6956;0.788;0.8605
1;5-559;Andere Operationen an der Niere;1568;328;4.7805;0.4841;0.646;0.7411;0.8131;0.8648
1;5-560;Transurethrale und perkutan-transrenale Erweiterung des Ureters;21868;534;40.9513;0.7169;0.8448;0.9076;0.9453;0.9672
1;5-561;Inzision, Resektion und (andere) Erweiterung des Ureterostiums;4892;373;13.1153;0.6261;0.7514;0.8244;0.8767;0.9174
1;5-562;Ureterotomie, perkutan-transrenale und transurethrale Steinbehandlung;75111;436;172.2729;0.2857;0.471;0.615;0.7282;0.8263
1;5-563;Exzision und Destruktion von erkranktem Gewebe des Ureters, Ureterresektion und Ureterektomie;3402;457;7.4442;0.3733;0.5479;0.6796;0.7807;0.8566
1;5-564;Kutane Harnableitung durch Ureterokutaneostomie (nicht kontinentes Stoma);1897;318;5.9654;0.3158;0.5087;0.6405;0.7438;0.8234
1;5-565;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma);5774;383;15.0757;0.3268;0.5099;0.6424;0.7451;0.8277
1;5-566;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma);470;140;3.3571;0.4532;0.6234;0.7319;0.7915;0.8511
1;5-567;Interne Harnableitung über den Darm;57;45;1.2667;0.193;0.3333;0.4561;0.5263;0.614
1;5-568;Rekonstruktion des Ureters;4638;581;7.9828;0.4953;0.6624;0.7665;0.8394;0.8944
1;5-569;Andere Operationen am Ureter;24079;769;31.3121;0.5275;0.7117;0.8208;0.8881;0.9321
1;5-570;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase;24566;496;49.5282;0.2823;0.464;0.6187;0.745;0.8543
1;5-571;Zystotomie [Sectio alta];1136;343;3.312;0.2967;0.4833;0.6153;0.7201;0.8037
1;5-572;Zystostomie;64466;1155;55.8147;0.471;0.7004;0.8316;0.9041;0.9463
1;5-573;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase;112785;484;233.0269;0.2609;0.4395;0.5881;0.7158;0.8242
1;5-574;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase;1345;470;2.8617;0.3383;0.5234;0.6498;0.7383;0.8082
1;5-575;Partielle Harnblasenresektion;3169;587;5.3986;0.4484;0.6074;0.7236;0.8069;0.8675
1;5-576;Zystektomie;8070;415;19.4458;0.3082;0.4807;0.6185;0.729;0.8218
1;5-577;Ersatz der Harnblase;1893;328;5.7713;0.3465;0.5209;0.644;0.7433;0.8225
1;5-578;Andere plastische Rekonstruktion der Harnblase;6780;864;7.8472;0.4007;0.5698;0.6873;0.778;0.8484
1;5-579;Andere Operationen an der Harnblase;16651;592;28.1267;0.4625;0.6427;0.7683;0.8571;0.9177
1;5-580;Offen chirurgische Urethrotomie und Urethrostomie;423;190;2.2263;0.4184;0.539;0.6288;0.7187;0.7754
1;5-581;Plastische Meatotomie der Urethra;4898;419;11.6897;0.4565;0.6149;0.726;0.8095;0.8738
1;5-582;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra;4734;505;9.3743;0.3638;0.5418;0.6783;0.7835;0.8654
1;5-583;Urethrektomie als selbständiger Eingriff;206;120;1.7167;0.2718;0.4175;0.534;0.6505;0.7087
1;5-584;Rekonstruktion der Urethra;4443;359;12.376;0.6822;0.7887;0.8539;0.8994;0.9329
1;5-585;Transurethrale Inzision von (erkranktem) Gewebe der Urethra;25568;432;59.1852;0.2971;0.4729;0.6126;0.7265;0.8196
1;5-589;Andere Operationen an Urethra und periurethralem Gewebe;2106;388;5.4278;0.6121;0.7279;0.7987;0.8509;0.8879
1;5-590;Inzision und Exzision von retroperitonealem Gewebe;10450;893;11.7021;0.5088;0.6497;0.7472;0.8189;0.8753
1;5-591;Inzision und Exzision von perivesikalem Gewebe;982;378;2.5979;0.4206;0.5672;0.6711;0.7485;0.8075
1;5-592;Raffung des urethrovesikalen Überganges;168;22;7.6364;0.7381;0.8512;0.8929;0.9167;0.9345
1;5-593;Transvaginale Suspensionsoperation [Zügeloperation];13209;678;19.4823;0.3965;0.5679;0.689;0.7817;0.8529
1;5-594;Suprapubische (urethrovesikale) Zügeloperation [Schlingenoperation];1282;168;7.631;0.5796;0.7449;0.8331;0.8822;0.9158
1;5-595;Abdominale retropubische und paraurethrale Suspensionsoperation;2575;330;7.803;0.5336;0.6994;0.7957;0.8586;0.9025
1;5-596;Andere Harninkontinenzoperationen;1929;322;5.9907;0.4375;0.6185;0.7377;0.8129;0.8683
1;5-597;Eingriffe bei artifiziellem Harnblasensphinkter;1812;217;8.3502;0.4393;0.5999;0.7163;0.8035;0.8687
1;5-598;Suspensionsoperation [Zügeloperation] bei Harninkontinenz des Mannes;375;111;3.3784;0.3867;0.56;0.6747;0.76;0.824
1;5-599;Andere Operationen am Harntrakt;2316;427;5.4239;0.4637;0.6287;0.7349;0.8126;0.8705
1;5-600;Inzision der Prostata;588;151;3.894;0.6071;0.7058;0.7755;0.8265;0.8724
1;5-601;Transurethrale Exzision und Destruktion von Prostatagewebe;66639;401;166.182;0.2527;0.4125;0.5457;0.6554;0.7542
1;5-602;Transrektale und perkutane Destruktion von Prostatagewebe;1349;63;21.4127;0.5026;0.6746;0.7635;0.8295;0.891
1;5-603;Exzision und Destruktion von Prostatagewebe;4090;345;11.8551;0.3406;0.5169;0.6472;0.7474;0.833
1;5-604;Radikale Prostatovesikulektomie;23472;354;66.3051;0.4767;0.6377;0.7387;0.8193;0.8793
1;5-605;Andere Exzision und Destruktion von Prostatagewebe;58;46;1.2609;0.2586;0.3621;0.4483;0.5172;0.6034
1;5-606;Operationen an den Vesiculae seminales;126;86;1.4651;0.246;0.373;0.5159;0.5873;0.6587
1;5-607;Inzision und Exzision von periprostatischem Gewebe;374;196;1.9082;0.3316;0.4813;0.5882;0.6845;0.738
1;5-609;Andere Operationen an der Prostata;6159;377;16.3369;0.3639;0.5434;0.6727;0.7698;0.8484
1;5-610;Inzision an Skrotum und Tunica vaginalis testis;3775;616;6.1282;0.4095;0.6005;0.7367;0.8236;0.8821
1;5-611;Operation einer Hydrocele testis;8844;722;12.2493;0.391;0.6099;0.7632;0.8619;0.9195
1;5-612;Exzision und Destruktion von erkranktem Skrotumgewebe;2822;590;4.7831;0.3838;0.5627;0.6917;0.7853;0.8522
1;5-613;Plastische Rekonstruktion von Skrotum und Tunica vaginalis testis;843;266;3.1692;0.5528;0.6512;0.7236;0.7853;0.8422
1;5-619;Andere Operationen an Skrotum und Tunica vaginalis testis;388;211;1.8389;0.2758;0.4381;0.5464;0.6546;0.7294
1;5-620;Inzision des Hodens;169;113;1.4956;0.2544;0.4142;0.5325;0.5976;0.6686
1;5-621;Exzision und Destruktion von erkranktem Gewebe des Hodens;1354;339;3.9941;0.3493;0.5266;0.6462;0.7415;0.8168
1;5-622;Orchidektomie;10864;668;16.2635;0.3449;0.5576;0.7203;0.843;0.9249
1;5-624;Orchidopexie;12830;481;26.6736;0.4078;0.604;0.7379;0.8348;0.9034
1;5-625;Exploration bei Kryptorchismus;418;118;3.5424;0.3493;0.5383;0.6627;0.7584;0.8206
1;5-626;Operative Verlagerung eines Abdominalhodens;349;104;3.3558;0.3438;0.5559;0.6791;0.7794;0.8367
1;5-627;Rekonstruktion des Hodens;144;103;1.3981;0.25;0.4028;0.50;0.5694;0.6458
1;5-628;Implantation, Wechsel und Entfernung einer Hodenprothese;1027;202;5.0842;0.5034;0.6641;0.7692;0.8325;0.8783
1;5-629;Andere Operationen am Hoden;4523;402;11.2512;0.3666;0.5596;0.7009;0.7966;0.8654
1;5-630;Operative Behandlung einer Varikozele und einer Hydrocele funiculi spermatici;2264;392;5.7755;0.3754;0.5693;0.7005;0.7951;0.8626
1;5-631;Exzision im Bereich der Epididymis;9763;518;18.8475;0.4085;0.5977;0.7253;0.8227;0.8949
1;5-633;Epididymektomie;1018;291;3.4983;0.3202;0.4931;0.6189;0.72;0.8045
1;5-634;Rekonstruktion des Funiculus spermaticus;2018;368;5.4837;0.3043;0.4906;0.6249;0.7284;0.8097
1;5-635;Vasotomie des Ductus deferens;158;34;4.6471;0.7658;0.8291;0.8481;0.8734;0.8924
1;5-636;Destruktion, Ligatur und Resektion des Ductus deferens;1533;412;3.7209;0.5225;0.6536;0.7404;0.803;0.8565
1;5-637;Rekonstruktion von Ductus deferens und Epididymis;95;64;1.4844;0.2842;0.4421;0.5263;0.60;0.6632
1;5-639;Andere Operationen an Funiculus spermaticus, Epididymis und Ductus deferens;1488;398;3.7387;0.5397;0.6794;0.7594;0.8132;0.8663
1;5-640;Operationen am Präputium;20268;668;30.3413;0.4186;0.6165;0.7539;0.8587;0.93
1;5-641;Lokale Exzision und Destruktion von erkranktem Gewebe des Penis;3191;414;7.7077;0.5252;0.6778;0.7719;0.8411;0.8919
1;5-642;Amputation des Penis;1212;289;4.1938;0.4323;0.566;0.6667;0.7467;0.8185
1;5-643;Plastische Rekonstruktion des Penis;2735;337;8.1157;0.5174;0.6742;0.7729;0.8431;0.8947
1;5-644;Plastische Rekonstruktion bei männlicher Epispadie;88;32;2.75;0.50;0.6023;0.7045;0.7727;0.8182
1;5-645;Plastische Rekonstruktion bei männlicher Hypospadie;5346;206;25.9515;0.6268;0.7656;0.8533;0.9078;0.9465
1;5-646;Operationen zur Geschlechtsumwandlung;1502;29;51.7931;0.6079;0.7916;0.9075;0.9581;0.9787
1;5-649;Andere Operationen am Penis;2008;335;5.994;0.5309;0.6708;0.7689;0.8352;0.886
1;5-650;Inzision des Ovars;2380;578;4.1176;0.3588;0.5269;0.6521;0.7521;0.8277
1;5-651;Lokale Exzision und Destruktion von Ovarialgewebe;50767;901;56.3452;0.3452;0.5291;0.6693;0.7794;0.8677
1;5-652;Ovariektomie;5905;824;7.1663;0.3433;0.524;0.6574;0.7585;0.8357
1;5-653;Salpingoovariektomie;44142;811;54.4291;0.3123;0.4932;0.6313;0.7446;0.8365
1;5-656;Plastische Rekonstruktion des Ovars;3699;496;7.4577;0.5131;0.6764;0.7756;0.8451;0.897
1;5-657;Adhäsiolyse an Ovar und Tuba uterina ohne mikrochirurgische Versorgung;41994;770;54.5377;0.3851;0.5663;0.6915;0.7853;0.8597
1;5-658;Adhäsiolyse an Ovar und Tuba uterina mit mikrochirurgischer Versorgung;3728;437;8.5309;0.4206;0.5955;0.7229;0.8168;0.8839
1;5-659;Andere Operationen am Ovar;1931;568;3.3996;0.3511;0.5199;0.639;0.7338;0.8048
1;5-660;Salpingotomie;2753;566;4.864;0.3167;0.4886;0.6208;0.721;0.8039
1;5-661;Salpingektomie;47301;719;65.7872;0.309;0.4825;0.6225;0.7332;0.8232
1;5-663;Destruktion und Verschluss der Tubae uterinae [Sterilisationsoperation];10712;593;18.0641;0.3592;0.56;0.6947;0.7945;0.8716
1;5-665;Exzision und Destruktion von erkranktem Gewebe der Tuba uterina;3484;647;5.3849;0.4015;0.5646;0.6843;0.7753;0.8433
1;5-666;Plastische Rekonstruktion der Tuba uterina;811;264;3.072;0.455;0.6017;0.7028;0.7719;0.836
1;5-667;Insufflation der Tubae uterinae;13255;639;20.7433;0.5884;0.7341;0.8144;0.8719;0.9144
1;5-669;Andere Operationen an der Tuba uterina;419;262;1.5992;0.2649;0.4081;0.537;0.6253;0.6874
1;5-670;Dilatation des Zervikalkanals;5820;488;11.9262;0.6775;0.7871;0.8509;0.8957;0.9289
1;5-671;Konisation der Cervix uteri;5218;572;9.1224;0.4883;0.6541;0.7576;0.8285;0.881
1;5-672;Andere Exzision und Destruktion von erkranktem Gewebe der Cervix uteri;2855;564;5.0621;0.4112;0.5625;0.6687;0.7517;0.8214
1;5-673;Amputation der Cervix uteri;169;111;1.5225;0.2899;0.432;0.5385;0.6036;0.6746
1;5-674;Rekonstruktion der Cervix uteri in der Gravidität;4212;341;12.3519;0.4974;0.6671;0.7797;0.8561;0.9091
1;5-675;Andere Rekonstruktion der Cervix uteri;695;327;2.1254;0.2935;0.4532;0.5827;0.6777;0.7655
1;5-679;Andere Operationen an der Cervix uteri;1537;353;4.3541;0.471;0.6441;0.7463;0.8198;0.8686
1;5-680;Inzision des Uterus [Hysterotomie];103;76;1.3553;0.301;0.4078;0.4854;0.5534;0.6311
1;5-681;Exzision und Destruktion von erkranktem Gewebe des Uterus;46565;739;63.0108;0.4118;0.5887;0.7141;0.8076;0.8768
1;5-682;Subtotale Uterusexstirpation;21460;612;35.0654;0.4028;0.5876;0.7211;0.8158;0.8849
1;5-683;Uterusexstirpation [Hysterektomie];72348;762;94.9449;0.2587;0.4297;0.572;0.6872;0.7835
1;5-684;Zervixstumpfexstirpation;649;329;1.9726;0.2773;0.433;0.5516;0.6533;0.7473
1;5-685;Radikale Uterusexstirpation;5645;593;9.5194;0.3993;0.5717;0.6911;0.7803;0.8503
1;5-686;Radikale Zervixstumpfexstirpation;65;45;1.4444;0.3385;0.4462;0.5231;0.5846;0.6615
1;5-687;Exenteration [Eviszeration] des weiblichen kleinen Beckens;1348;294;4.585;0.3361;0.5141;0.6454;0.75;0.8242
1;5-689;Andere Inzision und Exzision des Uterus;175;70;2.50;0.5657;0.6571;0.72;0.76;0.80
1;5-690;Therapeutische Kürettage [Abrasio uteri];45374;704;64.4517;0.2773;0.445;0.5748;0.6829;0.7717
1;5-691;Entfernung eines intrauterinen Fremdkörpers;4268;646;6.6068;0.3205;0.4855;0.6113;0.713;0.7987
1;5-692;Exzision und Destruktion von erkranktem Gewebe der Parametrien;1156;305;3.7902;0.5649;0.6998;0.7716;0.8235;0.8685
1;5-693;Plastische Rekonstruktion der Parametrien (bei Lagekorrektur des Uterus);152;61;2.4918;0.4803;0.625;0.7039;0.7566;0.8026
1;5-694;Parazervikale Uterusdenervation;2;2;1.00;0.50;0.50;0.50;0.50;0.50
1;5-695;Rekonstruktion des Uterus;1944;474;4.1013;0.4506;0.6003;0.7022;0.7762;0.839
1;5-699;Andere Operationen an Uterus und Parametrien;251;161;1.559;0.2988;0.4263;0.5498;0.6135;0.6813
1;5-700;Kuldotomie;559;293;1.9078;0.3256;0.4866;0.5903;0.6852;0.7388
1;5-701;Inzision der Vagina;1421;491;2.8941;0.3399;0.5011;0.6165;0.7199;0.7903
1;5-702;Lokale Exzision und Destruktion von erkranktem Gewebe der Vagina und des Douglasraumes;23960;761;31.4849;0.5381;0.6847;0.7841;0.8553;0.9073
1;5-703;Verschluss und (sub-)totale Exstirpation der Vagina;2196;449;4.8909;0.4326;0.6006;0.7136;0.7955;0.8575
1;5-704;Vaginale Kolporrhaphie und Beckenbodenplastik;80425;731;110.0205;0.3467;0.5114;0.6337;0.7345;0.8187
1;5-705;Konstruktion und Rekonstruktion der Vagina;1292;226;5.7168;0.7291;0.8127;0.8576;0.8916;0.9125
1;5-706;Andere plastische Rekonstruktion der Vagina;4027;694;5.8026;0.366;0.5406;0.6615;0.7571;0.8296
1;5-707;Plastische Rekonstruktion des kleinen Beckens und des Douglasraumes;5676;518;10.9575;0.4676;0.6542;0.7701;0.8483;0.8994
1;5-709;Andere Operationen an Vagina und Douglasraum;846;322;2.6273;0.487;0.5993;0.6773;0.753;0.8097
1;5-710;Inzision der Vulva;3192;655;4.8733;0.302;0.4809;0.6153;0.7143;0.797
1;5-711;Operationen an der Bartholin-Drüse (Zyste);3150;632;4.9842;0.3232;0.4902;0.6197;0.721;0.8025
1;5-712;Andere Exzision und Destruktion von erkranktem Gewebe der Vulva;8989;734;12.2466;0.4002;0.5785;0.70;0.7889;0.8579
1;5-713;Operationen an der Klitoris;994;162;6.1358;0.7847;0.841;0.8773;0.9024;0.9185
1;5-714;Vulvektomie;3703;556;6.6601;0.384;0.5425;0.6605;0.7532;0.8269
1;5-716;Konstruktion und Rekonstruktion der Vulva (und des Perineums);3743;545;6.8679;0.5715;0.7061;0.786;0.8442;0.8902
1;5-718;Andere Operationen an der Vulva;445;265;1.6792;0.2899;0.4315;0.5528;0.6427;0.7034
1;5-719;Andere Operationen an den weiblichen Geschlechtsorganen;97;59;1.6441;0.4536;0.5155;0.5773;0.6392;0.701
1;5-720;Zangenentbindung;2362;309;7.644;0.5567;0.7036;0.7976;0.8577;0.9026
1;5-724;Drehung des kindlichen Kopfes mit Zange;49;15;3.2667;0.7143;0.7551;0.7959;0.8163;0.8571
1;5-725;Extraktion bei Beckenendlage;296;110;2.6909;0.527;0.6453;0.7196;0.777;0.8142
1;5-727;Spontane und vaginale operative Entbindung bei Beckenendlage;2292;286;8.014;0.5476;0.702;0.8002;0.8613;0.9045
1;5-728;Vakuumentbindung;48131;622;77.381;0.3102;0.4884;0.6221;0.722;0.803
1;5-729;Andere instrumentelle Entbindung;27;13;2.0769;0.5185;0.6296;0.6667;0.7037;0.7778
1;5-730;Künstliche Fruchtblasensprengung [Amniotomie];74990;591;126.8866;0.4022;0.5896;0.7165;0.8094;0.882
1;5-731;Andere operative Geburtseinleitung;591;24;24.625;0.8832;0.9628;0.9712;0.9763;0.9797
1;5-732;Innere und kombinierte Wendung ohne und mit Extraktion;388;79;4.9114;0.7242;0.8041;0.8505;0.8789;0.8995
1;5-733;Misslungene vaginale operative Entbindung;726;261;2.7816;0.3196;0.4848;0.6143;0.719;0.7934
1;5-734;Operative Maßnahmen am Feten zur Geburtserleichterung;10;8;1.25;0.30;0.40;0.40;0.50;0.60
1;5-738;Episiotomie und Naht;76083;630;120.7667;0.2756;0.4442;0.5763;0.6834;0.7727
1;5-739;Andere Operationen zur Unterstützung der Geburt;57;33;1.7273;0.3509;0.5088;0.5965;0.6491;0.7193
1;5-740;Klassische Sectio caesarea;47272;587;80.5315;0.4774;0.6762;0.8058;0.8834;0.9312
1;5-741;Sectio caesarea, suprazervikal und korporal;8014;380;21.0895;0.7855;0.88;0.9214;0.9468;0.9644
1;5-742;Sectio caesarea extraperitonealis;119;63;1.8889;0.2941;0.479;0.5798;0.6807;0.7395
1;5-743;Entfernung eines intraperitonealen Embryos;39;35;1.1143;0.2051;0.2821;0.3846;0.4615;0.5641
1;5-744;Operationen bei Extrauteringravidität;8205;643;12.7605;0.2821;0.4567;0.5922;0.6995;0.7892
1;5-749;Andere Sectio caesarea;243858;625;390.1728;0.2902;0.4652;0.5974;0.6989;0.782
1;5-750;Intraamniale Injektion zur Beendigung der Schwangerschaft;11;7;1.5714;0.2727;0.2727;0.4545;0.6364;0.7273
1;5-751;Kürettage zur Beendigung der Schwangerschaft [Abruptio];1044;253;4.1265;0.4492;0.6006;0.7107;0.7912;0.8467
1;5-752;Andere Operationen zur Beendigung einer Schwangerschaft;37;33;1.1212;0.1892;0.2973;0.3784;0.4595;0.5676
1;5-753;Therapeutische Amniozentese [Amnionpunktion];829;87;9.5287;0.5573;0.7443;0.8649;0.9119;0.9397
1;5-754;Intrauterine Therapie des Feten;747;68;10.9853;0.656;0.8153;0.8715;0.9157;0.9438
1;5-755;Andere intrauterine Operationen am Feten;64;15;4.2667;0.6719;0.75;0.8438;0.8594;0.8906
1;5-756;Entfernung zurückgebliebener Plazenta (postpartal);32766;631;51.9271;0.3306;0.5076;0.635;0.733;0.8129
1;5-757;Uterusexstirpation, geburtshilflich;335;194;1.7268;0.2955;0.4478;0.5612;0.6537;0.7104
1;5-758;Rekonstruktion weiblicher Geschlechtsorgane nach Ruptur, post partum [Dammriss];337385;630;535.5317;0.291;0.4677;0.5985;0.7038;0.79
1;5-759;Andere geburtshilfliche Operationen;2661;456;5.8355;0.4788;0.6381;0.7403;0.8098;0.8658
1;5-760;Reposition einer lateralen Mittelgesichtsfraktur;5098;249;20.4739;0.4553;0.7007;0.8354;0.9021;0.94
1;5-761;Reposition einer zentralen Mittelgesichtsfraktur;1324;163;8.1227;0.395;0.5997;0.7326;0.8278;0.895
1;5-762;Reposition einer zentrolateralen Mittelgesichtsfraktur;823;145;5.6759;0.4447;0.6148;0.7278;0.8117;0.8712
1;5-763;Reposition anderer kombinierter Mittelgesichtsfrakturen (Mehrfachfraktur);792;132;6.00;0.4154;0.6313;0.7563;0.8308;0.8813
1;5-764;Reposition einer Fraktur des Corpus mandibulae und des Processus alveolaris mandibulae;3627;161;22.528;0.365;0.603;0.7852;0.8903;0.9449
1;5-765;Reposition einer Fraktur des Ramus mandibulae und des Processus articularis mandibulae;2408;138;17.4493;0.3551;0.5801;0.7276;0.8355;0.9103
1;5-766;Reposition einer Orbitafraktur;6345;248;25.5847;0.4533;0.6796;0.8047;0.8857;0.9355
1;5-767;Reposition einer Stirnhöhlenwandfraktur;504;131;3.8473;0.2778;0.4683;0.6052;0.7123;0.8056
1;5-768;Reosteotomien disloziert verheilter Gesichtsschädelfrakturen;106;63;1.6825;0.2642;0.4434;0.5566;0.6415;0.7075
1;5-769;Andere Operationen bei Gesichtsschädelfrakturen;7475;189;39.5503;0.4197;0.6673;0.8265;0.9164;0.9596
1;5-770;Inzision (Osteotomie), lokale Exzision und Destruktion (von erkranktem Gewebe) eines Gesichtsschädelknochens;13708;245;55.951;0.5627;0.8143;0.9433;0.9761;0.9866
1;5-771;Partielle und totale Resektion eines Gesichtsschädelknochens;2984;183;16.306;0.5509;0.7349;0.8395;0.9065;0.945
1;5-772;Partielle und totale Resektion der Mandibula;2934;133;22.0602;0.3698;0.6084;0.7607;0.8589;0.9305
1;5-773;Arthroplastik am Kiefergelenk;588;111;5.2973;0.4864;0.6633;0.7738;0.8435;0.8861
1;5-774;Plastische Rekonstruktion und Augmentation der Maxilla;1453;115;12.6348;0.3703;0.5643;0.7137;0.8259;0.9105
1;5-775;Plastische Rekonstruktion und Augmentation der Mandibula;1842;120;15.35;0.3594;0.5727;0.7182;0.8246;0.905
1;5-776;Osteotomie zur Verlagerung des Untergesichtes;3751;127;29.5354;0.3492;0.5273;0.6676;0.7753;0.8568
1;5-777;Osteotomie zur Verlagerung des Mittelgesichtes;3076;122;25.2131;0.37;0.5436;0.6843;0.7809;0.8505
1;5-778;Rekonstruktion der Weichteile im Gesicht;5591;448;12.4799;0.6196;0.7823;0.8619;0.9118;0.9415
1;5-779;Andere Operationen an Kiefergelenk und Gesichtsschädelknochen;8269;212;39.0047;0.4615;0.698;0.8566;0.9468;0.9759
1;5-77a;Implantatversorgung für die Rekonstruktion mit Gesichtsepithesen;416;109;3.8165;0.4327;0.5817;0.6875;0.7716;0.8389
1;5-77b;Knochentransplantation und -transposition an Kiefer- und Gesichtsschädelknochen;1845;109;16.9266;0.4011;0.6363;0.7805;0.8748;0.9328
1;5-780;Inzision am Knochen, septisch und aseptisch;75748;1083;69.9428;0.5154;0.679;0.7822;0.8537;0.9066
1;5-781;Osteotomie und Korrekturosteotomie;31772;996;31.8996;0.5436;0.7074;0.8036;0.8677;0.9135
1;5-782;Exzision und Resektion von erkranktem Knochengewebe;83760;1080;77.5556;0.5032;0.6729;0.7799;0.8525;0.9052
1;5-783;Entnahme eines Knochentransplantates;51756;1008;51.3452;0.5064;0.6944;0.8055;0.8756;0.9237
1;5-784;Knochentransplantation und -transposition;81361;1045;77.8574;0.4841;0.6535;0.7709;0.8495;0.9041
1;5-785;Implantation von alloplastischem Knochenersatz;22341;936;23.8686;0.4912;0.6597;0.7691;0.8443;0.90
1;5-786;Osteosyntheseverfahren;132305;1090;121.3807;0.4728;0.6647;0.7835;0.8604;0.9131
1;5-787;Entfernung von Osteosynthesematerial;172854;1103;156.7126;0.3619;0.5315;0.6517;0.7467;0.8231
1;5-788;Operationen an Metatarsale und Phalangen des Fußes;140616;1053;133.5385;0.5446;0.7257;0.8242;0.8879;0.93
1;5-789;Andere Operationen am Knochen;9264;835;11.0946;0.6411;0.7686;0.8392;0.8866;0.9216
1;5-790;Geschlossene Reposition einer Fraktur oder Epiphysenlösung mit Osteosynthese;163454;1044;156.5651;0.3066;0.4804;0.6139;0.7225;0.8102
1;5-791;Offene Reposition einer einfachen Fraktur im Schaftbereich eines langen Röhrenknochens;17808;1009;17.6492;0.3019;0.4844;0.6179;0.7221;0.8104
1;5-792;Offene Reposition einer Mehrfragment-Fraktur im Schaftbereich eines langen Röhrenknochens;31827;993;32.0514;0.3077;0.4844;0.6177;0.7237;0.8096
1;5-793;Offene Reposition einer einfachen Fraktur im Gelenkbereich eines langen Röhrenknochens;119790;1050;114.0857;0.271;0.4433;0.58;0.6928;0.7845
1;5-794;Offene Reposition einer Mehrfragment-Fraktur im Gelenkbereich eines langen Röhrenknochens;223469;1044;214.0508;0.2908;0.4627;0.5961;0.7046;0.7949
1;5-795;Offene Reposition einer einfachen Fraktur an kleinen Knochen;21267;1016;20.9321;0.3488;0.5247;0.6511;0.7461;0.823
1;5-796;Offene Reposition einer Mehrfragment-Fraktur an kleinen Knochen;35905;1013;35.4442;0.3488;0.5324;0.6568;0.7541;0.8321
1;5-797;Offene Reposition einer Fraktur an Talus und Kalkaneus;5362;799;6.7109;0.3952;0.5742;0.6964;0.7846;0.8527
1;5-798;Offene Reposition einer Beckenrand- und Beckenringfraktur;3690;454;8.1278;0.4263;0.6249;0.7431;0.8279;0.8846
1;5-799;Offene Reposition einer Azetabulum- und Hüftkopffraktur mit Osteosynthese;2855;394;7.2462;0.434;0.6399;0.7517;0.827;0.8806
1;5-79a;Geschlossene Reposition einer Gelenkluxation mit Osteosynthese;10804;896;12.058;0.4123;0.6015;0.727;0.8116;0.8747
1;5-79b;Offene Reposition einer Gelenkluxation;16772;1003;16.7218;0.3902;0.571;0.6947;0.786;0.8554
1;5-79c;Andere Reposition von Fraktur und Luxation;443;83;5.3373;0.6366;0.7743;0.842;0.8804;0.9074
1;5-800;Offen chirurgische Operation eines Gelenkes;170986;1079;158.4671;0.5296;0.6928;0.7932;0.8637;0.9124
1;5-801;Offen chirurgische Operation am Gelenkknorpel und an den Menisken;18362;982;18.6986;0.5102;0.6788;0.7856;0.858;0.9076
1;5-802;Offen chirurgische Refixation und Naht am Kapselbandapparat des Kniegelenkes;4877;808;6.0359;0.4347;0.6049;0.7164;0.7943;0.8544
1;5-803;Offen chirurgische Bandplastik am Kniegelenk;3219;572;5.6276;0.5598;0.7061;0.7891;0.8468;0.8906
1;5-804;Offen chirurgische Operationen an der Patella und ihrem Halteapparat;29712;955;31.112;0.6111;0.7572;0.8376;0.8887;0.9266
1;5-805;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Schultergelenkes;38424;989;38.8514;0.4544;0.6331;0.7499;0.8319;0.8907
1;5-806;Offen chirurgische Refixation und Plastik am Kapselbandapparat des Sprunggelenkes;15358;956;16.0649;0.447;0.6113;0.7302;0.8141;0.876
