Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;H22;Affektionen der Iris und des Ziliarkörpers bei anderenorts klassifizierten Krankheiten;0;0
3;H25;Cataracta senilis;6;3661
3;H26;Sonstige Kataraktformen;7;404
3;H27;Sonstige Affektionen der Linse;4;38
3;H28;Katarakt und sonstige Affektionen der Linse bei anderenorts klassifizierten Krankheiten;0;0
3;H30;Chorioretinitis;6;13
3;H31;Sonstige Affektionen der Aderhaut;-999;-999
3;H32;Chorioretinale Affektionen bei anderenorts klassifizierten Krankheiten;0;0
3;H33;Netzhautablösung und Netzhautriss;5;72
3;H34;Netzhautgefäßverschluss;2;141
3;H35;Sonstige Affektionen der Netzhaut;12;2467
3;H36;Affektionen der Netzhaut bei anderenorts klassifizierten Krankheiten;0;0
3;H40;Glaukom;8;65
3;H42;Glaukom bei anderenorts klassifizierten Krankheiten;0;0
3;H43;Affektionen des Glaskörpers;6;11
3;H44;Affektionen des Augapfels;2;3
3;H45;Affektionen des Glaskörpers und des Augapfels bei anderenorts klassifizierten Krankheiten;0;0
3;H46;Neuritis nervi optici;26;116
3;H47;Sonstige Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn;22;38
3;H48;Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn bei anderenorts klassifizierten Krankheiten;0;0
3;H49;Strabismus paralyticus;26;66
3;H50;Sonstiger Strabismus;13;92
3;H51;Sonstige Störungen der Blickbewegungen;7;10
3;H52;Akkommodationsstörungen und Refraktionsfehler;14;21
3;H53;Sehstörungen;36;194
3;H54;Blindheit und Sehbeeinträchtigung;10;12
3;H55;Nystagmus und sonstige abnorme Augenbewegungen;19;57
3;H57;Sonstige Affektionen des Auges und der Augenanhangsgebilde;17;28
3;H58;Sonstige Affektionen des Auges und der Augenanhangsgebilde bei anderenorts klassifizierten Krankheiten;0;0
3;H59;Affektionen des Auges und der Augenanhangsgebilde nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;-999;-999
3;H60;Otitis externa;7;15
3;H61;Sonstige Krankheiten des äußeren Ohres;10;54
3;H62;Krankheiten des äußeren Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H65;Nichteitrige Otitis media;17;137
3;H66;Eitrige und nicht näher bezeichnete Otitis media;12;82
3;H67;Otitis media bei anderenorts klassifizierten Krankheiten;0;0
3;H68;Entzündung und Verschluss der Tuba auditiva;3;4
3;H69;Sonstige Krankheiten der Tuba auditiva;5;47
3;H70;Mastoiditis und verwandte Zustände;4;4
3;H71;Cholesteatom des Mittelohres;6;12
3;H72;Trommelfellperforation;5;7
3;H73;Sonstige Krankheiten des Trommelfells;2;3
3;H74;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes;4;9
3;H75;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes bei anderenorts klassifizierten Krankheiten;0;0
3;H80;Otosklerose;2;7
3;H81;Störungen der Vestibularfunktion;77;1056
3;H82;Schwindelsyndrome bei anderenorts klassifizierten Krankheiten;0;0
3;H83;Sonstige Krankheiten des Innenohres;6;31
3;H90;Hörverlust durch Schallleitungs- oder Schallempfindungsstörung;21;4467
3;H91;Sonstiger Hörverlust;27;960
3;H92;Otalgie und Ohrenfluss;5;10
3;H93;Sonstige Krankheiten des Ohres, anderenorts nicht klassifiziert;24;1748
3;H94;Sonstige Krankheiten des Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H95;Krankheiten des Ohres und des Warzenfortsatzes nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;3;3
3;I00;Rheumatisches Fieber ohne Angabe einer Herzbeteiligung;-999;-999
3;I01;Rheumatisches Fieber mit Herzbeteiligung;2;2
3;I02;Rheumatische Chorea;0;0
3;I05;Rheumatische Mitralklappenkrankheiten;2;2
3;I06;Rheumatische Aortenklappenkrankheiten;0;0
3;I07;Rheumatische Trikuspidalklappenkrankheiten;-999;-999
3;I08;Krankheiten mehrerer Herzklappen;6;49
3;I09;Sonstige rheumatische Herzkrankheiten;0;0
3;I10;Essentielle (primäre) Hypertonie;97;674
3;I11;Hypertensive Herzkrankheit;39;155
3;I12;Hypertensive Nierenkrankheit;4;7
3;I13;Hypertensive Herz- und Nierenkrankheit;7;10
3;I15;Sekundäre Hypertonie;14;32
3;I20;Angina pectoris;26;268
3;I21;Akuter Myokardinfarkt;76;205
3;I22;Rezidivierender Myokardinfarkt;0;0
3;I23;Bestimmte akute Komplikationen nach akutem Myokardinfarkt;-999;-999
3;I24;Sonstige akute ischämische Herzkrankheit;4;8
3;I25;Chronische ischämische Herzkrankheit;86;874
3;I26;Lungenembolie;43;82
3;I27;Sonstige pulmonale Herzkrankheiten;16;21
3;I28;Sonstige Krankheiten der Lungengefäße;4;5
3;I30;Akute Perikarditis;4;4
3;I31;Sonstige Krankheiten des Perikards;8;12
3;I32;Perikarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I33;Akute und subakute Endokarditis;4;4
3;I34;Nichtrheumatische Mitralklappenkrankheiten;21;196
3;I35;Nichtrheumatische Aortenklappenkrankheiten;66;274
3;I36;Nichtrheumatische Trikuspidalklappenkrankheiten;5;33
3;I37;Pulmonalklappenkrankheiten;2;3
3;I38;Endokarditis, Herzklappe nicht näher bezeichnet;3;6
3;I39;Endokarditis und Herzklappenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I40;Akute Myokarditis;3;3
3;I41;Myokarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I42;Kardiomyopathie;32;199
3;I43;Kardiomyopathie bei anderenorts klassifizierten Krankheiten;0;0
3;I44;Atrioventrikulärer Block und Linksschenkelblock;25;31
3;I45;Sonstige kardiale Erregungsleitungsstörungen;12;19
3;I46;Herzstillstand;2;2
3;I47;Paroxysmale Tachykardie;22;102
3;I48;Vorhofflimmern und Vorhofflattern;67;1476
3;I49;Sonstige kardiale Arrhythmien;46;113
3;I50;Herzinsuffizienz;143;1797
3;I51;Komplikationen einer Herzkrankheit und ungenau beschriebene Herzkrankheit;25;64
3;I52;Sonstige Herzkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I60;Subarachnoidalblutung;23;42
3;I61;Intrazerebrale Blutung;68;140
3;I62;Sonstige nichttraumatische intrakranielle Blutung;48;67
3;I63;Hirninfarkt;152;1690
3;I64;Schlaganfall, nicht als Blutung oder Infarkt bezeichnet;31;180
3;I65;Verschluss und Stenose präzerebraler Arterien ohne resultierenden Hirninfarkt;22;334
3;I66;Verschluss und Stenose zerebraler Arterien ohne resultierenden Hirninfarkt;12;43
3;I67;Sonstige zerebrovaskuläre Krankheiten;76;395
3;I68;Zerebrovaskuläre Störungen bei anderenorts klassifizierten Krankheiten;0;0
3;I69;Folgen einer zerebrovaskulären Krankheit;26;148
3;I70;Atherosklerose;105;729
3;I71;Aortenaneurysma und -dissektion;26;87
3;I72;Sonstiges Aneurysma und sonstige Dissektion;22;56
3;I73;Sonstige periphere Gefäßkrankheiten;37;429
3;I74;Arterielle Embolie und Thrombose;22;27
3;I77;Sonstige Krankheiten der Arterien und Arteriolen;38;129
3;I78;Krankheiten der Kapillaren;17;347
3;I79;Krankheiten der Arterien, Arteriolen und Kapillaren bei anderenorts klassifizierten Krankheiten;0;0
3;I80;Thrombose, Phlebitis und Thrombophlebitis;27;102
3;I81;Pfortaderthrombose;8;10
3;I82;Sonstige venöse Embolie und Thrombose;14;39
3;I83;Varizen der unteren Extremitäten;50;549
3;I85;Ösophagusvarizen;10;38
3;I86;Varizen sonstiger Lokalisationen;12;17
3;I87;Sonstige Venenkrankheiten;28;253
3;I88;Unspezifische Lymphadenitis;19;35
3;I89;Sonstige nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten;25;53
3;I95;Hypotonie;50;130
3;I97;Kreislaufkomplikationen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;-999;-999
3;I98;Sonstige Störungen des Kreislaufsystems bei anderenorts klassifizierten Krankheiten;0;0
3;I99;Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;6;9
3;J00;Akute Rhinopharyngitis [Erkältungsschnupfen];3;18
3;J01;Akute Sinusitis;12;18
3;J02;Akute Pharyngitis;4;21
3;J03;Akute Tonsillitis;8;49
3;J04;Akute Laryngitis und Tracheitis;6;21
3;J05;Akute obstruktive Laryngitis [Krupp] und Epiglottitis;-999;-999
3;J06;Akute Infektionen an mehreren oder nicht näher bezeichneten Lokalisationen der oberen Atemwege;22;116
3;J09;Grippe durch zoonotische oder pandemische nachgewiesene Influenzaviren;3;4
3;J10;Grippe durch saisonale nachgewiesene Influenzaviren;4;4
3;J11;Grippe, Viren nicht nachgewiesen;5;9
3;J12;Viruspneumonie, anderenorts nicht klassifiziert;2;3
3;J13;Pneumonie durch Streptococcus pneumoniae;3;3
3;J14;Pneumonie durch Haemophilus influenzae;0;0
3;J15;Pneumonie durch Bakterien, anderenorts nicht klassifiziert;28;54
3;J16;Pneumonie durch sonstige Infektionserreger, anderenorts nicht klassifiziert;3;3
3;J17;Pneumonie bei anderenorts klassifizierten Krankheiten;0;0
3;J18;Pneumonie, Erreger nicht näher bezeichnet;80;294
3;J20;Akute Bronchitis;37;159
3;J21;Akute Bronchiolitis;2;2
3;J22;Akute Infektion der unteren Atemwege, nicht näher bezeichnet;15;61
3;J30;Vasomotorische und allergische Rhinopathie;17;237
3;J31;Chronische Rhinitis, Rhinopharyngitis und Pharyngitis;6;16
3;J32;Chronische Sinusitis;14;23
3;J33;Nasenpolyp;5;9
3;J34;Sonstige Krankheiten der Nase und der Nasennebenhöhlen;17;107
3;J35;Chronische Krankheiten der Gaumenmandeln und der Rachenmandel;17;325
3;J36;Peritonsillarabszess;-999;-999
3;J37;Chronische Laryngitis und Laryngotracheitis;4;4
3;J38;Krankheiten der Stimmlippen und des Kehlkopfes, anderenorts nicht klassifiziert;19;156
3;J39;Sonstige Krankheiten der oberen Atemwege;13;35
3;J40;Bronchitis, nicht als akut oder chronisch bezeichnet;17;34
3;J41;Einfache und schleimig-eitrige chronische Bronchitis;9;14
3;J42;Nicht näher bezeichnete chronische Bronchitis;10;15
3;J43;Emphysem;8;9
3;J44;Sonstige chronische obstruktive Lungenkrankheit;126;512
3;J45;Asthma bronchiale;39;2228
3;J46;Status asthmaticus;0;0
3;J47;Bronchiektasen;10;19
3;J60;Kohlenbergarbeiter-Pneumokoniose;0;0
3;J61;Pneumokoniose durch Asbest und sonstige anorganische Fasern;-999;-999
3;J62;Pneumokoniose durch Quarzstaub;-999;-999
3;J63;Pneumokoniose durch sonstige anorganische Stäube;0;0
3;J64;Nicht näher bezeichnete Pneumokoniose;0;0
3;J65;Pneumokoniose in Verbindung mit Tuberkulose;0;0
3;J66;Krankheit der Atemwege durch spezifischen organischen Staub;-999;-999
3;J67;Allergische Alveolitis durch organischen Staub;4;11
3;J68;Krankheiten der Atmungsorgane durch Einatmen von chemischen Substanzen, Gasen, Rauch und Dämpfen;-999;-999
3;J69;Pneumonie durch feste und flüssige Substanzen;5;7
3;J70;Krankheiten der Atmungsorgane durch sonstige exogene Substanzen;3;4
3;J80;Atemnotsyndrom des Erwachsenen [ARDS];-999;-999
3;J81;Lungenödem;-999;-999
3;J82;Eosinophiles Lungeninfiltrat, anderenorts nicht klassifiziert;3;3
3;J84;Sonstige interstitielle Lungenkrankheiten;22;178
3;J85;Abszess der Lunge und des Mediastinums;6;9
3;J86;Pyothorax;10;12
3;J90;Pleuraerguss, anderenorts nicht klassifiziert;21;63
3;J91;Pleuraerguss bei anderenorts klassifizierten Krankheiten;0;0
3;J92;Pleuraplaques;0;0
3;J93;Pneumothorax;3;3
3;J94;Sonstige Krankheitszustände der Pleura;5;5
3;J95;Krankheiten der Atemwege nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;7;128
3;J96;Respiratorische Insuffizienz, anderenorts nicht klassifiziert;35;1043
3;J98;Sonstige Krankheiten der Atemwege;23;54
3;J99;Krankheiten der Atemwege bei anderenorts klassifizierten Krankheiten;0;0
3;K00;Störungen der Zahnentwicklung und des Zahndurchbruchs;6;16
3;K01;Retinierte und impaktierte Zähne;5;47
3;K02;Zahnkaries;9;245
3;K03;Sonstige Krankheiten der Zahnhartsubstanzen;-999;-999
3;K04;Krankheiten der Pulpa und des periapikalen Gewebes;6;31
3;K05;Gingivitis und Krankheiten des Parodonts;-999;-999
3;K06;Sonstige Krankheiten der Gingiva und des zahnlosen Alveolarkammes;-999;-999
3;K07;Dentofaziale Anomalien [einschließlich fehlerhafter Okklusion];13;147
3;K08;Sonstige Krankheiten der Zähne und des Zahnhalteapparates;11;48
3;K09;Zysten der Mundregion, anderenorts nicht klassifiziert;3;8
3;K10;Sonstige Krankheiten der Kiefer;16;159
3;K11;Krankheiten der Speicheldrüsen;18;521
3;K12;Stomatitis und verwandte Krankheiten;13;27
3;K13;Sonstige Krankheiten der Lippe und der Mundschleimhaut;17;44
3;K14;Krankheiten der Zunge;8;10
3;K20;Ösophagitis;28;248
3;K21;Gastroösophageale Refluxkrankheit;61;729
3;K22;Sonstige Krankheiten des Ösophagus;41;624
3;K23;Krankheiten des Ösophagus bei anderenorts klassifizierten Krankheiten;0;0
3;K25;Ulcus ventriculi;26;60
3;K26;Ulcus duodeni;28;43
3;K27;Ulcus pepticum, Lokalisation nicht näher bezeichnet;2;2
3;K28;Ulcus pepticum jejuni;2;2
3;K29;Gastritis und Duodenitis;79;870
3;K30;Funktionelle Dyspepsie;12;30
3;K31;Sonstige Krankheiten des Magens und des Duodenums;26;95
3;K35;Akute Appendizitis;5;7
3;K36;Sonstige Appendizitis;-999;-999
3;K37;Nicht näher bezeichnete Appendizitis;3;7
3;K38;Sonstige Krankheiten der Appendix;0;0
3;K40;Hernia inguinalis;14;19
3;K41;Hernia femoralis;4;4
3;K42;Hernia umbilicalis;7;12
3;K43;Hernia ventralis;15;18
3;K44;Hernia diaphragmatica;15;41
3;K45;Sonstige abdominale Hernien;0;0
3;K46;Nicht näher bezeichnete abdominale Hernie;-999;-999
3;K50;Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn];74;3267
3;K51;Colitis ulcerosa;68;1199
3;K52;Sonstige nichtinfektiöse Gastroenteritis und Kolitis;52;372
3;K55;Gefäßkrankheiten des Darmes;19;22
3;K56;Paralytischer Ileus und intestinale Obstruktion ohne Hernie;56;110
3;K57;Divertikulose des Darmes;33;72
3;K58;Reizdarmsyndrom;20;223
3;K59;Sonstige funktionelle Darmstörungen;53;1587
3;K60;Fissur und Fistel in der Anal- und Rektalregion;14;21
3;K61;Abszess in der Anal- und Rektalregion;5;5
3;K62;Sonstige Krankheiten des Anus und des Rektums;41;136
3;K63;Sonstige Krankheiten des Darmes;32;70
3;K64;Hämorrhoiden und Perianalvenenthrombose;13;18
3;K65;Peritonitis;7;8
3;K66;Sonstige Krankheiten des Peritoneums;10;19
3;K67;Krankheiten des Peritoneums bei anderenorts klassifizierten Infektionskrankheiten;0;0
3;K70;Alkoholische Leberkrankheit;27;110
3;K71;Toxische Leberkrankheit;12;14
3;K72;Leberversagen, anderenorts nicht klassifiziert;7;9
3;K73;Chronische Hepatitis, anderenorts nicht klassifiziert;2;5
3;K74;Fibrose und Zirrhose der Leber;28;195
3;K75;Sonstige entzündliche Leberkrankheiten;22;101
3;K76;Sonstige Krankheiten der Leber;33;163
3;K77;Leberkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;K80;Cholelithiasis;36;123
3;K81;Cholezystitis;12;17
3;K82;Sonstige Krankheiten der Gallenblase;2;2
3;K83;Sonstige Krankheiten der Gallenwege;21;88
3;K85;Akute Pankreatitis;29;61
3;K86;Sonstige Krankheiten des Pankreas;28;263
3;K87;Krankheiten der Gallenblase, der Gallenwege und des Pankreas bei anderenorts klassifizierten Krankheiten;0;0
3;K90;Intestinale Malabsorption;54;1340
3;K91;Krankheiten des Verdauungssystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;34;197
3;K92;Sonstige Krankheiten des Verdauungssystems;40;89
3;K93;Krankheiten sonstiger Verdauungsorgane bei anderenorts klassifizierten Krankheiten;0;0
3;L00;Staphylococcal scalded skin syndrome [SSS-Syndrom];0;0
3;L01;Impetigo;7;11
3;L02;Hautabszess, Furunkel und Karbunkel;28;73
3;L03;Phlegmone;35;51
3;L04;Akute Lymphadenitis;15;26
3;L05;Pilonidalzyste;15;27
3;L08;Sonstige lokale Infektionen der Haut und der Unterhaut;19;61
3;L10;Pemphiguskrankheiten;19;68
3;L11;Sonstige akantholytische Dermatosen;12;19
3;L12;Pemphigoidkrankheiten;19;177
3;L13;Sonstige bullöse Dermatosen;16;44
3;L14;Bullöse Dermatosen bei anderenorts klassifizierten Krankheiten;0;0
3;L20;Atopisches [endogenes] Ekzem;54;2255
3;L21;Seborrhoisches Ekzem;18;68
3;L22;Windeldermatitis;3;4
3;L23;Allergische Kontaktdermatitis;29;93
3;L24;Toxische Kontaktdermatitis;12;29
3;L25;Nicht näher bezeichnete Kontaktdermatitis;8;15
3;L26;Exfoliative Dermatitis;0;0
3;L27;Dermatitis durch oral, enteral oder parenteral aufgenommene Substanzen;29;74
3;L28;Lichen simplex chronicus und Prurigo;36;518
3;L29;Pruritus;30;194
3;L30;Sonstige Dermatitis;48;2169
3;L40;Psoriasis;76;4810
3;L41;Parapsoriasis;29;193
3;L42;Pityriasis rosea;3;5
3;L43;Lichen ruber planus;38;420
3;L44;Sonstige papulosquamöse Hautkrankheiten;24;67
3;L45;Papulosquamöse Hautkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;L50;Urtikaria;38;648
3;L51;Erythema exsudativum multiforme;5;13
3;L52;Erythema nodosum;11;22
3;L53;Sonstige erythematöse Krankheiten;17;32
3;L54;Erythem bei anderenorts klassifizierten Krankheiten;0;0
3;L55;Dermatitis solaris acuta;4;5
3;L56;Sonstige akute Hautveränderungen durch Ultraviolettstrahlen;23;99
3;L57;Hautveränderungen durch chronische Exposition gegenüber nichtionisierender Strahlung;28;1873
3;L58;Radiodermatitis;6;11
3;L59;Sonstige Krankheiten der Haut und der Unterhaut durch Strahleneinwirkung;-999;-999
3;L60;Krankheiten der Nägel;20;190
3;L62;Krankheiten der Nägel bei anderenorts klassifizierten Krankheiten;0;0
3;L63;Alopecia areata;12;54
3;L64;Alopecia androgenetica;2;4
3;L65;Sonstiger Haarausfall ohne Narbenbildung;9;12
3;L66;Narbige Alopezie [Haarausfall mit Narbenbildung];19;38
3;L67;Anomalien der Haarfarbe und des Haarschaftes;0;0
3;L68;Hypertrichose;17;36
3;L70;Akne;12;25
3;L71;Rosazea;17;52
3;L72;Follikuläre Zysten der Haut und der Unterhaut;31;468
3;L73;Sonstige Krankheiten der Haarfollikel;28;258
3;L74;Krankheiten der ekkrinen Schweißdrüsen;5;6
3;L75;Krankheiten der apokrinen Schweißdrüsen;2;2
3;L80;Vitiligo;9;30
3;L81;Sonstige Störungen der Hautpigmentierung;22;75
3;L82;Seborrhoische Keratose;14;51
3;L83;Acanthosis nigricans;9;14
3;L84;Hühneraugen und Horn- (Haut-) Schwielen;3;8
3;L85;Sonstige Epidermisverdickung;29;74
3;L86;Keratom bei anderenorts klassifizierten Krankheiten;0;0
3;L87;Störungen der transepidermalen Elimination;10;20
3;L88;Pyoderma gangraenosum;22;200
3;L89;Dekubitalgeschwür und Druckzone;12;37
3;L90;Atrophische Hautkrankheiten;39;125
3;L91;Hypertrophe Hautkrankheiten;19;132
3;L92;Granulomatöse Krankheiten der Haut und der Unterhaut;38;210
3;L93;Lupus erythematodes;38;283
3;L94;Sonstige lokalisierte Krankheiten des Bindegewebes;39;304
3;L95;Anderenorts nicht klassifizierte Vaskulitis, die auf die Haut begrenzt ist;17;61
3;L97;Ulcus cruris, anderenorts nicht klassifiziert;33;1231
3;L98;Sonstige Krankheiten der Haut und der Unterhaut, anderenorts nicht klassifiziert;40;340
3;L99;Sonstige Krankheiten der Haut und der Unterhaut bei anderenorts klassifizierten Krankheiten;0;0
3;M00;Eitrige Arthritis;19;27
3;M01;Direkte Gelenkinfektionen bei anderenorts klassifizierten infektiösen und parasitären Krankheiten;0;0
3;M02;Reaktive Arthritiden;15;46
3;M03;Postinfektiöse und reaktive Arthritiden bei anderenorts klassifizierten Krankheiten;0;0
3;M05;Seropositive chronische Polyarthritis;51;1278
3;M06;Sonstige chronische Polyarthritis;97;1489
3;M07;Arthritis psoriatica und Arthritiden bei gastrointestinalen Grundkrankheiten;0;0
3;M08;Juvenile Arthritis;45;806
3;M09;Juvenile Arthritis bei anderenorts klassifizierten Krankheiten;0;0
3;M10;Gicht;26;109
3;M11;Sonstige Kristall-Arthropathien;8;13
3;M12;Sonstige näher bezeichnete Arthropathien;12;17
3;M13;Sonstige Arthritis;57;286
3;M14;Arthropathien bei sonstigen anderenorts klassifizierten Krankheiten;0;0
3;M15;Polyarthrose;91;731
3;M16;Koxarthrose [Arthrose des Hüftgelenkes];127;564
3;M17;Gonarthrose [Arthrose des Kniegelenkes];133;771
3;M18;Rhizarthrose [Arthrose des Daumensattelgelenkes];6;44
3;M19;Sonstige Arthrose;85;326
3;M20;Erworbene Deformitäten der Finger und Zehen;6;8
3;M21;Sonstige erworbene Deformitäten der Extremitäten;27;97
3;M22;Krankheiten der Patella;7;7
3;M23;Binnenschädigung des Kniegelenkes [internal derangement];13;19
3;M24;Sonstige näher bezeichnete Gelenkschädigungen;28;52
3;M25;Sonstige Gelenkkrankheiten, anderenorts nicht klassifiziert;132;1084
3;M30;Panarteriitis nodosa und verwandte Zustände;21;67
3;M31;Sonstige nekrotisierende Vaskulopathien;63;491
3;M32;Systemischer Lupus erythematodes;53;530
3;M33;Dermatomyositis-Polymyositis;38;181
3;M34;Systemische Sklerose;58;872
3;M35;Sonstige Krankheiten mit Systembeteiligung des Bindegewebes;109;1070
3;M36;Systemkrankheiten des Bindegewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M40;Kyphose und Lordose;8;39
3;M41;Skoliose;42;266
3;M42;Osteochondrose der Wirbelsäule;55;218
3;M43;Sonstige Deformitäten der Wirbelsäule und des Rückens;56;441
3;M45;Spondylitis ankylosans;39;829
3;M46;Sonstige entzündliche Spondylopathien;55;306
3;M47;Spondylose;133;947
3;M48;Sonstige Spondylopathien;153;1933
3;M49;Spondylopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M50;Zervikale Bandscheibenschäden;32;163
3;M51;Sonstige Bandscheibenschäden;121;709
3;M53;Sonstige Krankheiten der Wirbelsäule und des Rückens, anderenorts nicht klassifiziert;104;1042
3;M54;Rückenschmerzen;214;5724
3;M60;Myositis;24;74
3;M61;Kalzifikation und Ossifikation von Muskeln;4;5
3;M62;Sonstige Muskelkrankheiten;66;416
3;M63;Muskelkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;M65;Synovitis und Tenosynovitis;17;39
3;M66;Spontanruptur der Synovialis und von Sehnen;2;2
3;M67;Sonstige Krankheiten der Synovialis und der Sehnen;15;20
3;M68;Krankheiten der Synovialis und der Sehnen bei anderenorts klassifizierten Krankheiten;0;0
3;M70;Krankheiten des Weichteilgewebes im Zusammenhang mit Beanspruchung, Überbeanspruchung und Druck;18;29
3;M71;Sonstige Bursopathien;12;14
3;M72;Fibromatosen;23;64
3;M73;Krankheiten des Weichteilgewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M75;Schulterläsionen;53;247
3;M76;Enthesopathien der unteren Extremität mit Ausnahme des Fußes;12;20
3;M77;Sonstige Enthesopathien;28;95
3;M79;Sonstige Krankheiten des Weichteilgewebes, anderenorts nicht klassifiziert;132;2968
3;M80;Osteoporose mit pathologischer Fraktur;110;426
3;M81;Osteoporose ohne pathologische Fraktur;44;199
3;M82;Osteoporose bei anderenorts klassifizierten Krankheiten;0;0
3;M83;Osteomalazie im Erwachsenenalter;2;2
3;M84;Veränderungen der Knochenkontinuität;31;68
3;M85;Sonstige Veränderungen der Knochendichte und -struktur;21;43
3;M86;Osteomyelitis;39;179
3;M87;Knochennekrose;33;54
3;M88;Osteodystrophia deformans [Paget-Krankheit];5;11
3;M89;Sonstige Knochenkrankheiten;57;664
3;M90;Osteopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M91;Juvenile Osteochondrose der Hüfte und des Beckens;14;17
3;M92;Sonstige juvenile Osteochondrosen;5;7
3;M93;Sonstige Osteochondropathien;9;15
3;M94;Sonstige Knorpelkrankheiten;12;17
3;M95;Sonstige erworbene Deformitäten des Muskel-Skelett-Systems und des Bindegewebes;7;15
3;M96;Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;53;498
3;M99;Biomechanische Funktionsstörungen, anderenorts nicht klassifiziert;15;19
3;N00;Akutes nephritisches Syndrom;5;5
3;N01;Rapid-progressives nephritisches Syndrom;3;4
3;N02;Rezidivierende und persistierende Hämaturie;6;7
3;N03;Chronisches nephritisches Syndrom;3;6
3;N04;Nephrotisches Syndrom;27;122
3;N05;Nicht näher bezeichnetes nephritisches Syndrom;10;23
3;N06;Isolierte Proteinurie mit Angabe morphologischer Veränderungen;0;0
3;N07;Hereditäre Nephropathie, anderenorts nicht klassifiziert;-999;-999
3;N08;Glomeruläre Krankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N10;Akute tubulointerstitielle Nephritis;22;75
3;N11;Chronische tubulointerstitielle Nephritis;6;6
3;N12;Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet;13;35
3;N13;Obstruktive Uropathie und Refluxuropathie;50;1152
3;N14;Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände;0;0
3;N15;Sonstige tubulointerstitielle Nierenkrankheiten;4;4
3;N16;Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N17;Akutes Nierenversagen;38;71
3;N18;Chronische Nierenkrankheit;125;5742
3;N19;Nicht näher bezeichnete Niereninsuffizienz;14;24
3;N20;Nieren- und Ureterstein;22;283
3;N21;Stein in den unteren Harnwegen;2;2
3;N22;Harnstein bei anderenorts klassifizierten Krankheiten;0;0
3;N23;Nicht näher bezeichnete Nierenkolik;-999;-999
3;N25;Krankheiten infolge Schädigung der tubulären Nierenfunktion;7;13
3;N26;Schrumpfniere, nicht näher bezeichnet;4;4
3;N27;Kleine Niere unbekannter Ursache;6;9
3;N28;Sonstige Krankheiten der Niere und des Ureters, anderenorts nicht klassifiziert;28;263
3;N29;Sonstige Krankheiten der Niere und des Ureters bei anderenorts klassifizierten Krankheiten;0;0
3;N30;Zystitis;27;351
3;N31;Neuromuskuläre Dysfunktion der Harnblase, anderenorts nicht klassifiziert;28;2315
3;N32;Sonstige Krankheiten der Harnblase;16;68
3;N33;Krankheiten der Harnblase bei anderenorts klassifizierten Krankheiten;0;0
3;N34;Urethritis und urethrales Syndrom;5;5
3;N35;Harnröhrenstriktur;8;36
3;N36;Sonstige Krankheiten der Harnröhre;6;6
3;N37;Krankheiten der Harnröhre bei anderenorts klassifizierten Krankheiten;0;0
3;N39;Sonstige Krankheiten des Harnsystems;65;1161
3;N40;Prostatahyperplasie;6;68
3;N41;Entzündliche Krankheiten der Prostata;5;9
3;N42;Sonstige Krankheiten der Prostata;4;4
3;N43;Hydrozele und Spermatozele;5;9
3;N44;Hodentorsion und Hydatidentorsion;3;3
3;N45;Orchitis und Epididymitis;3;3
3;N46;Sterilität beim Mann;2;24
3;N47;Vorhauthypertrophie, Phimose und Paraphimose;10;28
3;N48;Sonstige Krankheiten des Penis;24;186
3;N49;Entzündliche Krankheiten der männlichen Genitalorgane, anderenorts nicht klassifiziert;2;2
3;N50;Sonstige Krankheiten der männlichen Genitalorgane;11;20
3;N51;Krankheiten der männlichen Genitalorgane bei anderenorts klassifizierten Krankheiten;0;0
