Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
2;B69D;Transitorische ischämische Attacke (TIA) und extrakranielle Gefäßverschlüsse ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, ohne äußerst schwere CC;126;5.5714;3.2185;13;0.1032;15;0.119
2;B70A;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls, mehr als 72 Stunden, mit komplizierender Diagnose;0;0.00;0;0;0.00;0;0.00
2;B70B;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls, mehr als 72 Stunden, ohne komplizierende Diagnose oder mit komplexem zerebrovaskulären Vasospasmus oder intensivmedizinischer Komplexbehandlung > 196 / 184 /- Aufwandspunkte;0;0.00;0;0;0.00;0;0.00
2;B70C;Apoplexie ohne komplexen zerebrovask. Vasospasmus, mit neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std., mit komplizierender Diagnose oder systemischer Thrombolyse oder mit anderer neurol. Komplexbeh. des akuten Schlaganfalls, mehr als 72 Std.;0;0.00;0;0;0.00;0;0.00
2;B70D;Apoplexie ohne komplexen zerebrovask. Vasospasmus, ohne komplizierende Diagnose oder systemische Thrombolyse, mit neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std. oder mit anderer neurol. Komplexbeh. des akuten Schlaganfalls bis 72 Std.;0;0.00;0;0;0.00;0;0.00
2;B70E;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurol. Komplexbeh. des akuten Schlaganfalls, mehr als 72 Stunden, ohne komplexen zerebrovask. Vasospasmus, mit komplizierender Diagnose oder systemischer Thrombolyse;13;6.6923;3.4006;3;0.2308;0;0.00
2;B70F;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, ohne komplexen zerebrovaskulären Vasospasmus, ohne komplizierende Diagnose, ohne systemische Thrombolyse;175;8.40;4.0014;7;0.04;7;0.04
2;B70G;Apoplexie mit neurologischer Komplexbehandlung des akuten Schlaganfalls oder mit anderer neurologischer Komplexbehandlung des akuten Schlaganfalls, verstorben < 4 Tage nach Aufnahme;0;0.00;0;0;0.00;0;0.00
2;B70H;Apoplexie ohne neurologische Komplexbehandlung des akuten Schlaganfalls, ohne andere neurologische Komplexbehandlung des akuten Schlaganfalls, verstorben < 4 Tage nach Aufnahme;3;2.6667;0.5774;0;0.00;0;0.00
2;B70I;Apoplexie, ein Belegungstag;41;1.00;0.00;0;0.00;0;0.00
2;B71A;Erkrankungen an Hirnnerven und peripheren Nerven mit komplexer Diagnose oder Komplexbehandlung der Hand, mehr als ein Belegungstag, mit äußerst schweren CC oder bei Para- / Tetraplegie mit äußerst schweren oder schweren CC;0;0.00;0;0;0.00;0;0.00
2;B71B;Erkrankungen an Hirnnerven und peripheren Nerven mit komplexer Diagnose, mit schweren CC oder bei Para- / Tetraplegie oder mit Komplexbehandlung der Hand oder ohne komplexe Diagnose, mit äußerst schweren oder schweren CC, bei Para- / Tetraplegie;0;0.00;0;0;0.00;0;0.00
2;B71C;Erkrankungen an Hirnnerven u. periph. Nerven ohne Komplexb. d. Hand od. m. kompl. Diagnose, ohne schw. CC od. außer b. Para- / Tetraplegie od. ohne kompl. Diagn., m. äuß. schw. od. schw. CC, auß. b. Para- / Tetrapl. od. ohne schw. CC, b. Para- / Tetrapl.;12;7.1667;7.408;4;0.3333;1;0.0833
2;B71D;Erkrankungen an Hirnnerven und peripheren Nerven ohne komplexe Diagnose, ohne Komplexbehandlung der Hand, ohne äußerst schwere oder schwere CC, außer bei Para- / Tetraplegie;558;6.6057;3.6903;26;0.0466;93;0.1667
2;B72A;Infektion des Nervensystems außer Virusmeningitis, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;B72B;Infektion des Nervensystems außer Virusmeningitis, mehr als ein Belegungstag;5;13.40;7.9561;0;0.00;1;0.20
2;B73Z;Virusmeningitis oder Infektion des Nervensystems, Alter > 15 Jahre oder ein Belegungstag;4;2.00;2.00;3;0.75;0;0.00
2;B74Z;Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen des Nervensystems;0;0.00;0;0;0.00;0;0.00
2;B75Z;Fieberkrämpfe;13;2.2308;1.6909;6;0.4615;1;0.0769
2;B76A;Anfälle, mehr als ein Belegungstag, mit komplexer Diagnostik und Therapie;0;0.00;0;0;0.00;0;0.00
2;B76B;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schweren CC, Alter < 3 Jahre oder mit komplexer Diagnose oder mit äußerst schweren CC oder ohne äußerst schwere oder schwere CC, mit EEG, mit komplexer Diagnose;0;0.00;0;0;0.00;0;0.00
2;B76C;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit äuß. schweren CC, ohne kompl. Diagnose oder mit schweren CC, Alter > 2 Jahre oder ohne schwere CC, mit EEG oder best. Diagnose, ohne kompl. Diagnose, mit angeb. Fehlbildung;0;0.00;0;0;0.00;0;0.00
2;B76D;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, mit EEG oder bestimmter Diagnose, ohne komplexe Diagnose, ohne angeborene Fehlbildung, Alter < 1 Jahr;0;0.00;0;0;0.00;0;0.00
2;B76E;Anfälle, mehr als ein Belegungstag, ohne komplexe Diagnostik und Therapie, mit schw. CC, Alter > 2 Jahre, ohne kompl. Diagn. oder ohne äuß. schw. oder schwere CC, mit EEG oder best. Diagnose, ohne kompl. Diagn., ohne angeb. Fehlbild., Alter > 0 Jahre;8;7.00;3.0237;1;0.125;0;0.00
2;B76F;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, ohne bestimmte Diagnose, Alter < 6 Jahre oder mit komplexer Diagnose;5;3.00;2.5495;2;0.40;0;0.00
2;B76G;Anfälle, ein Belegungstag oder ohne komplexe Diagnostik und Therapie, ohne äußerst schwere oder schwere CC, ohne EEG, ohne bestimmte Diagnose, Alter > 5 Jahre, ohne komplexe Diagnose;65;3.8154;3.1419;21;0.3231;4;0.0615
2;B77Z;Kopfschmerzen;110;2.7091;3.5899;56;0.5091;7;0.0636
2;B78A;Intrakranielle Verletzung, Alter < 1 Jahr oder mit komplizierender Diagnose;7;9.8571;4.1404;0;0.00;0;0.00
2;B78B;Intrakranielle Verletzung, Alter > 0 Jahre, ohne komplizierende Diagnose;14;7.8571;12.7452;2;0.1429;1;0.0714
2;B79Z;Schädelfrakturen, Somnolenz, Sopor;46;3.0435;3.2589;21;0.4565;3;0.0652
2;B80Z;Andere Kopfverletzungen;328;1.6677;1.5393;197;0.6006;8;0.0244
2;B81A;Andere Erkrankungen des Nervensystems mit komplexer Diagnose oder bestimmter aufwendiger / hochaufwendiger Behandlung;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B81B;Andere Erkrankungen des Nervensystems ohne komplexe Diagnose, ohne bestimmte aufwendige / hochaufwendige Behandlung;130;5.2846;4.4777;22;0.1692;7;0.0538
2;B82Z;Andere Erkrankungen an peripheren Nerven;28;2.0357;2.1341;17;0.6071;1;0.0357
2;B84Z;Vaskuläre Myelopathien;0;0.00;0;0;0.00;0;0.00
2;B85A;Degenerative Krankheiten des Nervensystems mit hochkomplexer Diagnose oder mit äußerst schweren oder schweren CC, mehr als ein Belegungstag, mit komplexer Diagnose;0;0.00;0;0;0.00;0;0.00
2;B85B;Degenerative Krankheiten des Nervensystems mit äußerst schweren oder schweren CC, mehr als ein Belegungstag, ohne komplexe Diagnose, ohne hochkomplexe Diagnose;2;9.00;4.2426;0;0.00;0;0.00
2;B85C;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC oder ein Belegungstag, mit komplexer Diagnose oder zerebrale Lähmungen;2;1.00;0.00;2;1.00;0;0.00
2;B85D;Degenerative Krankheiten des Nervensystems ohne hochkomplexe Diagnose, ohne äußerst schwere oder schwere CC oder ein Belegungstag, ohne komplexe Diagnose;42;4.7143;4.2843;15;0.3571;3;0.0714
2;B86Z;Rückenmarkkompression, nicht näher bezeichnet und Krankheit des Rückenmarkes, nicht näher bezeichnet;0;0.00;0;0;0.00;0;0.00
2;C01A;Komplexe Eingriffe bei penetrierenden Augenverletzungen;12;3.5833;2.1933;1;0.0833;0;0.00
2;C01B;Andere Eingriffe bei penetrierenden Augenverletzungen oder Amnionmembrantransplantation oder Biopsien an kraniellen Gefäßen;138;3.8986;3.9951;43;0.3116;3;0.0217
2;C02A;Enukleationen und Eingriffe an der Orbita bei bösartiger Neubildung oder Strahlentherapie bei bösartiger Neubildung;3;3.6667;1.5275;0;0.00;0;0.00
2;C02B;Enukleationen und Eingriffe an der Orbita außer bei bösartiger Neubildung;69;3.4493;2.3043;13;0.1884;0;0.00
2;C03A;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bei bösartiger Neubildung des Auges, mit best. Eingriff an der Retina oder Entfernung des Augapfels mit gleichzeitiger Einführung eines Implantates;701;2.8845;1.4578;92;0.1312;10;0.0143
2;C03B;Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE) oder bestimmtem Eingriff an der Retina oder bei bösartiger Neubildung des Auges;4121;2.6477;1.4364;869;0.2109;116;0.0281
2;C03C;Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), ohne bestimmten Eingriff an der Retina, außer bei bösartiger Neubildung des Auges;4566;2.6816;1.5309;881;0.1929;141;0.0309
2;C04A;Hornhauttransplantation mit extrakapsulärer Extraktion der Linse (ECCE), Amnionmembrantransplantation oder Alter < 16 Jahre;98;5.0816;4.2516;0;0.00;5;0.051
2;C04B;Hornhauttransplantation ohne extrakapsuläre Extraktion der Linse (ECCE), ohne Amnionmembrantransplantation, Alter > 15 Jahre;726;4.4986;2.119;15;0.0207;40;0.0551
2;C05Z;Dakryozystorhinostomie;308;1.7435;1.209;151;0.4903;4;0.013
2;C06Z;Komplexe Eingriffe bei Glaukom;2085;3.7736;2.0056;136;0.0652;88;0.0422
2;C07A;Andere Eingriffe bei Glaukom mit extrakapsulärer Extraktion der Linse (ECCE);834;1.4916;0.7321;517;0.6199;5;0.006
2;C07B;Andere Eingriffe bei Glaukom ohne extrakapsuläre Extraktion der Linse (ECCE);1194;2.2789;1.6203;391;0.3275;42;0.0352
2;C08A;Beidseitige extrakapsuläre Extraktion der Linse (ECCE) oder extrakapsuläre Extraktion der Linse bei angeborener Fehlbildung der Linse;616;3.5812;1.8461;130;0.211;100;0.1623
2;C08B;Extrakapsuläre Extraktion der Linse (ECCE) ohne angeborene Fehlbildung der Linse oder bestimmte Eingriffe an der Linse;18782;1.3042;0.6479;14758;0.7858;103;0.0055
2;C10A;Eingriffe an den Augenmuskeln mit erhöhtem Aufwand;101;1.2376;0.6025;86;0.8515;0;0.00
2;C10B;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter < 6 Jahre;61;1.2623;0.5447;48;0.7869;3;0.0492
2;C10C;Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter > 5 Jahre;441;1.4082;0.708;317;0.7188;1;0.0023
2;C12Z;Andere Rekonstruktionen der Augenlider;534;2.5112;1.5888;141;0.264;6;0.0112
2;C13Z;Eingriffe an Tränendrüse und Tränenwegen;157;1.7707;1.0308;65;0.414;2;0.0127
2;C14Z;Andere Eingriffe am Auge;457;2.0044;1.8076;262;0.5733;19;0.0416
2;C15Z;Andere Eingriffe an der Retina;720;2.2042;1.4313;285;0.3958;47;0.0653
2;C16Z;Aufwendige Eingriffe am Auge, Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;C20A;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter < 16 Jahre oder beidseitige Eingriffe an Augen und Tränenwegen;43;1.2093;0.7091;38;0.8837;0;0.00
2;C20B;Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter > 15 Jahre, ohne beidseitige Eingriffe an Augen und Tränenwegen;1872;1.6335;1.3362;1221;0.6522;49;0.0262
2;C60Z;Akute und schwere Augeninfektionen;177;5.661;3.3909;11;0.0621;8;0.0452
2;C61Z;Neuro-ophthalmologische und vaskuläre Erkrankungen des Auges;244;3.9385;1.9836;30;0.123;3;0.0123
2;C62Z;Hyphäma und konservativ behandelte Augenverletzungen;106;2.4623;1.8781;43;0.4057;5;0.0472
2;C63Z;Andere Erkrankungen des Auges;389;2.2828;2.3269;227;0.5835;6;0.0154
2;C64Z;Glaukom, Katarakt und Erkrankungen des Augenlides;1656;1.4124;0.7985;1129;0.6818;42;0.0254
2;C65Z;Bösartige Neubildungen des Auges;14;1.7143;1.326;10;0.7143;0;0.00
2;C66Z;Augenerkrankungen bei Diabetes mellitus;75;4.20;3.1019;7;0.0933;3;0.04
2;D01A;Kochleaimplantation, bilateral;0;0.00;0;0;0.00;0;0.00
2;D01B;Kochleaimplantation, unilateral;5;4.80;1.9235;0;0.00;0;0.00
2;D02A;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals mit komplexem Eingriff oder mit Kombinationseingriff mit äußerst schweren CC;6;18.8333;10.6474;0;0.00;0;0.00
2;D02B;Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals ohne komplexen Eingriff, ohne Kombinationseingriff mit äußerst schweren CC;25;5.68;5.5055;15;0.60;0;0.00
2;D03A;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter < 1 Jahr;42;2.119;1.641;24;0.5714;0;0.00
2;D03B;Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte oder bestimmte plastische Rekonstruktion am Kopf, Alter > 0 Jahre;80;3.45;1.8887;14;0.175;0;0.00
2;D04Z;Bignathe Osteotomie und komplexe Eingriffe am Kiefer oder Rekonstruktion der Trachea oder plastische Rekonstruktion der Ohrmuschel mit mikrovaskulärem Lappen;790;4.1506;1.4518;3;0.0038;2;0.0025
2;D05A;Komplexe Parotidektomie;197;3.00;1.1995;24;0.1218;0;0.00
2;D05B;Komplexe Eingriffe an den Speicheldrüsen außer komplexe Parotidektomien;559;2.7102;1.2508;84;0.1503;6;0.0107
2;D06A;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter < 6 Jahre oder Alter > 15 Jahre, mit komplexer Prozedur oder komplexer Diagnose, mit Resektion des Felsenbeins;144;2.0764;1.639;84;0.5833;1;0.0069
2;D06B;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 5 Jahre und Alter < 16 Jahre oder Alter > 15 Jahre, mit komplexer Prozedur oder komplexer Diagnose, ohne Resektion des Felsenbeins;1616;2.6083;1.3481;332;0.2054;27;0.0167
2;D06C;Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 15 Jahre, ohne komplexe Prozedur, ohne komplexe Diagnose;26203;2.4695;1.1416;5260;0.2007;324;0.0124
2;D08A;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung mit äußerst schweren CC;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;D08B;Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung ohne äußerst schwere CC;68;2.2059;1.8167;33;0.4853;1;0.0147
2;D09Z;Tonsillektomie bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals mit äußerst schweren CC;61;3.8852;3.5028;15;0.2459;1;0.0164
2;D12A;Andere aufwendige Eingriffe an Ohr, Nase, Mund und Hals;154;3.2208;2.0268;31;0.2013;1;0.0065
2;D12B;Andere Eingriffe an Ohr, Nase, Mund und Hals;2531;2.6606;1.5666;721;0.2849;41;0.0162
2;D13A;Kleine Eingriffe an Nase, Ohr, Mund und Hals mit komplizierender Diagnose;28;2.2857;1.5119;11;0.3929;0;0.00
2;D13B;Kleine Eingriffe an Nase, Ohr, Mund und Hals ohne komplizierende Diagnose;2902;1.2932;0.898;2490;0.858;48;0.0165
2;D15A;Tracheostomie mit äußerst schweren CC oder Implantation einer Kiefergelenkendoprothese;13;9.7692;5.0852;3;0.2308;0;0.00
2;D15B;Tracheostomie ohne äußerst schwere CC;18;9.8889;6.7291;2;0.1111;1;0.0556
2;D16Z;Materialentfernung an Kiefer und Gesicht;487;1.9158;0.9379;186;0.3819;1;0.0021
2;D19Z;Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, Bestrahlungen an mindestens 9 Tagen;8;33.00;16.8692;0;0.00;3;0.375
2;D20A;Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, Bestrahlungen an mindestens 5 Tagen oder mindestens 11 Bestrahlungen;29;6.00;2.8661;0;0.00;1;0.0345
2;D20B;Strahlentherapie bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses, Bestrahlungen an weniger als 5 Tagen, weniger als 11 Bestrahlungen;50;3.70;3.5066;0;0.00;3;0.06
2;D22A;Eingriffe an Mundhöhle und Mund außer bei bösartiger Neubildung, mit Mundboden- oder Vestibulumplastik;57;2.7719;1.5813;18;0.3158;0;0.00
2;D22B;Eingriffe an Mundhöhle und Mund außer bei bösartiger Neubildung, ohne Mundboden- oder Vestibulumplastik;620;1.7016;1.2269;399;0.6435;7;0.0113
2;D23Z;Implantation eines aktiven mechanischen Hörimplantates;6;3.50;0.5477;0;0.00;0;0.00
2;D24A;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals mit äußerst schweren CC oder mit Kombinationseingriff ohne äußerst schwere CC;7;20.8571;18.4791;0;0.00;1;0.1429
2;D24B;Komplexe Hautplastiken und große Eingriffe an Kopf und Hals ohne äußerst schwere CC, ohne Kombinationseingriff;100;6.91;4.3137;8;0.08;1;0.01
2;D25A;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung mit äußerst schweren CC oder Strahlentherapie mit operativem Eingriff;8;18.375;10.0134;0;0.00;1;0.125
2;D25B;Mäßig komplexe Eingriffe an Kopf und Hals bei bösartiger Neubildung ohne äußerst schwere CC;91;5.5824;4.3514;14;0.1538;2;0.022
2;D25C;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung mit äußerst schweren CC;9;7.7778;3.2318;3;0.3333;0;0.00
2;D25D;Mäßig komplexe Eingriffe an Kopf und Hals außer bei bösartiger Neubildung ohne äußerst schwere CC;380;3.3605;2.2529;88;0.2316;13;0.0342
2;D28Z;Monognathe Osteotomie und komplexe Eingriffe an Kopf und Hals oder andere Eingriffe an Kopf und Hals bei bösartiger Neubildung oder Rekonstruktion mit Gesichtsepithesen;1400;3.1414;1.5785;153;0.1093;18;0.0129
2;D29Z;Operationen am Kiefer und andere Eingriffe an Kopf und Hals außer bei bösartiger Neubildung;280;2.7393;1.8433;76;0.2714;4;0.0143
2;D30A;Tonsillektomie außer bei bösart. Neubildung oder versch. Eingr. an Ohr, Nase, Mund u. Hals ohne äuß. schw. CC, mit aufw. Eingr. od. Eingr. an Mundhöhle u. Mund außer bei bösart. Neub. oh. Mundboden- od. Vestib.plastik, Alter < 3 J. od. mit kompl. Diagn.;3346;2.2962;1.3888;1177;0.3518;79;0.0236
2;D30B;Tonsillektomie außer bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals außer kleine Eingriffe an Ohr, Nase und Hals, ohne äußerst schwere CC, ohne aufwendigen Eingriff, ohne komplexe Diagnose;21785;3.4215;1.6952;3189;0.1464;218;0.01
2;D30C;Kleine Eingriffe an Ohr, Nase und Hals ohne äußerst schwere CC;2129;1.1992;0.6251;1851;0.8694;9;0.0042
2;D33Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Ohres, der Nase, des Mundes und des Halses;3;6.6667;6.3509;2;0.6667;0;0.00
2;D35Z;Eingriffe an Nase, Nasennebenhöhlen und Tonsillen bei bösartiger Neubildung;32;2.0625;1.2427;14;0.4375;0;0.00
2;D36Z;Sehr komplexe Eingriffe an den Nasennebenhöhlen;390;2.4564;1.3668;109;0.2795;3;0.0077
2;D37A;Sehr komplexe Eingriffe an der Nase, Alter < 16 Jahre oder bei Gaumenspalte oder Spaltnase oder plastische Rekonstruktion der Nase mit Rippenknorpeltransplantation;43;3.4186;1.8288;7;0.1628;0;0.00
2;D37B;Sehr komplexe Eingriffe an der Nase, Alter > 15 Jahre, außer bei Gaumenspalte oder Spaltnase, ohne plastische Rekonstruktion der Nase mit Rippenknorpeltransplantation;2536;2.5059;1.0566;442;0.1743;88;0.0347
2;D38Z;Mäßig komplexe Eingriffe an der Nase oder an den Nasennebenhöhlen;24222;2.2721;1.1719;7537;0.3112;59;0.0024
2;D39Z;Andere Eingriffe an der Nase;363;1.6997;1.0222;214;0.5895;7;0.0193
2;D40Z;Zahnextraktion und -wiederherstellung;858;1.3893;0.9698;677;0.789;14;0.0163
2;D60A;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, mit starrer Endoskopie;0;0.00;0;0;0.00;0;0.00
2;D60B;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, mehr als ein Belegungstag, mit äußerst schweren oder schweren CC, ohne starre Endoskopie;21;15.4762;12.7264;1;0.0476;7;0.3333
2;D60C;Bösartige Neubildungen an Ohr, Nase, Mund und Hals, ein Belegungstag oder ohne äußerst schwere oder schwere CC;203;2.2906;2.523;121;0.5961;6;0.0296
2;D61A;Komplexe Gleichgewichtsstörung, Hörverlust oder Tinnitus;1404;5.1168;2.4403;57;0.0406;36;0.0256
2;D61B;Gleichgewichtsstörungen (Schwindel) außer komplexe Gleichgewichtsstörungen, Hörverlust, Tinnitus;842;3.8551;2.4962;167;0.1983;45;0.0534
2;D62Z;Blutung aus Nase und Rachen oder Otitis media oder Infektionen der oberen Atemwege, Alter > 2 Jahre;2170;3.0687;1.7176;398;0.1834;151;0.0696
2;D63Z;Otitis media oder Infektionen der oberen Atemwege, Alter < 3 Jahre;81;3.037;1.5925;14;0.1728;7;0.0864
2;D64Z;Laryngotracheitis, Laryngospasmus und Epiglottitis;87;2.4023;1.7081;34;0.3908;8;0.092
2;D65Z;Verletzung und Deformität der Nase;168;1.6131;1.0606;112;0.6667;1;0.006
2;D66Z;Andere Krankheiten an Ohr, Nase, Mund und Hals;707;2.768;2.0162;257;0.3635;18;0.0255
2;D67Z;Erkrankungen von Zähnen und Mundhöhle;605;2.286;1.9495;316;0.5223;16;0.0264
2;E01A;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax mit komplizierender Konstellation, hochkomplexem Eingriff oder komplizierender Diagnose;0;0.00;0;0;0.00;0;0.00
2;E01B;Revisionseingriffe, beidseitige Lobektomie, erweiterte Lungenresektionen und andere komplexe Eingriffe am Thorax ohne komplizierende Konstellation, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose;0;0.00;0;0;0.00;0;0.00
2;E02A;Andere OR-Prozeduren an den Atmungsorganen, Alter < 10 Jahre;2;2.00;1.4142;1;0.50;0;0.00
2;E02B;Andere OR-Prozeduren an den Atmungsorganen, mit aufwendigem Eingriff oder schwerste CC, Alter > 9 Jahre;10;9.30;8.152;5;0.50;0;0.00
2;E02C;Andere OR-Prozeduren an den Atmungsorganen ohne aufwendigen Eingriff, ohne schwerste CC, Alter > 9 Jahre, mehr als ein Belegungstag;200;5.525;4.2979;0;0.00;9;0.045
2;E02D;Andere OR-Prozeduren an den Atmungsorganen ohne aufwendigen Eingriff, ohne schwerste CC, Alter > 9 Jahre, ein Belegungstag;131;1.00;0.00;0;0.00;0;0.00
2;E03Z;Brachytherapie oder Therapie mit offenen Nukliden bei Krankheiten und Störungen der Atmungsorgane, mehr als ein Belegungstag;0;0.00;0;0;0.00;0;0.00
2;E05A;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, mit bestimmten Eingriffen bei Brustkorbdeformität oder mit äußerst schweren CC;3;12.00;6.9282;1;0.3333;0;0.00
2;E05B;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, ohne bestimmte Eingriffe bei Brustkorbdeformität, ohne äußerst schwere CC, bei bösartiger Neubildung oder Alter < 18 Jahre;0;0.00;0;0;0.00;0;0.00
2;E05C;Andere große Eingriffe am Thorax oder bestimmte Eingriffe zur Entfernung von intrakraniellem Gewebe, ohne bestimmte Eingriffe bei Brustkorbdeformität, ohne äußerst schwere CC, außer bei bösartiger Neubildung, Alter > 17 Jahre;0;0.00;0;0;0.00;0;0.00
2;E06A;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum mit äußerst schweren CC;2;22.50;0.7071;0;0.00;0;0.00
2;E06B;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum, oh. äuß. schw. CC, Alter < 16 J. od. mit off. chirurg. Pleurolyse mit Eingriff an Lunge/Pleura od. best. atyp. Lungenresek. od. best. Brustkorbkorr.;0;0.00;0;0;0.00;0;0.00
2;E06C;Andere Lungenresektionen, Biopsie an Thoraxorganen und Eingriffe an Thoraxwand, Pleura und Mediastinum, oh. äuß. schw. CC, Alter > 15 J., oh. off. chirurg. Pleurolyse m. Eingriff an Lunge/Pleura, oh. best. atyp. Lungenresek., oh. best. Brustkorbkorrektur;0;0.00;0;0;0.00;0;0.00
2;E07Z;Aufwendige Eingriffe bei Schlafapnoesyndrom;621;2.7729;1.5694;142;0.2287;2;0.0032
2;E08A;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane mit operativem Eingriff oder Beatmung > 24 Stunden;0;0.00;0;0;0.00;0;0.00
2;E08B;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, Bestrahlungen an mindestens 9 Tagen;51;25.4314;10.8945;0;0.00;6;0.1176
2;E08C;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, Bestrahlungen an mindestens 5 Tagen oder mindestens 10 Bestrahlungen;31;10.9032;5.4244;0;0.00;0;0.00
2;E08D;Strahlentherapie bei Krankheiten und Störungen der Atmungsorgane, ohne operativen Eingriff oder Beatmung > 24 Stunden, mehr als ein Belegungstag, Bestrahlungen an weniger als 5 Tagen, weniger als 10 Bestrahlungen;43;4.907;3.3863;0;0.00;0;0.00
2;E36Z;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte oder hochaufwendiges Implantat bei Krankheiten und Störungen der Atmungsorgane;4;16.75;5.909;0;0.00;0;0.00
2;E37Z;Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen der Atmungsorgane;0;0.00;0;0;0.00;0;0.00
2;E40A;Krankheiten und Störungen der Atmungsorgane mit Beatmung > 24 Std., mehr als 2 Belegungstage, mit kompl. Prozedur oder int. Komplexbehandlung > 196 / 368 / - P. oder komplizierender Diagnose oder Alter < 16 J., mit äuß. schw. CC oder ARDS;0;0.00;0;0;0.00;0;0.00
