Type;Bereich;Bezeichnung;Anzahl KH;AnzahlTS
3;H21;Sonstige Affektionen der Iris und des Ziliarkörpers;3;5
3;H22;Affektionen der Iris und des Ziliarkörpers bei anderenorts klassifizierten Krankheiten;0;0
3;H25;Cataracta senilis;4;2482
3;H26;Sonstige Kataraktformen;7;357
3;H27;Sonstige Affektionen der Linse;5;25
3;H28;Katarakt und sonstige Affektionen der Linse bei anderenorts klassifizierten Krankheiten;0;0
3;H30;Chorioretinitis;2;2
3;H31;Sonstige Affektionen der Aderhaut;0;0
3;H32;Chorioretinale Affektionen bei anderenorts klassifizierten Krankheiten;0;0
3;H33;Netzhautablösung und Netzhautriss;6;32
3;H34;Netzhautgefäßverschluss;2;28
3;H35;Sonstige Affektionen der Netzhaut;14;1844
3;H36;Affektionen der Netzhaut bei anderenorts klassifizierten Krankheiten;0;0
3;H40;Glaukom;10;49
3;H42;Glaukom bei anderenorts klassifizierten Krankheiten;0;0
3;H43;Affektionen des Glaskörpers;3;4
3;H44;Affektionen des Augapfels;5;6
3;H45;Affektionen des Glaskörpers und des Augapfels bei anderenorts klassifizierten Krankheiten;0;0
3;H46;Neuritis nervi optici;26;116
3;H47;Sonstige Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn;18;41
3;H48;Affektionen des N. opticus [II. Hirnnerv] und der Sehbahn bei anderenorts klassifizierten Krankheiten;0;0
3;H49;Strabismus paralyticus;25;61
3;H50;Sonstiger Strabismus;19;54
3;H51;Sonstige Störungen der Blickbewegungen;7;21
3;H52;Akkommodationsstörungen und Refraktionsfehler;9;11
3;H53;Sehstörungen;36;192
3;H54;Blindheit und Sehbeeinträchtigung;5;5
3;H55;Nystagmus und sonstige abnorme Augenbewegungen;24;54
3;H57;Sonstige Affektionen des Auges und der Augenanhangsgebilde;22;32
3;H58;Sonstige Affektionen des Auges und der Augenanhangsgebilde bei anderenorts klassifizierten Krankheiten;0;0
3;H59;Affektionen des Auges und der Augenanhangsgebilde nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;2;3
3;H60;Otitis externa;7;12
3;H61;Sonstige Krankheiten des äußeren Ohres;10;42
3;H62;Krankheiten des äußeren Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H65;Nichteitrige Otitis media;17;128
3;H66;Eitrige und nicht näher bezeichnete Otitis media;15;51
3;H67;Otitis media bei anderenorts klassifizierten Krankheiten;0;0
3;H68;Entzündung und Verschluss der Tuba auditiva;-999;-999
3;H69;Sonstige Krankheiten der Tuba auditiva;5;16
3;H70;Mastoiditis und verwandte Zustände;0;0
3;H71;Cholesteatom des Mittelohres;5;11
3;H72;Trommelfellperforation;5;8
3;H73;Sonstige Krankheiten des Trommelfells;0;0
3;H74;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes;3;4
3;H75;Sonstige Krankheiten des Mittelohres und des Warzenfortsatzes bei anderenorts klassifizierten Krankheiten;0;0
3;H80;Otosklerose;-999;-999
3;H81;Störungen der Vestibularfunktion;69;946
3;H82;Schwindelsyndrome bei anderenorts klassifizierten Krankheiten;0;0
3;H83;Sonstige Krankheiten des Innenohres;9;74
3;H90;Hörverlust durch Schallleitungs- oder Schallempfindungsstörung;27;2834
3;H91;Sonstiger Hörverlust;26;2294
3;H92;Otalgie und Ohrenfluss;4;4
3;H93;Sonstige Krankheiten des Ohres, anderenorts nicht klassifiziert;26;2121
3;H94;Sonstige Krankheiten des Ohres bei anderenorts klassifizierten Krankheiten;0;0
3;H95;Krankheiten des Ohres und des Warzenfortsatzes nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;4;5
3;I00;Rheumatisches Fieber ohne Angabe einer Herzbeteiligung;0;0
3;I01;Rheumatisches Fieber mit Herzbeteiligung;0;0
3;I02;Rheumatische Chorea;-999;-999
3;I05;Rheumatische Mitralklappenkrankheiten;3;8
3;I06;Rheumatische Aortenklappenkrankheiten;-999;-999
3;I07;Rheumatische Trikuspidalklappenkrankheiten;4;6
3;I08;Krankheiten mehrerer Herzklappen;8;8
3;I09;Sonstige rheumatische Herzkrankheiten;0;0
3;I10;Essentielle (primäre) Hypertonie;92;728
3;I11;Hypertensive Herzkrankheit;40;111
3;I12;Hypertensive Nierenkrankheit;2;2
3;I13;Hypertensive Herz- und Nierenkrankheit;5;9
3;I15;Sekundäre Hypertonie;7;15
3;I20;Angina pectoris;23;297
3;I21;Akuter Myokardinfarkt;65;196
3;I22;Rezidivierender Myokardinfarkt;0;0
3;I23;Bestimmte akute Komplikationen nach akutem Myokardinfarkt;-999;-999
3;I24;Sonstige akute ischämische Herzkrankheit;3;4
3;I25;Chronische ischämische Herzkrankheit;94;882
3;I26;Lungenembolie;47;78
3;I27;Sonstige pulmonale Herzkrankheiten;14;28
3;I28;Sonstige Krankheiten der Lungengefäße;2;4
3;I30;Akute Perikarditis;4;6
3;I31;Sonstige Krankheiten des Perikards;8;18
3;I32;Perikarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I33;Akute und subakute Endokarditis;7;8
3;I34;Nichtrheumatische Mitralklappenkrankheiten;23;127
3;I35;Nichtrheumatische Aortenklappenkrankheiten;61;257
3;I36;Nichtrheumatische Trikuspidalklappenkrankheiten;4;6
3;I37;Pulmonalklappenkrankheiten;2;4
3;I38;Endokarditis, Herzklappe nicht näher bezeichnet;6;12
3;I39;Endokarditis und Herzklappenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I40;Akute Myokarditis;4;8
3;I41;Myokarditis bei anderenorts klassifizierten Krankheiten;0;0
3;I42;Kardiomyopathie;36;218
3;I43;Kardiomyopathie bei anderenorts klassifizierten Krankheiten;0;0
3;I44;Atrioventrikulärer Block und Linksschenkelblock;25;42
3;I45;Sonstige kardiale Erregungsleitungsstörungen;16;31
3;I46;Herzstillstand;4;4
3;I47;Paroxysmale Tachykardie;27;79
3;I48;Vorhofflimmern und Vorhofflattern;63;682
3;I49;Sonstige kardiale Arrhythmien;36;106
3;I50;Herzinsuffizienz;136;1617
3;I51;Komplikationen einer Herzkrankheit und ungenau beschriebene Herzkrankheit;25;80
3;I52;Sonstige Herzkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;I60;Subarachnoidalblutung;20;41
3;I61;Intrazerebrale Blutung;58;155
3;I62;Sonstige nichttraumatische intrakranielle Blutung;38;53
3;I63;Hirninfarkt;137;1923
3;I64;Schlaganfall, nicht als Blutung oder Infarkt bezeichnet;40;124
3;I65;Verschluss und Stenose präzerebraler Arterien ohne resultierenden Hirninfarkt;26;309
3;I66;Verschluss und Stenose zerebraler Arterien ohne resultierenden Hirninfarkt;11;22
3;I67;Sonstige zerebrovaskuläre Krankheiten;85;500
3;I68;Zerebrovaskuläre Störungen bei anderenorts klassifizierten Krankheiten;0;0
3;I69;Folgen einer zerebrovaskulären Krankheit;30;125
3;I70;Atherosklerose;96;623
3;I71;Aortenaneurysma und -dissektion;29;124
3;I72;Sonstiges Aneurysma und sonstige Dissektion;20;66
3;I73;Sonstige periphere Gefäßkrankheiten;43;310
3;I74;Arterielle Embolie und Thrombose;21;26
3;I77;Sonstige Krankheiten der Arterien und Arteriolen;35;88
3;I78;Krankheiten der Kapillaren;19;267
3;I79;Krankheiten der Arterien, Arteriolen und Kapillaren bei anderenorts klassifizierten Krankheiten;0;0
3;I80;Thrombose, Phlebitis und Thrombophlebitis;27;143
3;I81;Pfortaderthrombose;14;27
3;I82;Sonstige venöse Embolie und Thrombose;11;34
3;I83;Varizen der unteren Extremitäten;48;614
3;I85;Ösophagusvarizen;8;18
3;I86;Varizen sonstiger Lokalisationen;3;11
3;I87;Sonstige Venenkrankheiten;24;84
3;I88;Unspezifische Lymphadenitis;18;34
3;I89;Sonstige nichtinfektiöse Krankheiten der Lymphgefäße und Lymphknoten;20;45
3;I95;Hypotonie;46;121
3;I97;Kreislaufkomplikationen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;3;3
3;I98;Sonstige Störungen des Kreislaufsystems bei anderenorts klassifizierten Krankheiten;0;0
3;I99;Sonstige und nicht näher bezeichnete Krankheiten des Kreislaufsystems;5;8
3;J00;Akute Rhinopharyngitis [Erkältungsschnupfen];-999;-999
3;J01;Akute Sinusitis;6;19
3;J02;Akute Pharyngitis;3;4
3;J03;Akute Tonsillitis;13;32
3;J04;Akute Laryngitis und Tracheitis;2;3
3;J05;Akute obstruktive Laryngitis [Krupp] und Epiglottitis;-999;-999
3;J06;Akute Infektionen an mehreren oder nicht näher bezeichneten Lokalisationen der oberen Atemwege;20;112
3;J09;Grippe durch bestimmte nachgewiesene Influenzaviren;3;8
3;J10;Grippe durch sonstige nachgewiesene Influenzaviren;3;3
3;J11;Grippe, Viren nicht nachgewiesen;6;16
3;J12;Viruspneumonie, anderenorts nicht klassifiziert;2;3
3;J13;Pneumonie durch Streptococcus pneumoniae;4;5
3;J14;Pneumonie durch Haemophilus influenzae;-999;-999
3;J15;Pneumonie durch Bakterien, anderenorts nicht klassifiziert;19;31
3;J16;Pneumonie durch sonstige Infektionserreger, anderenorts nicht klassifiziert;3;3
3;J17;Pneumonie bei anderenorts klassifizierten Krankheiten;0;0
3;J18;Pneumonie, Erreger nicht näher bezeichnet;77;289
3;J20;Akute Bronchitis;39;98
3;J21;Akute Bronchiolitis;3;4
3;J22;Akute Infektion der unteren Atemwege, nicht näher bezeichnet;13;57
3;J30;Vasomotorische und allergische Rhinopathie;15;177
3;J31;Chronische Rhinitis, Rhinopharyngitis und Pharyngitis;5;7
3;J32;Chronische Sinusitis;18;49
3;J33;Nasenpolyp;6;12
3;J34;Sonstige Krankheiten der Nase und der Nasennebenhöhlen;14;79
3;J35;Chronische Krankheiten der Gaumenmandeln und der Rachenmandel;13;349
3;J36;Peritonsillarabszess;-999;-999
3;J37;Chronische Laryngitis und Laryngotracheitis;4;4
3;J38;Krankheiten der Stimmlippen und des Kehlkopfes, anderenorts nicht klassifiziert;20;116
3;J39;Sonstige Krankheiten der oberen Atemwege;14;17
3;J40;Bronchitis, nicht als akut oder chronisch bezeichnet;24;118
3;J41;Einfache und schleimig-eitrige chronische Bronchitis;9;12
3;J42;Nicht näher bezeichnete chronische Bronchitis;15;41
3;J43;Emphysem;5;5
3;J44;Sonstige chronische obstruktive Lungenkrankheit;123;481
3;J45;Asthma bronchiale;34;2518
3;J46;Status asthmaticus;-999;-999
3;J47;Bronchiektasen;6;11
3;J60;Kohlenbergarbeiter-Pneumokoniose;0;0
3;J61;Pneumokoniose durch Asbest und sonstige anorganische Fasern;2;3
3;J62;Pneumokoniose durch Quarzstaub;2;2
3;J63;Pneumokoniose durch sonstige anorganische Stäube;-999;-999
3;J64;Nicht näher bezeichnete Pneumokoniose;0;0
3;J65;Pneumokoniose in Verbindung mit Tuberkulose;0;0
3;J66;Krankheit der Atemwege durch spezifischen organischen Staub;0;0
3;J67;Allergische Alveolitis durch organischen Staub;4;6
3;J68;Krankheiten der Atmungsorgane durch Einatmen von chemischen Substanzen, Gasen, Rauch und Dämpfen;3;3
3;J69;Pneumonie durch feste und flüssige Substanzen;8;8
3;J70;Krankheiten der Atmungsorgane durch sonstige exogene Substanzen;3;4
3;J80;Atemnotsyndrom des Erwachsenen [ARDS];3;3
3;J81;Lungenödem;-999;-999
3;J82;Eosinophiles Lungeninfiltrat, anderenorts nicht klassifiziert;2;4
3;J84;Sonstige interstitielle Lungenkrankheiten;26;102
3;J85;Abszess der Lunge und des Mediastinums;7;14
3;J86;Pyothorax;14;21
3;J90;Pleuraerguss, anderenorts nicht klassifiziert;21;53
3;J91;Pleuraerguss bei anderenorts klassifizierten Krankheiten;0;0
3;J92;Pleuraplaques;0;0
3;J93;Pneumothorax;-999;-999
3;J94;Sonstige Krankheitszustände der Pleura;2;3
3;J95;Krankheiten der Atemwege nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;6;106
3;J96;Respiratorische Insuffizienz, anderenorts nicht klassifiziert;36;646
3;J98;Sonstige Krankheiten der Atemwege;21;58
3;J99;Krankheiten der Atemwege bei anderenorts klassifizierten Krankheiten;0;0
3;K00;Störungen der Zahnentwicklung und des Zahndurchbruchs;4;9
3;K01;Retinierte und impaktierte Zähne;2;48
3;K02;Zahnkaries;9;194
3;K03;Sonstige Krankheiten der Zahnhartsubstanzen;0;0
3;K04;Krankheiten der Pulpa und des periapikalen Gewebes;4;21
3;K05;Gingivitis und Krankheiten des Parodonts;4;6
3;K06;Sonstige Krankheiten der Gingiva und des zahnlosen Alveolarkammes;3;3
3;K07;Dentofaziale Anomalien [einschließlich fehlerhafter Okklusion];19;115
3;K08;Sonstige Krankheiten der Zähne und des Zahnhalteapparates;5;54
3;K09;Zysten der Mundregion, anderenorts nicht klassifiziert;4;10
3;K10;Sonstige Krankheiten der Kiefer;6;21
3;K11;Krankheiten der Speicheldrüsen;18;415
3;K12;Stomatitis und verwandte Krankheiten;14;25
3;K13;Sonstige Krankheiten der Lippe und der Mundschleimhaut;21;70
3;K14;Krankheiten der Zunge;8;12
3;K20;Ösophagitis;32;154
3;K21;Gastroösophageale Refluxkrankheit;52;739
3;K22;Sonstige Krankheiten des Ösophagus;44;515
3;K23;Krankheiten des Ösophagus bei anderenorts klassifizierten Krankheiten;0;0
3;K25;Ulcus ventriculi;36;67
3;K26;Ulcus duodeni;23;31
3;K27;Ulcus pepticum, Lokalisation nicht näher bezeichnet;-999;-999
3;K28;Ulcus pepticum jejuni;2;2
3;K29;Gastritis und Duodenitis;70;897
3;K30;Funktionelle Dyspepsie;12;29
3;K31;Sonstige Krankheiten des Magens und des Duodenums;22;67
3;K35;Akute Appendizitis;5;6
3;K36;Sonstige Appendizitis;0;0
3;K37;Nicht näher bezeichnete Appendizitis;2;2
3;K38;Sonstige Krankheiten der Appendix;0;0
3;K40;Hernia inguinalis;11;20
3;K41;Hernia femoralis;2;2
3;K42;Hernia umbilicalis;6;9
3;K43;Hernia ventralis;8;14
3;K44;Hernia diaphragmatica;21;81
3;K45;Sonstige abdominale Hernien;2;2
3;K46;Nicht näher bezeichnete abdominale Hernie;3;3
3;K50;Crohn-Krankheit [Enteritis regionalis] [Morbus Crohn];69;2711
3;K51;Colitis ulcerosa;61;810
3;K52;Sonstige nichtinfektiöse Gastroenteritis und Kolitis;56;429
3;K55;Gefäßkrankheiten des Darmes;11;12
3;K56;Paralytischer Ileus und intestinale Obstruktion ohne Hernie;40;104
3;K57;Divertikulose des Darmes;35;72
3;K58;Reizdarmsyndrom;20;424
3;K59;Sonstige funktionelle Darmstörungen;54;1651
3;K60;Fissur und Fistel in der Anal- und Rektalregion;16;33
3;K61;Abszess in der Anal- und Rektalregion;3;4
3;K62;Sonstige Krankheiten des Anus und des Rektums;46;143
3;K63;Sonstige Krankheiten des Darmes;29;49
3;K64;Hämorrhoiden und Perianalvenenthrombose;15;20
3;K65;Peritonitis;6;6
3;K66;Sonstige Krankheiten des Peritoneums;6;8
3;K67;Krankheiten des Peritoneums bei anderenorts klassifizierten Infektionskrankheiten;0;0
3;K70;Alkoholische Leberkrankheit;23;93
3;K71;Toxische Leberkrankheit;12;17
3;K72;Leberversagen, anderenorts nicht klassifiziert;2;2
3;K73;Chronische Hepatitis, anderenorts nicht klassifiziert;3;13
3;K74;Fibrose und Zirrhose der Leber;29;186
3;K75;Sonstige entzündliche Leberkrankheiten;26;112
3;K76;Sonstige Krankheiten der Leber;26;145
3;K77;Leberkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;K80;Cholelithiasis;35;118
3;K81;Cholezystitis;15;21
3;K82;Sonstige Krankheiten der Gallenblase;5;5
3;K83;Sonstige Krankheiten der Gallenwege;26;105
3;K85;Akute Pankreatitis;22;69
3;K86;Sonstige Krankheiten des Pankreas;26;195
3;K87;Krankheiten der Gallenblase, der Gallenwege und des Pankreas bei anderenorts klassifizierten Krankheiten;0;0
3;K90;Intestinale Malabsorption;52;1268
3;K91;Krankheiten des Verdauungssystems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;29;183
3;K92;Sonstige Krankheiten des Verdauungssystems;36;91
3;K93;Krankheiten sonstiger Verdauungsorgane bei anderenorts klassifizierten Krankheiten;0;0
3;L00;Staphylococcal scalded skin syndrome [SSS-Syndrom];-999;-999
3;L01;Impetigo;11;19
3;L02;Hautabszess, Furunkel und Karbunkel;24;69
3;L03;Phlegmone;22;38
3;L04;Akute Lymphadenitis;16;24
3;L05;Pilonidalzyste;11;40
3;L08;Sonstige lokale Infektionen der Haut und der Unterhaut;24;67
3;L10;Pemphiguskrankheiten;16;62
3;L11;Sonstige akantholytische Dermatosen;11;24
3;L12;Pemphigoidkrankheiten;20;206
3;L13;Sonstige bullöse Dermatosen;17;35
3;L14;Bullöse Dermatosen bei anderenorts klassifizierten Krankheiten;0;0
3;L20;Atopisches [endogenes] Ekzem;54;2334
3;L21;Seborrhoisches Ekzem;14;117
3;L22;Windeldermatitis;2;2
3;L23;Allergische Kontaktdermatitis;26;111
3;L24;Toxische Kontaktdermatitis;18;51
3;L25;Nicht näher bezeichnete Kontaktdermatitis;8;18
3;L26;Exfoliative Dermatitis;0;0
3;L27;Dermatitis durch oral, enteral oder parenteral aufgenommene Substanzen;27;72
3;L28;Lichen simplex chronicus und Prurigo;37;594
3;L29;Pruritus;28;130
3;L30;Sonstige Dermatitis;47;2790
3;L40;Psoriasis;73;5544
3;L41;Parapsoriasis;31;176
3;L42;Pityriasis rosea;3;3
3;L43;Lichen ruber planus;37;516
3;L44;Sonstige papulosquamöse Hautkrankheiten;23;115
3;L45;Papulosquamöse Hautkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;L50;Urtikaria;34;610
3;L51;Erythema exsudativum multiforme;8;20
3;L52;Erythema nodosum;15;33
3;L53;Sonstige erythematöse Krankheiten;11;23
3;L54;Erythem bei anderenorts klassifizierten Krankheiten;0;0
3;L55;Dermatitis solaris acuta;2;2
3;L56;Sonstige akute Hautveränderungen durch Ultraviolettstrahlen;22;97
3;L57;Hautveränderungen durch chronische Exposition gegenüber nichtionisierender Strahlung;30;1818
3;L58;Radiodermatitis;3;5
3;L59;Sonstige Krankheiten der Haut und der Unterhaut durch Strahleneinwirkung;2;3
3;L60;Krankheiten der Nägel;23;187
3;L62;Krankheiten der Nägel bei anderenorts klassifizierten Krankheiten;0;0
3;L63;Alopecia areata;16;77
3;L64;Alopecia androgenetica;5;7
3;L65;Sonstiger Haarausfall ohne Narbenbildung;7;12
3;L66;Narbige Alopezie [Haarausfall mit Narbenbildung];17;45
3;L67;Anomalien der Haarfarbe und des Haarschaftes;0;0
3;L68;Hypertrichose;15;41
3;L70;Akne;19;53
3;L71;Rosazea;20;74
3;L72;Follikuläre Zysten der Haut und der Unterhaut;30;340
3;L73;Sonstige Krankheiten der Haarfollikel;28;233
3;L74;Krankheiten der ekkrinen Schweißdrüsen;5;5
3;L75;Krankheiten der apokrinen Schweißdrüsen;3;4
3;L80;Vitiligo;9;20
3;L81;Sonstige Störungen der Hautpigmentierung;20;45
3;L82;Seborrhoische Keratose;15;42
3;L83;Acanthosis nigricans;2;4
3;L84;Hühneraugen und Horn- (Haut-) Schwielen;5;6
3;L85;Sonstige Epidermisverdickung;23;52
3;L86;Keratom bei anderenorts klassifizierten Krankheiten;0;0
3;L87;Störungen der transepidermalen Elimination;11;43
3;L88;Pyoderma gangraenosum;20;223
3;L89;Dekubitalgeschwür und Druckzone;15;30
3;L90;Atrophische Hautkrankheiten;38;172
3;L91;Hypertrophe Hautkrankheiten;19;104
3;L92;Granulomatöse Krankheiten der Haut und der Unterhaut;41;237
3;L93;Lupus erythematodes;35;257
3;L94;Sonstige lokalisierte Krankheiten des Bindegewebes;38;335
3;L95;Anderenorts nicht klassifizierte Vaskulitis, die auf die Haut begrenzt ist;18;64
3;L97;Ulcus cruris, anderenorts nicht klassifiziert;32;1496
3;L98;Sonstige Krankheiten der Haut und der Unterhaut, anderenorts nicht klassifiziert;37;508
3;L99;Sonstige Krankheiten der Haut und der Unterhaut bei anderenorts klassifizierten Krankheiten;0;0
3;M00;Eitrige Arthritis;17;20
3;M01;Direkte Gelenkinfektionen bei anderenorts klassifizierten infektiösen und parasitären Krankheiten;0;0
3;M02;Reaktive Arthritiden;26;65
3;M03;Postinfektiöse und reaktive Arthritiden bei anderenorts klassifizierten Krankheiten;0;0
3;M05;Seropositive chronische Polyarthritis;54;922
3;M06;Sonstige chronische Polyarthritis;83;1477
3;M07;Arthritis psoriatica und Arthritiden bei gastrointestinalen Grundkrankheiten;0;0
3;M08;Juvenile Arthritis;46;667
3;M09;Juvenile Arthritis bei anderenorts klassifizierten Krankheiten;0;0
3;M10;Gicht;23;44
3;M11;Sonstige Kristall-Arthropathien;7;12
3;M12;Sonstige näher bezeichnete Arthropathien;18;25
3;M13;Sonstige Arthritis;52;271
3;M14;Arthropathien bei sonstigen anderenorts klassifizierten Krankheiten;0;0
3;M15;Polyarthrose;85;626
3;M16;Koxarthrose [Arthrose des Hüftgelenkes];113;519
3;M17;Gonarthrose [Arthrose des Kniegelenkes];129;726
3;M18;Rhizarthrose [Arthrose des Daumensattelgelenkes];8;22
3;M19;Sonstige Arthrose;89;215
3;M20;Erworbene Deformitäten der Finger und Zehen;7;8
3;M21;Sonstige erworbene Deformitäten der Extremitäten;17;39
3;M22;Krankheiten der Patella;6;8
3;M23;Binnenschädigung des Kniegelenkes [internal derangement];16;19
3;M24;Sonstige näher bezeichnete Gelenkschädigungen;20;62
3;M25;Sonstige Gelenkkrankheiten, anderenorts nicht klassifiziert;107;952
3;M30;Panarteriitis nodosa und verwandte Zustände;21;75
3;M31;Sonstige nekrotisierende Vaskulopathien;56;342
3;M32;Systemischer Lupus erythematodes;54;412
3;M33;Dermatomyositis-Polymyositis;31;106
3;M34;Systemische Sklerose;57;857
3;M35;Sonstige Krankheiten mit Systembeteiligung des Bindegewebes;96;751
3;M36;Systemkrankheiten des Bindegewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M40;Kyphose und Lordose;7;39
3;M41;Skoliose;37;187
3;M42;Osteochondrose der Wirbelsäule;46;194
3;M43;Sonstige Deformitäten der Wirbelsäule und des Rückens;55;422
3;M45;Spondylitis ankylosans;42;800
3;M46;Sonstige entzündliche Spondylopathien;54;222
3;M47;Spondylose;131;898
3;M48;Sonstige Spondylopathien;151;1452
3;M49;Spondylopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M50;Zervikale Bandscheibenschäden;36;185
3;M51;Sonstige Bandscheibenschäden;107;652
3;M53;Sonstige Krankheiten der Wirbelsäule und des Rückens, anderenorts nicht klassifiziert;76;885
3;M54;Rückenschmerzen;189;5052
3;M60;Myositis;19;54
3;M61;Kalzifikation und Ossifikation von Muskeln;4;6
3;M62;Sonstige Muskelkrankheiten;75;524
3;M63;Muskelkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;M65;Synovitis und Tenosynovitis;17;33
3;M66;Spontanruptur der Synovialis und von Sehnen;4;4
3;M67;Sonstige Krankheiten der Synovialis und der Sehnen;10;12
3;M68;Krankheiten der Synovialis und der Sehnen bei anderenorts klassifizierten Krankheiten;0;0
3;M70;Krankheiten des Weichteilgewebes im Zusammenhang mit Beanspruchung, Überbeanspruchung und Druck;11;12
3;M71;Sonstige Bursopathien;7;12
3;M72;Fibromatosen;24;63
3;M73;Krankheiten des Weichteilgewebes bei anderenorts klassifizierten Krankheiten;0;0
3;M75;Schulterläsionen;55;198
3;M76;Enthesopathien der unteren Extremität mit Ausnahme des Fußes;15;22
3;M77;Sonstige Enthesopathien;25;69
3;M79;Sonstige Krankheiten des Weichteilgewebes, anderenorts nicht klassifiziert;125;2825
3;M80;Osteoporose mit pathologischer Fraktur;102;408
3;M81;Osteoporose ohne pathologische Fraktur;56;248
3;M82;Osteoporose bei anderenorts klassifizierten Krankheiten;0;0
3;M83;Osteomalazie im Erwachsenenalter;4;4
3;M84;Veränderungen der Knochenkontinuität;36;71
3;M85;Sonstige Veränderungen der Knochendichte und -struktur;22;31
3;M86;Osteomyelitis;39;113
3;M87;Knochennekrose;36;54
3;M88;Osteodystrophia deformans [Paget-Krankheit];5;9
3;M89;Sonstige Knochenkrankheiten;45;969
3;M90;Osteopathien bei anderenorts klassifizierten Krankheiten;0;0
3;M91;Juvenile Osteochondrose der Hüfte und des Beckens;5;6
3;M92;Sonstige juvenile Osteochondrosen;3;3
3;M93;Sonstige Osteochondropathien;11;13
3;M94;Sonstige Knorpelkrankheiten;6;9
3;M95;Sonstige erworbene Deformitäten des Muskel-Skelett-Systems und des Bindegewebes;8;13
3;M96;Krankheiten des Muskel-Skelett-Systems nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;63;500
3;M99;Biomechanische Funktionsstörungen, anderenorts nicht klassifiziert;16;37
3;N00;Akutes nephritisches Syndrom;5;6
3;N01;Rapid-progressives nephritisches Syndrom;6;8
3;N02;Rezidivierende und persistierende Hämaturie;6;16
3;N03;Chronisches nephritisches Syndrom;4;10
3;N04;Nephrotisches Syndrom;24;80
3;N05;Nicht näher bezeichnetes nephritisches Syndrom;10;19
3;N06;Isolierte Proteinurie mit Angabe morphologischer Veränderungen;0;0
3;N07;Hereditäre Nephropathie, anderenorts nicht klassifiziert;0;0
3;N08;Glomeruläre Krankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N10;Akute tubulointerstitielle Nephritis;16;30
3;N11;Chronische tubulointerstitielle Nephritis;6;8
3;N12;Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet;13;31
3;N13;Obstruktive Uropathie und Refluxuropathie;46;924
3;N14;Arzneimittel- und schwermetallinduzierte tubulointerstitielle und tubuläre Krankheitszustände;0;0
3;N15;Sonstige tubulointerstitielle Nierenkrankheiten;8;9
3;N16;Tubulointerstitielle Nierenkrankheiten bei anderenorts klassifizierten Krankheiten;0;0
3;N17;Akutes Nierenversagen;33;54
3;N18;Chronische Nierenkrankheit;115;6214
3;N19;Nicht näher bezeichnete Niereninsuffizienz;14;22
3;N20;Nieren- und Ureterstein;13;317
3;N21;Stein in den unteren Harnwegen;3;5
3;N22;Harnstein bei anderenorts klassifizierten Krankheiten;0;0
3;N23;Nicht näher bezeichnete Nierenkolik;-999;-999
3;N25;Krankheiten infolge Schädigung der tubulären Nierenfunktion;6;19
3;N26;Schrumpfniere, nicht näher bezeichnet;4;5
3;N27;Kleine Niere unbekannter Ursache;5;12
3;N28;Sonstige Krankheiten der Niere und des Ureters, anderenorts nicht klassifiziert;25;278
3;N29;Sonstige Krankheiten der Niere und des Ureters bei anderenorts klassifizierten Krankheiten;0;0
3;N30;Zystitis;21;273
3;N31;Neuromuskuläre Dysfunktion der Harnblase, anderenorts nicht klassifiziert;28;2271
3;N32;Sonstige Krankheiten der Harnblase;15;101
3;N33;Krankheiten der Harnblase bei anderenorts klassifizierten Krankheiten;0;0
3;N34;Urethritis und urethrales Syndrom;0;0
3;N35;Harnröhrenstriktur;10;19
3;N36;Sonstige Krankheiten der Harnröhre;6;10
3;N37;Krankheiten der Harnröhre bei anderenorts klassifizierten Krankheiten;0;0
3;N39;Sonstige Krankheiten des Harnsystems;64;1311
3;N40;Prostatahyperplasie;8;61
3;N41;Entzündliche Krankheiten der Prostata;3;9
3;N42;Sonstige Krankheiten der Prostata;2;2
3;N43;Hydrozele und Spermatozele;6;7
3;N44;Hodentorsion und Hydatidentorsion;0;0
3;N45;Orchitis und Epididymitis;4;5
3;N46;Sterilität beim Mann;-999;-999
3;N47;Vorhauthypertrophie, Phimose und Paraphimose;13;31
3;N48;Sonstige Krankheiten des Penis;26;135
3;N49;Entzündliche Krankheiten der männlichen Genitalorgane, anderenorts nicht klassifiziert;2;2
3;N50;Sonstige Krankheiten der männlichen Genitalorgane;8;11
3;N51;Krankheiten der männlichen Genitalorgane bei anderenorts klassifizierten Krankheiten;0;0
