Type;drg;name;AnzahlA;mwVwd;vwdStd;AnzKLA;AntKLA;AnzLLA;AntLLA
1;X01B;Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, mit komplizierender Diagnose, komplexer Prozedur oder äußerst schw. CC;11604;12.1508;10.719;2187;0.1885;1184;0.102
1;X01C;Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, ohne kompliz. Diagnose, ohne komplexe Prozedur, ohne äußerst schw. CC;1529;5.0595;5.3599;277;0.1812;101;0.0661
1;X04Z;Andere Eingriffe bei Verletzungen der unteren Extremität;2420;5.2041;5.423;361;0.1492;202;0.0835
1;X05A;Andere Eingriffe bei Verletzungen der Hand, mit komplexem Eingriff;1579;3.6073;2.779;356;0.2255;86;0.0545
1;X05B;Andere Eingriffe bei Verletzungen der Hand, ohne komplexen Eingriff;1768;2.4864;1.8767;648;0.3665;31;0.0175
1;X06A;Andere Eingriffe bei anderen Verletzungen mit äußerst schweren CC;2305;15.4048;12.0355;320;0.1388;258;0.1119
1;X06B;Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere CC, Alter > 65 Jahre oder mit schweren CC oder mit komplexem Eingriff;13780;6.0708;5.6098;1811;0.1314;951;0.069
1;X06C;Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere oder schwere CC, Alter < 66 Jahre, ohne komplexen Eingriff;12982;3.8191;3.3133;2770;0.2134;630;0.0485
1;X07A;Replantation bei traumatischer Amputation, mit Replantation mehr als einer Zehe oder mehr als eines Fingers;96;18.2396;12.9824;13;0.1354;7;0.0729
1;X07B;Replantation bei traumatischer Amputation, mit Replantation eines Fingers oder einer Zehe;491;9.5397;6.5043;57;0.1161;27;0.055
1;X33Z;Mehrzeitige komplexe OR-Prozeduren bei Verletzungen, Vergiftungen und toxischen Wirkungen von Drogen und Medikamenten;301;31.0399;20.9879;10;0.0332;55;0.1827
1;X60Z;Verletzungen und allergische Reaktionen;51196;2.2659;2.6082;27064;0.5286;2392;0.0467
1;X62Z;Vergiftungen / Toxische Wirkungen von Drogen, Medikamenten und anderen Substanzen oder Folgen einer medizinischen Behandlung oder bestimmte Erfrierungen und andere Traumata;93790;2.7617;3.4941;49215;0.5247;4845;0.0517
1;X64Z;Andere Krankheit verursacht durch Verletzung, Vergiftung oder toxische Wirkung;21975;1.6078;2.3067;17142;0.7801;876;0.0399
1;Y01Z;Operative Eingriffe bei schweren Verbrennungen oder Beatmung > 95 Stunden bei Verbrennungen oder intensivmedizinische Komplexbehandlung > 1176 / 1104 / 1104 Aufwandspunkte bei Verbrennungen;375;43.7707;41.216;0;0.00;0;0.00
1;Y02A;Andere Verbrennungen mit Hauttransplantation bei Sepsis oder mit komplizierender Konstellation, hochkomplexem Eingriff, vierzeitigen bestimmten OR-Prozeduren oder intensivmedizinischer Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte;225;36.2844;20.9476;10;0.0444;42;0.1867
1;Y02B;Andere Verbrennungen mit Hauttranspl. außer b. Sepsis, ohne kompliz. Konst., oh. hochkompl. Eingr., oh. vierzeitige best. OR-Proz., oh. intens. Komplexb. > 588 / 552 / 552 P., m. äuß. schw. CC, kompliz. Diagn., kompl. Proz., Dialyse od. Beatm. > 24 Std.;661;19.7595;12.9211;21;0.0318;64;0.0968
1;Y02C;Andere Verbrennungen mit Hauttransplantation ohne äußerst schwere CC, oh. komplizierende Diagnose, oh. komplexe Prozedur, oh. Dialyse, oh. Beatmung > 24 Stunden, ohne komplizier. Konstellation, ohne intensivmed. Komplexbehandlung > 588 / 552 / 552 Punkte;1721;10.713;7.5384;180;0.1046;128;0.0744
1;Y03A;Andere Verbrennungen mit anderen Eingriffen, Alter < 16 Jahre;2480;5.5544;4.4442;262;0.1056;133;0.0536
1;Y03B;Andere Verbrennungen mit anderen Eingriffen, Alter > 15 Jahre;1687;8.9994;8.6713;274;0.1624;158;0.0937
1;Y61Z;Schwere Verbrennungen;28;19.0357;26.6895;0;0.00;0;0.00
1;Y62A;Andere Verbrennungen, Alter < 6 Jahre;1683;4.3892;5.3126;0;0.00;143;0.085
1;Y62B;Andere Verbrennungen, Alter > 5 Jahre;3159;5.4179;4.3765;0;0.00;240;0.076
1;Y63Z;Verbrennungen, ein Belegungstag;2693;1.00;0.00;0;0.00;0;0.00
1;Z01A;OR-Prozeduren bei anderen Zuständen, die zur Inanspruchnahme des Gesundheitswesens führen, mit komplexem Eingriff oder komplizierender Konstellation;853;6.3892;6.9602;203;0.238;28;0.0328
1;Z01B;OR-Prozeduren bei anderen Zuständen, die zur Inanspruchnahme des Gesundheitswesens führen, ohne komplexen Eingriff, ohne komplizierende Konstellation, ohne transurethrale Inzision, Exzision, Destruktion und Resektion von Harnblasengewebe;4557;4.0261;4.9774;1383;0.3035;465;0.102
1;Z02Z;Leberspende (Lebendspende);32;12.3125;7.0502;0;0.00;0;0.00
1;Z03Z;Nierenspende (Lebendspende);622;8.3537;2.6595;0;0.00;26;0.0418
1;Z04Z;Lungenspende (Lebendspende);2;22.50;3.5355;0;0.00;0;0.00
1;Z41Z;Knochenmarkentnahme bei Eigenspender;16;3.625;4.2091;0;0.00;0;0.00
1;Z42Z;Stammzellentnahme bei Fremdspender;398;2.1734;2.124;0;0.00;0;0.00
1;Z43Z;Knochenmarkentnahme bei Fremdspender;157;2.1019;1.2257;0;0.00;0;0.00
1;Z44Z;Multimodale Schmerztherapie bei Faktoren, die den Gesundheitszustand beeinflussen, und anderer Inanspruchnahme des Gesundheitswesens;2786;11.6411;3.0272;0;0.00;138;0.0495
1;Z64A;Andere Faktoren, die den Gesundheitszustand beeinflussen und Nachbehandlung nach abgeschlossener Behandlung mit komplexer Radiojoddiagnostik;4027;2.5185;1.1155;28;0.007;54;0.0134
1;Z64B;Andere Faktoren, die den Gesundheitszustand beeinflussen und Nachbehandlung nach abgeschlossener Behandlung mit bestimmter Radiojoddiagnostik;869;2.4292;1.1703;8;0.0092;9;0.0104
1;Z64C;Andere Faktoren, die den Gesundheitszustand beeinflussen und Nachbehandlung nach abgeschlossener Behandlung ohne Radiojoddiagnostik, mit bestimmtem Kontaktanlass;2891;2.2636;3.8292;1672;0.5783;165;0.0571
1;Z64D;Andere Faktoren, die den Gesundheitszustand beeinflussen und Nachbehandlung nach abgeschlossener Behandlung ohne Radiojoddiagnostik, ohne bestimmten Kontaktanlass;45697;1.9938;3.3797;23128;0.5061;1004;0.022
1;Z65Z;Beschwerden, Symptome, andere Anomalien und Nachbehandlung;37166;4.128;4.3965;11606;0.3123;3140;0.0845
1;Z66Z;Vorbereitung zur Lebendspende;658;1.9939;1.0656;249;0.3784;13;0.0198
2;901A;Ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose mit bestimmter komplizierender Konstellation oder Strahlentherapie oder endovaskulärer Implantation von Stent-Prothesen an der Aorta;0;0.00;0;0;0.00;0;0.00
2;901B;Ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose ohne Strahlentherapie, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, mit hochkomplexer OR-Prozedur oder komplizierender Konstellation;9;9.00;8.6747;4;0.4444;0;0.00
2;901C;Ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose ohne kompl. Konstellation, ohne Strahlentherapie, ohne hochkomplexe OR-Prozedur, mit kompl. OR-Prozedur od. mit anderen Eingriffen an Kopf und Wirbelsäule od. Alter < 1 J. od. bei Para- / Tetraplegie;4;14.50;20.4042;2;0.50;1;0.25
2;901D;Ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose ohne komplizierende Konstellation, ohne Strahlentherapie, ohne komplexe OR-Prozedur, ohne andere Eingriffe an Kopf und Wirbelsäule, Alter > 0 Jahre, außer bei Para- / Tetraplegie;248;6.6169;7.7252;127;0.5121;7;0.0282
2;902Z;Nicht ausgedehnte OR-Prozedur ohne Bezug zur Hauptdiagnose;136;5.2279;7.0721;58;0.4265;4;0.0294
2;960Z;Nicht gruppierbar;3;1.00;0.00;0;0.00;0;0.00
2;961Z;Unzulässige Hauptdiagnose;7;1.00;0.00;0;0.00;0;0.00
2;962Z;Unzulässige Kodierung einer Sectio caesarea;3;3.3333;0.5774;0;0.00;0;0.00
2;963Z;Neonatale Diagnose unvereinbar mit Alter oder Gewicht;0;0.00;0;0;0.00;0;0.00
2;A01A;Lebertransplantation mit Beatmung > 179 Stunden oder kombinierter Dünndarmtransplantation;0;0.00;0;0;0.00;0;0.00
2;A01B;Lebertransplantation ohne kombinierte Dünndarmtransplantation mit Beatmung > 59 und < 180 Stunden oder mit Transplantatabstoßung oder mit kombinierter Nierentransplantation oder Alter < 6 Jahre;0;0.00;0;0;0.00;0;0.00
2;A01C;Lebertransplantation ohne kombinierte Dünndarmtransplantation, ohne Beatmung > 59 Stunden, ohne Transplantatabstoßung, ohne kombinierte Nierentransplantation, Alter > 5 Jahre;0;0.00;0;0;0.00;0;0.00
2;A02Z;Transplantation von Niere und Pankreas;0;0.00;0;0;0.00;0;0.00
2;A03A;Lungentransplantation mit Beatmung > 179 Stunden;0;0.00;0;0;0.00;0;0.00
2;A03B;Lungentransplantation ohne Beatmung > 179 Stunden;0;0.00;0;0;0.00;0;0.00
2;A04A;Knochenmarktransplantation / Stammzelltransfusion, allogen, mit zweiter Knochenmarktransplantation / Stammzelltransfusion im selben Aufenthalt;0;0.00;0;0;0.00;0;0.00
2;A04B;Knochenmarktransplantation / Stammzelltransfusion, allogen, außer bei Plasmozytom oder mit Graft-versus-host-Krankheit Grad III und IV, mit In-vitro-Aufbereitung oder Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;A04C;Knochenmarktransplantation / Stammzelltransfusion, allogen, HLA-verschieden oder bei Plasmozytom, mit Graft-versus-host-Krankheit Grad III und IV, ohne In-vitro-Aufbereitung, Alter > 15 Jahre;0;0.00;0;0;0.00;0;0.00
2;A04D;Knochenmarktransplantation / Stammzelltransfusion, allogen, außer bei Plasmozytom, ohne In-vitro-Aufbereitung, Alter > 15 Jahre, ohne Graft-versus-host-Krankheit Grad III und IV, HLA-identisch;0;0.00;0;0;0.00;0;0.00
2;A04E;Knochenmarktransplantation / Stammzelltransfusion, allogen, bei Plasmozytom, ohne Graft-versus-host-Krankheit Grad III und IV, Alter > 15 Jahre;0;0.00;0;0;0.00;0;0.00
2;A05A;Herztransplantation mit Beatmung > 179 Stunden oder Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;A05B;Herztransplantation ohne Beatmung > 179 Stunden, Alter > 15 Jahre;0;0.00;0;0;0.00;0;0.00
2;A06A;Beatmung > 1799 Stunden mit intensivmedizinischer Komplexbehandlung > 2940 / 5520 / - Aufwandspunkte oder mit hochkomplexem Eingriff oder mit komplexer OR-Prozedur oder Polytrauma und mit intensivmed. Komplexbehandlung > - / 3680 / 3680 Aufwandspunkte;0;0.00;0;0;0.00;0;0.00
2;A06B;Beatmung > 1799 Stunden mit komplexer OR-Prozedur oder Polytrauma, ohne hochkomplexen Eingriff, ohne intensivmedizinische Komplexbehandlung > 2940 / 3680 / 3680 Aufwandspunkte oder ohne komplexe OR-Prozedur, ohne Polytrauma;0;0.00;0;0;0.00;0;0.00
2;A07A;Beatmung > 999 Stunden oder > 499 Stunden mit intensivmedizinischer Komplexbehandlung > 4900 / 4600 / 4600 Aufwandspunkte, mit komplexer OR-Prozedur oder Polytrauma und int. Komplexbeh. > 3920 / 3680 / 3680 P. oder mit hochkompl. oder dreizeitigem Eingr.;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A07B;Beatmung > 999 Stunden oder > 499 Stunden mit intensivmedizinischer Komplexbehandlung > 4900 / 4600 / 4600 Aufwandspunkte, mit kompl. OR-Proz. und kompliz. Konst. od. mit Polytrauma oder Alter < 16 J. oder intensivmed. Komplexbeh. > - / 3220 / - Punkte;0;0.00;0;0;0.00;0;0.00
2;A07C;Beatmung > 999 Stunden oder > 499 Stunden mit intensivmedizinischer Komplexbehandlung > 4900 / 4600 / 4600 Punkte, mit komplexer OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, mit intensivmedizinischer Komplexbehandlung > 2352 / 1932 / 2208 Punkte;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A07D;Beatmung > 999 Stunden ohne komplexe OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, ohne intensivmedizinische Komplexbehandlung > 2352 / 1932 / 2208 Aufwandspunkte, mit komplexer Diagnose;0;0.00;0;0;0.00;0;0.00
2;A07E;Beatmung > 999 Stunden ohne komplexe OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, ohne intensivmedizinische Komplexbehandlung > 2352 / 1932 / 2208 Aufwandspunkte, ohne komplexe Diagnose;0;0.00;0;0;0.00;0;0.00
2;A09A;Beatmung > 499 Stunden oder > 249 Stunden mit int. Komplexbeh. > 2352/1932/2208 P., mit hochkomplexem Eingriff oder kompl. OR-Proz. und Alter < 16 Jahre, mit int. Komplexbeh. > 1764/1932/- P. oder mit sehr kompl. Eingr. und int. Komplexbeh. > -/2208/- P.;0;0.00;0;0;0.00;0;0.00
2;A09B;Beatmung > 499 Stunden oder > 249 Stunden mit int. Komplexbeh. > 2352/1932/2208 P., mit angeb. Fehlbild. od. Tumorerkr., Alter < 3 J. oder mit hochkompl. Eingr. oder mit kompl. OR-Proz. oder int. Komplexbeh. > 1764/1932/- P. und Alter < 16 Jahre;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A09C;Beatmung > 499 Stunden oder > 249 Stunden mit int. Komplexbeh. > 2352/1932/2208 P., mit komplexer OR-Prozedur oder Polytrauma oder int. Komplexbeh. > 1754/1656/2208 P. oder mit komplizierender Konstellation oder Alter < 16 Jahre;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A09D;Beatmung > 499 Stunden, ohne komplexe OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, ohne komplizierende Konstellation, mit intensivmedizinischer Komplexbehandlung > 1470/1380/1380 und < 1765/1657/2209 Aufwandspunkte;2;37.50;12.0208;0;0.00;0;0.00
2;A09E;Beatmung > 499 Stunden, ohne komplexe OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne intensivmedizinische Komplexbehandlung > 1470/1380/1380 Aufwandspunkte, mit komplexer Diagnose oder Prozedur;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A09F;Beatmung > 499 Stunden, ohne komplexe OR-Prozedur, ohne Polytrauma, Alter > 15 Jahre, ohne komplizierende Konstellation, ohne intensivmedizinische Komplexbehandlung > 1470/1380/1380 Aufwandspunkte, ohne komplexe Diagnose oder Prozedur;2;53.50;38.8909;0;0.00;1;0.50
2;A11A;Beatmung > 249 Stunden oder > 95 Stunden mit intensivmedizinischer Komplexbehandlung > 1764 / 1656 / 1656 Aufwandspunkte, mit hochkompl. Eingriff oder Alter < 2 J. bei angeb. Fehlbildung od. mit kompliz. Konstellation und best. OR-Prozedur, Alter < 16 J.;0;0.00;0;0;0.00;0;0.00
2;A11B;Beatmung > 249 Stunden oder > 95 Stunden mit intensivmed. Komplexbeh. > 1764 / 1656 / 1656 Punkte., mit kompl. OR-Proz. und Alter < 16 J. oder kompliz. Konst., od. bei Tumor od. angeb. Fehlbild., Alt. < 3 J. od. intensivmed. Komplexbeh. > - / 1104 / - P.;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A11C;Beatmung > 249 Stunden, ohne komplexe OR-Prozedur, ohne intensivmedizinische Komplexbehandlung > 1764 / 1656 / 1656 Aufwandspunkte, mit komplizierender Konstellation und bestimmter OR-Prozedur, Alter > 15 Jahre;0;0.00;0;0;0.00;0;0.00
2;A11D;Beatmung > 249 Stunden, mit komplexer OR-Prozedur, ohne hochkomplexen Eingriff, ohne int. Komplexbeh. > 1764 / 1656 / 1656 P., ohne kompliz. Konstellation, Alter > 15 Jahre oder mit intensivmedizinischer Komplexbehandlung > 588 / 828 / - Aufwandspunkte;7;26.4286;7.9343;0;0.00;0;0.00
2;A11E;Beatmung > 249 Stunden oder > 95 Stunden mit intensivmedizinischer Komplexbehandlung > 1764 / 1656 / 1656 Aufwandspunkte, mit bestimmter OR-Prozedur oder kompliz. Konstellation oder intensivmed. Komplexbehandlung > - / - / 1104 P. oder Alter < 6 Jahre;4;32.25;10.50;0;0.00;1;0.25
2;A11F;Beatmung > 249 Stunden, ohne komplexe oder bestimmte OR-Prozedur, ohne intensivmedizinische Komplexbehandlung > 588 / 828 / 1104 Aufwandspunkte, ohne kompliz. Konstellation, Alter > 5 Jahre, mit komplexer Diagnose oder Prozedur oder Alter < 16 Jahre;3;15.00;1.7321;0;0.00;0;0.00
2;A11G;Beatmung > 249 Stunden, ohne komplexe oder bestimmte OR-Prozedur, ohne intensivmedizinische Komplexbehandlung > 588 / 828 / 1104 Aufwandspunkte, ohne kompliz. Konstellation, Alter > 15 Jahre, ohne komplexe Diagnose od. Prozedur, mit äußerst schweren CC;3;17.3333;7.5719;0;0.00;0;0.00
2;A11H;Beatmung > 249 Stunden, ohne komplexe oder bestimmte OR-Prozedur, ohne intensivmedizinische Komplexbehandlung > 588 / 828 / 1104 Aufwandspunkte, ohne kompliz. Konstellation, Alter > 15 Jahre, ohne komplexe Diagnose oder Prozedur, ohne äußerst schwere CC;3;27.00;7.8102;0;0.00;1;0.3333
2;A13A;Beatmung > 95 Std. mit hochkompl. Eingr. od. mit kompl. OR-Proz. u. int. Komplexbeh. > 1176 / 1380 / 1656 P. od. mit kompl. OR-Proz. u. int. Komplexbeh. > - / 1104 / 1104 P. od. b. Lymphom und Leukämie, m. kompliz. Konst. u. best. OR-Proz., Alter < 16 J.;0;0.00;0;0;0.00;0;0.00
2;A13B;Beatmung > 95 Stunden mit sehr komplexem Eingriff oder mit komplexer OR-Prozedur und komplizierender Konstellation oder mit best. OR-Proz. und kompliz. Konst., Alter < 16 Jahre od. mit intensivmed. Komplexbeh. > - / 1104 / 1104 Punkte und kompliz. Konst.;7;19.5714;8.6575;0;0.00;0;0.00
2;A13C;Beatmung > 95 Stunden ohne komplexe OR-Prozedur, mit bestimmter OR-Proz. und kompliz. Konstellation, Alter > 15 J. oder mit intensivmed. Komplexbeh. > - / 1104 / 1104 Punkte od. Alter < 16 J., außer bei Lymphom und Leukämie, ohne kompliz. Konstellation;0;0.00;0;0;0.00;0;0.00
2;A13D;Beatmung > 95 Stunden mit komplexer OR-Prozedur, ohne hochkompl. od. sehr kompl. Eingriff, ohne intensivmed. Komplexbeh. > 1176 / 1104 / 1104 Punkte, ohne kompliz. Konst., ohne Eingr. bei angeb. Fehlbild. od. mit intensivmed. Komplexbeh. > - / 828 / - P.;9;31.3333;42.2197;0;0.00;1;0.1111
2;A13E;Beatmung > 95 Stunden, ohne komplexe OR-Prozedur, mit bestimmter OR-Prozedur oder komplizierender Konstellation oder mit intensivmedizinischer Komplexbehandlung > 588 / 552 / 552 Aufwandspunkte und < 1177 / 829 / 1105 Aufwandspunkte od. Alter < 16 Jahre;17;18.8235;11.9804;2;0.1176;2;0.1176
2;A13F;Beatmung > 95 Stunden, ohne bestimmte OR-Prozedur, ohne komplizierende Konstellation, ohne intensivmed. Komplexbeh. > 588 / 552 / 552 Aufwandspunkte, Alter > 15 Jahre, mit komplexer Diagnose oder Prozedur od. intensivmed. Komplexbeh. > - / 368 / - Punkte;13;10.5385;5.562;0;0.00;0;0.00
2;A13G;Beatmung > 95 Stunden, mit bestimmter OR-Prozedur oder kompliz. Konstellation, mit äußerst schweren CC, verstorben oder verlegt < 9 Tage oder ohne best. OR-Proz., ohne kompliz. Konst., Alter > 15 J., ohne kompliz. Diagnose od. Prozedur, mit äuß. schw. CC;12;18.50;14.4757;0;0.00;3;0.25
2;A13H;Beatmung > 95 Stunden mit bestimmter OR-Prozedur oder kompliz. Konstellation, ohne äußerst schwere CC, verstorben oder verlegt < 9 Tage oder ohne best. OR-Proz., ohne kompliz. Konst., Alter > 15 J., ohne kompliz. Diagnose oder Proz., ohne äuß. schw. CC;17;13.6471;5.086;0;0.00;1;0.0588
2;A15A;Knochenmarktransplantation / Stammzelltransfusion, autogen, mit zweiter Knochenmarktransplantation / Stammzelltransfusion im selben Aufenthalt;0;0.00;0;0;0.00;0;0.00
2;A15B;Knochenmarktransplantation / Stammzelltransfusion, autogen, außer bei Plasmozytom, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;A15C;Knochenmarktransplantation / Stammzelltransfusion, autogen, außer bei Plasmozytom, Alter > 15 Jahre;9;22.2222;3.3082;0;0.00;0;0.00
2;A15D;Knochenmarktransplantation / Stammzelltransfusion, autogen, bei Plasmozytom;16;18.6875;1.25;0;0.00;0;0.00
2;A16A;Transplantation von Darm oder Pankreas;0;0.00;0;0;0.00;0;0.00
2;A16B;Injektion von Pankreasgewebe;0;0.00;0;0;0.00;0;0.00
2;A17A;Nierentransplantation mit postoperativem Versagen des Nierentransplantates oder Alter < 16 Jahre oder AB0-inkompatible Transplantation;0;0.00;0;0;0.00;0;0.00
2;A17B;Nierentransplantation ohne postoperatives Versagen des Nierentransplantates, Alter > 15 Jahre oder ohne AB0-inkompatible Transplantation;0;0.00;0;0;0.00;0;0.00
2;A18Z;Beatmung > 999 Stunden und Transplantation von Leber, Lunge, Herz und Knochenmark oder Stammzelltransfusion;0;0.00;0;0;0.00;0;0.00
2;A22Z;Korrektureingriff bei Doppelfehlbildung;0;0.00;0;0;0.00;0;0.00
2;A36A;Intensivmedizinische Komplexbehandlung > 1176 / 1656 / 1656 Aufwandspunkte bei bestimmten Krankheiten und Störungen oder intensivmedizinische Komplexbehandlung > 588 / 552 / 552 P. bei Versagen und Abstoßung eines Transplantates hämatopoetischer Zellen;0;0.00;0;0;0.00;0;0.00
2;A36B;Intensivmedizinische Komplexbehandlung > 588 / 552 / 552 und < 1177 / 1657 / 1657 Aufwandspunkte bei bestimmten Krankheiten und Störungen oder komplizierende Konstellation bei Versagen und Abstoßung eines Transplantates hämatopoetischer Zellen;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A42A;Stammzellentnahme bei Eigenspender mit Chemotherapie;0;0.00;0;0;0.00;0;0.00
2;A42B;Stammzellentnahme bei Eigenspender ohne Chemotherapie, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;A42C;Stammzellentnahme bei Eigenspender ohne Chemotherapie, Alter > 15 Jahre;20;2.10;1.2096;9;0.45;0;0.00
2;A43Z;Frührehabilitation bei Wachkoma und Locked-in-Syndrom;0;0.00;0;0;0.00;0;0.00
2;A60A;Versagen und Abstoßung eines Organtransplantates, mehr als ein Belegungstag, mit Entfernung eines Organtransplantates oder komplexer OR-Prozedur oder äußerst schweren CC;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A60B;Versagen und Abstoßung eines Organtransplantates, mehr als ein Belegungstag, ohne Entfernung eines Organtransplantates, ohne komplexe OR-Prozedur, ohne äußerst schwere CC, Alter < 16 Jahre;0;0.00;0;0;0.00;0;0.00
2;A60C;Versagen und Abstoßung eines Organtransplantates, mehr als ein Belegungstag, ohne Entfernung eines Organtransplantates, ohne komplexe OR-Prozedur, ohne äußerst schwere CC, Alter > 15 Jahre;9;4.8889;2.0276;1;0.1111;0;0.00
2;A60D;Versagen und Abstoßung eines Organtransplantates, ein Belegungstag;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;A61A;Versagen und Abstoßung eines Transplantates hämatopoetischer Zellen, mit äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;A61B;Versagen und Abstoßung eines Transplantates hämatopoetischer Zellen, ohne äußerst schwere CC;0;0.00;0;0;0.00;0;0.00
2;A62Z;Evaluierungsaufenthalt vor Herztransplantation;0;0.00;0;0;0.00;0;0.00
2;A63Z;Evaluierungsaufenthalt vor Lungen- oder Herz-Lungen-Transplantation;0;0.00;0;0;0.00;0;0.00
2;A64Z;Evaluierungsaufenthalt vor Leber-, Dünndarm oder Nieren-Pankreas-Transplantation;0;0.00;0;0;0.00;0;0.00
2;A66Z;Evaluierungsaufenthalt vor anderer Organtransplantation;0;0.00;0;0;0.00;0;0.00
2;A69Z;Evaluierungsaufenthalt vor Organtransplantation ohne Aufnahme auf eine Warteliste;0;0.00;0;0;0.00;0;0.00
2;A90A;Teilstationäre geriatrische Komplexbehandlung, umfassende Behandlung;0;0.00;0;0;0.00;0;0.00
2;A90B;Teilstationäre geriatrische Komplexbehandlung, Basisbehandlung;0;0.00;0;0;0.00;0;0.00
2;B01Z;Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen des Nervensystems;6;16.3333;8.4538;1;0.1667;0;0.00
2;B02A;Komplexe Kraniotomie oder Wirbelsäulen-Operation mit Strahlentherapie, mehr als 8 Bestrahlungen, bei bestimmter Neubildung des Nervensystems oder Alter < 6 Jahre und äuß. schw. CC, bei best. Neubildung d. Nervensyst. oder mit best. Eingr. am Schädel;0;0.00;0;0;0.00;0;0.00
2;B02B;Komplexe Kraniotomie oder Wirbelsäulen-Operation mit Strahlentherapie, mehr als 8 Bestrahlungen oder Alter > 5 Jahre und Alter < 18 Jahre mit gr. intrakran. Eingriff und äuß. schw. CC, bei best. Neubildung d. Nervensyst. oder mit best. Eingr. am Schädel;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B02C;Komplexe Kraniotomie oder Wirbelsäulen-Operation, Alter < 6 Jahre oder Alter < 18 Jahre mit großem intrakraniellen Eingriff und äußerst schweren CC oder mit komplizierender Konstellation oder mit verschiedenartiger komplexer Prozedur;8;19.125;8.9513;0;0.00;2;0.25
2;B02D;Komplexe Kraniotomie oder Wirbelsäulen-Operation ohne Strahlentherapie, Alter > 5 Jahre oder ohne äußerst schwere CC, ohne bestimmten Eingriff am Schädel, ohne komplizierende Konstellation, ohne verschiedenartige komplexe Prozedur;3;23.00;7.9373;0;0.00;1;0.3333
2;B03Z;Operative Eingriffe bei nicht akuter Para- / Tetraplegie oder Eingriffe an Wirbelsäule und Rückenmark bei bösart. Neubild. od. mit schw. CC od. mit intraop. Monitoring od. Eingriffe b. zerebraler Lähmung, Muskeldystrophie, Neuropathie mit äuß. schw. CC;20;11.95;8.8762;1;0.05;2;0.10
2;B04A;Interventionelle oder beidseitige Eingriffe an den extrakraniellen Gefäßen mit äußerst schweren CC;0;0.00;0;0;0.00;0;0.00
2;B04B;Beidseitige Eingriffe an den extrakraniellen Gefäßen ohne äußerst schwere CC oder mehrzeitige Eingriffe an den extrakraniellen Gefäßen oder äußerst schwere CC;-999;-999.00;-999.00;-999;-999.00;-999;-999.00
2;B04C;Interventionelle Eingriffe an den extrakraniellen Gefäßen, ohne mehrzeitige Eingriffe, ohne beidseitige Eingriffe, ohne äußerst schwere CC;119;2.5126;1.2747;8;0.0672;0;0.00
2;B04D;Eingriffe an den extrakraniellen Gefäßen ohne äußerst schwere CC;180;6.1222;1.6835;0;0.00;4;0.0222
2;B05Z;Dekompression bei Karpaltunnelsyndrom;641;1.3713;1.1192;504;0.7863;5;0.0078
2;B07Z;Eingriffe an peripheren Nerven, Hirnnerven und anderen Teilen des Nervensystems mit äußerst schweren CC oder komplizierender Diagnose;10;11.00;10.604;3;0.30;1;0.10
2;B09Z;Andere Eingriffe am Schädel;136;3.6544;2.2489;21;0.1544;2;0.0147
2;B11Z;Frührehabilitation mit bestimmter OR-Prozedur;0;0.00;0;0;0.00;0;0.00
