Type;Type2;Bereich;Bereichsname;Anzahl;VwdMw;stdVwd;unter 1 Jahr;1 bis unter 5 Jahre;5 bis unter 10 Jahre;10 bis unter 15 Jahre;15 bis unter 20 Jahre;20 bis unter 25 Jahre;25 bis unter 30 Jahre;30 bis unter 35 Jahre;35 bis unter 40 Jahre;40 bis unter 45 Jahre;45 bis unter 50 Jahre;50 bis unter 55 Jahre;55 bis unter 60 Jahre;60 bis unter 65 Jahre;65 bis unter 70 Jahre;70 bis unter 75 Jahre;75 bis unter 80 Jahre;80 bis unter 85 Jahre;85 bis unter 90 Jahre;90 Jahre und älter;Ant00J;Ant0105J;Ant0510J;Ant1015J;Ant1520J;Ant2025J;Ant2530J;Ant3035J;Ant3540J;Ant4045J;Ant4550J;Ant5055J;Ant5560J;Ant6065J;Ant6570J;Ant7075J;Ant7580J;Ant8085J;Ant8590J;Ant90ffJ
3;3;B15;Akute Virushepatitis A;3;6.6667;4.0415;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333;0;0;0.6667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B16;Akute Virushepatitis B;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B17;Sonstige akute Virushepatitis;7;2.8571;2.9681;0;0;0;0;0;1;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.1429;0;0;0.2857;0.1429;0.1429;0.1429;0.1429;0;0;0;0;0;0;0
3;3;B18;Chronische Virushepatitis;28;1.5357;1.4525;0;0;0;0;0;1;1;3;2;1;4;3;8;2;2;1;0;0;0;0;0;0;0;0;0;0.0357;0.0357;0.1071;0.0714;0.0357;0.1429;0.1071;0.2857;0.0714;0.0714;0.0357;0;0;0;0
3;3;B19;Nicht näher bezeichnete Virushepatitis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B20;Infektiöse und parasitäre Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B21;Bösartige Neubildungen infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B22;Sonstige näher bezeichnete Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B23;Sonstige Krankheitszustände infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B24;Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B25;Zytomegalie;3;13.6667;3.5119;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333;0.3333;0;0;0;0.3333;0;0;0;0;0;0;0;0
3;3;B26;Mumps;3;3.6667;1.1547;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6667;0;0.3333;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B27;Infektiöse Mononukleose;229;4.0611;2.0702;0;5;4;16;111;58;14;11;4;3;1;0;0;2;0;0;0;0;0;0;0;0.0218;0.0175;0.0699;0.4847;0.2533;0.0611;0.048;0.0175;0.0131;044;0;0;087;0;0;0;0;0;0
3;3;B30;Viruskonjunktivitis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B33;Sonstige Viruskrankheiten, anderenorts nicht klassifiziert;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B34;Viruskrankheit nicht näher bezeichneter Lokalisation;36;3.4444;2.4663;1;8;6;2;1;3;2;0;0;0;3;3;0;2;2;0;2;1;0;0;0.0278;0.2222;0.1667;0.0556;0.0278;0.0833;0.0556;0;0;0;0.0833;0.0833;0;0.0556;0.0556;0;0.0556;0.0278;0;0
3;3;B35;Dermatophytose [Tinea];4;7.00;2.1602;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0.25;0;0.25;0;0;0.25;0;0;0;0
3;3;B36;Sonstige oberflächliche Mykosen;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B37;Kandidose;82;6.9146;5.7224;2;1;0;0;2;0;0;1;1;2;4;1;8;10;5;6;15;10;8;6;0.0244;0.0122;0;0;0.0244;0;0;0.0122;0.0122;0.0244;0.0488;0.0122;0.0976;0.122;0.061;0.0732;0.1829;0.122;0.0976;0.0732
3;3;B38;Kokzidioidomykose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B39;Histoplasmose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B40;Blastomykose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B41;Parakokzidioidomykose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B42;Sporotrichose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B43;Chromomykose und chromomykotischer Abszess;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B44;Aspergillose;17;4.7647;3.5094;0;0;0;0;0;0;1;0;1;0;1;3;0;3;2;1;2;1;2;0;0;0;0;0;0;0;0.0588;0;0.0588;0;0.0588;0.1765;0;0.1765;0.1176;0.0588;0.1176;0.0588;0.1176;0
3;3;B45;Kryptokokkose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B46;Zygomykose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B47;Myzetom;2;15.00;15.5563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0;0;0;0
3;3;B48;Sonstige Mykosen, anderenorts nicht klassifiziert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B49;Nicht näher bezeichnete Mykose;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B50;Malaria tropica durch Plasmodium falciparum;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B51;Malaria tertiana durch Plasmodium vivax;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B52;Malaria quartana durch Plasmodium malariae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B53;Sonstige parasitologisch bestätigte Malaria;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B54;Malaria, nicht näher bezeichnet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B55;Leishmaniose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B56;Afrikanische Trypanosomiasis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B57;Chagas-Krankheit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B58;Toxoplasmose;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B59;Pneumozystose;4;22.75;6.3966;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0.50;0;0.25;0;0
3;3;B60;Sonstige Protozoenkrankheiten, anderenorts nicht klassifiziert;3;5.6667;2.0817;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333;0;0;0.3333;0.3333;0;0;0;0;0;0;0
3;3;B64;Nicht näher bezeichnete Protozoenkrankheit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B65;Schistosomiasis [Bilharziose];2;8.50;2.1213;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.50;0;0.50;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B66;Befall durch sonstige Trematoden [Egel];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B67;Echinokokkose;3;3.3333;1.5275;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.3333;0;0;0;0;0;0.3333;0.3333;0;0;0;0;0
3;3;B68;Taeniasis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B69;Zystizerkose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B70;Diphyllobothriose und Sparganose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B71;Befall durch sonstige Zestoden;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B72;Drakunkulose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B73;Onchozerkose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B74;Filariose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B75;Trichinellose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B76;Hakenwurm-Krankheit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B77;Askaridose;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B78;Strongyloidiasis;-999;-999.00;-999.00;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99;-9.99
3;3;B79;Trichuriasis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B80;Enterobiasis;4;2.75;1.50;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.25;0.50;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0
3;3;B81;Sonstige intestinale Helminthosen, anderenorts nicht klassifiziert;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B82;Nicht näher bezeichneter intestinaler Parasitismus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B83;Sonstige Helminthosen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B85;Pedikulose [Läusebefall] und Phthiriasis [Filzläusebefall];0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B86;Skabies;13;5.1538;3.4119;3;1;0;1;5;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0.2308;0.0769;0;0.0769;0.3846;0.0769;0;0;0.0769;0;0;0;0;0;0;0;0.0769;0;0;0
3;3;B87;Myiasis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B88;Sonstiger Parasitenbefall der Haut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B89;Nicht näher bezeichnete parasitäre Krankheit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B90;Folgezustände der Tuberkulose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B91;Folgezustände der Poliomyelitis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B92;Folgezustände der Lepra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B94;Folgezustände sonstiger und nicht näher bezeichneter infektiöser und parasitärer Krankheiten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B95;Streptokokken und Staphylokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B96;Sonstige näher bezeichnete Bakterien als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B97;Viren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B98;Sonstige näher bezeichnete infektiöse Erreger als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;B99;Sonstige und nicht näher bezeichnete Infektionskrankheiten;331;6.3293;4.4664;5;4;3;1;8;11;5;6;7;5;16;16;14;22;20;36;53;43;34;22;0.0151;0.0121;091;03;0.0242;0.0332;0.0151;0.0181;0.0211;0.0151;0.0483;0.0483;0.0423;0.0665;0.0604;0.1088;0.1601;0.1299;0.1027;0.0665
3;3;C00;Bösartige Neubildung der Lippe;48;3.7917;3.4019;0;0;0;0;0;0;0;1;0;0;0;0;6;3;1;4;14;9;8;2;0;0;0;0;0;0;0;0.0208;0;0;0;0;0.125;0.0625;0.0208;0.0833;0.2917;0.1875;0.1667;0.0417
3;3;C01;Bösartige Neubildung des Zungengrundes;62;5.5968;8.4533;0;0;0;0;0;0;0;0;0;1;2;9;8;15;13;5;5;3;1;0;0;0;0;0;0;0;0;0;0;0.0161;0.0323;0.1452;0.129;0.2419;0.2097;0.0806;0.0806;0.0484;0.0161;0
3;3;C02;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile der Zunge;98;4.7449;5.9902;0;0;0;0;0;0;1;0;0;0;2;12;15;17;13;10;17;5;6;0;0;0;0;0;0;0;0.0102;0;0;0;0.0204;0.1224;0.1531;0.1735;0.1327;0.102;0.1735;0.051;0.0612;0
3;3;C03;Bösartige Neubildung des Zahnfleisches;22;7.50;7.8664;0;0;0;0;0;0;0;1;0;0;0;3;4;3;2;2;3;3;1;0;0;0;0;0;0;0;0;0.0455;0;0;0;0.1364;0.1818;0.1364;0.0909;0.0909;0.1364;0.1364;0.0455;0
3;3;C04;Bösartige Neubildung des Mundbodens;100;6.69;7.0849;0;0;0;0;0;0;0;1;1;1;13;10;17;24;11;12;3;3;3;1;0;0;0;0;0;0;0;0.01;0.01;0.01;0.13;0.10;0.17;0.24;0.11;0.12;0.03;0.03;0.03;0.01
3;3;C05;Bösartige Neubildung des Gaumens;36;5.5833;5.3898;0;0;0;0;0;0;0;0;1;1;1;4;8;3;4;8;3;3;0;0;0;0;0;0;0;0;0;0;0.0278;0.0278;0.0278;0.1111;0.2222;0.0833;0.1111;0.2222;0.0833;0.0833;0;0
3;3;C06;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile des Mundes;24;3.9167;3.1611;0;0;0;0;0;0;0;0;0;0;3;1;4;2;3;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0.125;0.0417;0.1667;0.0833;0.125;0.125;0.0833;0.125;0.0833;0.0417
3;3;C07;Bösartige Neubildung der Parotis;54;4.2037;3.378;0;0;0;0;0;2;1;2;1;2;2;7;2;1;9;5;4;14;2;0;0;0;0;0;0;0.037;0.0185;0.037;0.0185;0.037;0.037;0.1296;0.037;0.0185;0.1667;0.0926;0.0741;0.2593;0.037;0
3;3;C08;Bösartige Neubildung sonstiger und nicht näher bezeichneter großer Speicheldrüsen;29;2.9655;2.2278;0;0;0;0;0;1;0;3;1;2;5;2;4;2;3;2;1;0;2;1;0;0;0;0;0;0.0345;0;0.1034;0.0345;0.069;0.1724;0.069;0.1379;0.069;0.1034;0.069;0.0345;0;0.069;0.0345
3;3;C09;Bösartige Neubildung der Tonsille;95;4.2632;5.6648;0;0;0;0;0;0;1;0;2;5;4;16;19;16;9;10;10;2;1;0;0;0;0;0;0;0;0.0105;0;0.0211;0.0526;0.0421;0.1684;0.20;0.1684;0.0947;0.1053;0.1053;0.0211;0.0105;0
3;3;C10;Bösartige Neubildung des Oropharynx;104;4.9231;7.1756;0;0;0;0;0;0;0;1;1;1;8;18;24;18;8;15;7;1;2;0;0;0;0;0;0;0;0;096;096;096;0.0769;0.1731;0.2308;0.1731;0.0769;0.1442;0.0673;096;0.0192;0
3;3;C11;Bösartige Neubildung des Nasopharynx;22;8.7273;15.2883;0;0;0;0;0;0;0;0;1;3;1;10;0;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0.0455;0.1364;0.0455;0.4545;0;0.1364;0.0455;0.0909;0.0455;0;0;0
3;3;C12;Bösartige Neubildung des Recessus piriformis;5;1.20;0.4472;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40;0.40;0;0;0;0.20;0;0;0
3;3;C13;Bösartige Neubildung des Hypopharynx;129;5.2481;6.8853;0;0;0;0;0;0;0;0;0;0;15;10;21;33;22;16;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0.1163;0.0775;0.1628;0.2558;0.1705;0.124;0.062;0.031;0;0
3;3;C14;Bösartige Neubildung sonstiger und ungenau bezeichneter Lokalisationen der Lippe, der Mundhöhle und des Pharynx;19;5.1579;4.7523;0;0;0;0;0;0;0;0;1;0;1;2;1;6;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0.0526;0;0.0526;0.1053;0.0526;0.3158;0.2105;0.1053;0;0.1053;0;0
3;3;C15;Bösartige Neubildung des Ösophagus;217;6.9631;8.0805;0;0;0;0;0;0;0;0;0;4;11;23;15;29;59;31;23;13;7;2;0;0;0;0;0;0;0;0;0;0.0184;0.0507;0.106;0.0691;0.1336;0.2719;0.1429;0.106;0.0599;0.0323;092
3;3;C16;Bösartige Neubildung des Magens;261;6.0536;5.9805;0;0;0;0;0;0;0;0;3;2;3;10;16;45;43;59;43;19;14;4;0;0;0;0;0;0;0;0;0.0115;077;0.0115;0.0383;0.0613;0.1724;0.1648;0.2261;0.1648;0.0728;0.0536;0.0153
3;3;C17;Bösartige Neubildung des Dünndarmes;18;6.4444;5.5648;0;0;0;0;0;0;0;0;2;0;0;0;2;3;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0.1111;0;0;0;0.1111;0.1667;0.1111;0.0556;0.2778;0.1111;0.0556;0
3;3;C18;Bösartige Neubildung des Kolons;579;8.6149;9.1327;0;0;0;0;0;1;1;3;2;4;7;24;43;60;107;78;99;78;53;19;0;0;0;0;0;017;017;052;035;069;0.0121;0.0415;0.0743;0.1036;0.1848;0.1347;0.171;0.1347;0.0915;0.0328
3;3;C19;Bösartige Neubildung am Rektosigmoid, Übergang;49;8.1429;6.4129;0;0;0;0;0;0;0;1;0;0;1;1;3;13;2;11;10;5;0;2;0;0;0;0;0;0;0;0.0204;0;0;0.0204;0.0204;0.0612;0.2653;0.0408;0.2245;0.2041;0.102;0;0.0408
3;3;C20;Bösartige Neubildung des Rektums;524;6.8282;6.614;0;0;0;0;0;0;1;1;3;10;22;33;66;71;69;93;79;33;37;6;0;0;0;0;0;0;019;019;057;0.0191;0.042;0.063;0.126;0.1355;0.1317;0.1775;0.1508;0.063;0.0706;0.0115
3;3;C21;Bösartige Neubildung des Anus und des Analkanals;102;5.2255;6.2075;0;0;0;0;0;0;0;0;4;6;1;11;12;19;15;16;9;7;2;0;0;0;0;0;0;0;0;0;0.0392;0.0588;098;0.1078;0.1176;0.1863;0.1471;0.1569;0.0882;0.0686;0.0196;0
3;3;C22;Bösartige Neubildung der Leber und der intrahepatischen Gallengänge;106;6.3679;6.6395;0;0;0;0;0;0;0;0;2;1;6;2;10;11;20;20;24;5;4;1;0;0;0;0;0;0;0;0;0.0189;094;0.0566;0.0189;0.0943;0.1038;0.1887;0.1887;0.2264;0.0472;0.0377;094
3;3;C23;Bösartige Neubildung der Gallenblase;22;8.2727;9.1453;0;0;0;0;0;0;0;0;0;0;2;0;0;3;3;5;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0.0909;0;0;0.1364;0.1364;0.2273;0.2273;0.1364;0.0455;0
3;3;C24;Bösartige Neubildung sonstiger und nicht näher bezeichneter Teile der Gallenwege;23;7.6522;5.4155;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;7;5;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0.1304;0.0435;0.087;0.3043;0.2174;0.087;0.087;0.0435
